#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.77262e+07 0.0823015 0.0925404 0.000706059 0 0 0 0.014514 9.38982e-05 0 0.0213293 0 212718
1.57674e+08 0.133386 0.156848 0.00147486 0 0 0 0.0260119 0.00020849 0 0.0519378 0 84904
2.5054e+08 0.195428 0.2356 0.00186249 0 1 0 0.0381521 0.000256356 0 0.0882584 0 77814
3.96062e+08 0.235199 0.286918 0.00210572 0 1 0 0.0462011 0.000288861 0.00859589 0.098033 0.00859589 72411
6.26201e+08 0.273629 0.34226 0.00249 0 1 0 0.0556136 0.00034784 0.0128595 0.114369 0.0128595 61576
9.91263e+08 0.319069 0.410413 0.00304754 0 1 0 0.0687332 0.000439671 0.0254595 0.13076 0.0254595 48958
1.57273e+09 0.372607 0.491067 0.00368014 0 1 0 0.084016 0.000546189 0.03815 0.148373 0.03815 39237
2.49288e+09 0.423916 0.573729 0.00436421 0 1 0 0.101935 0.000673101 0.0574245 0.162659 0.0574245 31853
3.95961e+09 0.477215 0.66394 0.00504878 0 1 0 0.12365 0.000817493 0.080182 0.179835 0.080182 26531
6.26438e+09 0.528508 0.764695 0.00580969 1 1 1 0.148534 0.000975437 0.107542 0.193304 0.0992773 22643
9.96227e+09 0.577986 0.858003 0.00648975 1 1 1 0.178311 0.00114343 0.140765 0.203994 0.123665 19606
1.5749e+10 0.629509 0.959565 0.00713787 1 1 1 0.216791 0.00133089 0.185559 0.216756 0.151719 17188
2.49286e+10 0.664319 1.04011 0.00786653 1 1 1 0.261824 0.00151625 0.239503 0.224955 0.180729 14910
3.94524e+10 0.683683 1.07344 0.00879506 1 1 1 0.31001 0.00173116 0.300452 0.214115 0.202971 11969
6.18693e+10 0.664913 1.01913 0.010253 1 1 1 0.351797 0.0020818 0.349287 0.207319 0.208674 8365
9.71453e+10 0.631419 0.93177 0.0138434 1 1 1 0.394338 0.00272249 0.398069 0.178855 0.193602 4265
1.51479e+11 0.556575 0.78104 0.0208519 1 1 1 0.422126 0.0040747 0.422998 0.172461 0.172874 1635
2.40684e+11 0.489194 0.609037 0.0316611 0 1 0 0.41082 0.00604821 0.412123 0.133965 0.131467 509
3.77639e+11 0.4 0.504 0.061826 0 1 0 0.406432 0.00946668 0.394945 0.125791 0.0865744 125
5.65224e+11 0.318182 0.363636 0.123888 0 1 0 0.392011 0.0158916 0.394542 0.0805265 0.0702564 22
8.0596e+11 0 0 0 0 0 0 0.400722 0.400722 0.400722 0 0 1
