#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.64914e+07 2.80641e-05 2.80641e-05 6.61469e-06 0 0 0 0.000191638 5.10476e-06 0 0 0 641388
1.5691e+08 6.92725e-05 6.92725e-05 1.78855e-05 0 0 0 0.000498842 1.43907e-05 0 0 0 216536
2.48614e+08 0.000198352 0.000198352 3.45253e-05 0 0 0 0.00097651 2.3855e-05 0 0 0 166371
3.94189e+08 0.000322885 0.000322885 5.04183e-05 0 0 0 0.00177156 3.75073e-05 0 0 0 126980
6.24808e+08 0.000601771 0.000601771 7.83207e-05 0 0 0 0.00309798 5.89884e-05 0 0 0 98044
9.88948e+08 0.00140811 0.00140811 0.000136673 0 0 0 0.00533228 9.31985e-05 0 0 0 75278
1.5696e+09 0.00221593 0.00221593 0.000197194 0 0 0 0.00884718 0.000143278 0 0 0 56861
2.48834e+09 0.00414881 0.00414881 0.000307742 0 0 0 0.0138486 0.000212942 0 0.0131638 0 43627
3.94171e+09 0.00617434 0.00617434 0.00043202 0 0 0 0.0218135 0.000320828 0 0.0379243 0 32878
6.24968e+09 0.0102005 0.0102005 0.000628178 0 0 0 0.0326041 0.000457775 0 0.0707358 0 25587
9.91461e+09 0.0145609 0.0145609 0.00084736 0 0 0 0.0475211 0.000648725 0 0.111273 0 19985
1.57363e+10 0.0255022 0.0255651 0.00125565 0 0 0 0.0681064 0.000879766 0 0.163491 0 15881
2.4921e+10 0.0370819 0.0371576 0.00164899 0 0 0 0.0867194 0.00108481 0.0246444 0.179439 0.0246444 13214
3.93988e+10 0.0445501 0.0447442 0.00204612 0 0 0 0.105886 0.00135084 0.0452451 0.199028 0.0452451 10303
6.21249e+10 0.0530003 0.0530003 0.00257578 0 0 0 0.119909 0.00165341 0.0635821 0.2068 0.0635821 7566
9.75365e+10 0.0548942 0.0548942 0.00338232 0 0 0 0.132481 0.00221385 0.0785436 0.21147 0.0785436 4536
1.5311e+11 0.0555829 0.0555829 0.00508265 0 0 0 0.137832 0.00340515 0.0858593 0.210749 0.0858593 2033
2.40658e+11 0.0403101 0.0403101 0.00775049 0 0 0 0.124515 0.00587544 0.0647842 0.210908 0.0647842 645
3.77399e+11 0.0318471 0.0318471 0.0140587 0 0 0 0.147534 0.0124135 0.114198 0.211824 0.114198 157
5.84497e+11 0 0 0 0 0 0 0.0739348 0.025432 0.0372944 0.0718928 0.0372944 20
8.96525e+11 0 0 0 0 0 0 0.401494 0.401494 0.401494 0 0 1
