#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.88115e+07 0.0143306 0.000259629 6.43489e+06 154039 0 0 0 0.205024 0.000126832 0.194677 0.0645069 0.0435981 0.351652 0.000131499 0.358223 0.052775 0.0679945 0.470854 4.11671e-05 0.475281 0.0116213 0.0202061 209552
1.57204e+08 0.0266007 0.000552918 1.35826e+07 360843 0 0 0 0.209223 0.000203682 0.199429 0.066255 0.0457539 0.35988 0.000193808 0.366282 0.0486328 0.0620499 0.472245 6.11693e-05 0.476472 0.0109079 0.0192002 84697
2.48888e+08 0.0387301 0.000746148 2.21075e+07 521779 0 0 0 0.215443 0.000230349 0.206413 0.0662629 0.0475836 0.366948 0.000204501 0.373 0.0450109 0.058478 0.473268 6.83845e-05 0.47758 0.0104438 0.0186256 66873
3.94355e+08 0.0558165 0.000995047 3.71877e+07 785107 0 0 0 0.22203 0.000257385 0.21383 0.0654847 0.049058 0.372419 0.000217691 0.378049 0.0428479 0.0543262 0.473796 7.91499e-05 0.478487 0.0100461 0.0186895 53228
6.25399e+08 0.0780698 0.00131979 5.80541e+07 1.12894e+06 0 0 0 0.229185 0.000295439 0.221742 0.0657255 0.0512534 0.378632 0.000236584 0.383574 0.0419667 0.0523129 0.47478 9.22745e-05 0.479958 0.0095492 0.0192286 41322
9.89594e+08 0.10929 0.00174151 8.63227e+07 1.60339e+06 0 0 0 0.236554 0.000334337 0.229866 0.0651431 0.0522809 0.384678 0.000260527 0.389679 0.0405843 0.0507935 0.475532 0.000112072 0.481346 0.00913253 0.0198242 32098
1.56962e+09 0.13873 0.00218347 1.27314e+08 2.26348e+06 0 0 0 0.244864 0.000375409 0.239681 0.0634305 0.0538555 0.391516 0.000290627 0.397278 0.0392016 0.0512329 0.476295 0.000137942 0.483218 0.00829786 0.0209019 25063
2.48999e+09 0.184668 0.00276578 1.82019e+08 3.1445e+06 0 4.73838e+08 0 0.254306 0.000430757 0.249367 0.0649413 0.0554843 0.398685 0.000327965 0.405659 0.0366816 0.0518526 0.476399 0.000173576 0.484673 0.00776422 0.0229695 19684
3.95663e+09 0.226335 0.00328944 2.51095e+08 4.11028e+06 0 6.92559e+08 0 0.263742 0.000472687 0.259957 0.0634241 0.056744 0.40468 0.000362146 0.413105 0.0344936 0.0520851 0.475231 0.000216089 0.485144 0.00772741 0.0269303 16184
6.27717e+09 0.278107 0.00387794 3.37574e+08 5.28219e+06 0 8.53413e+08 0 0.27196 0.000528558 0.268059 0.0642568 0.0571041 0.406341 0.00041323 0.415632 0.0346249 0.0549295 0.472096 0.000276645 0.484515 0.0082531 0.0339028 13351
9.95967e+09 0.340628 0.00437355 4.48261e+08 6.61176e+06 0 1.093e+09 0 0.278864 0.000566973 0.276652 0.0627491 0.0592981 0.403883 0.000462048 0.414801 0.0346459 0.0579273 0.466615 0.000346885 0.481826 0.0102412 0.0434894 11743
1.57633e+10 0.397799 0.00476696 5.63757e+08 7.77243e+06 0 1.33034e+09 0 0.283901 0.000605037 0.282098 0.064187 0.0613287 0.396959 0.000524468 0.409253 0.0372481 0.0656444 0.458293 0.000435375 0.476774 0.0140869 0.0569153 10543
2.49751e+10 0.470211 0.00516224 6.83488e+08 8.87247e+06 4.49746e+08 1.11547e+09 4.49746e+08 0.283204 0.000645379 0.28221 0.0654608 0.0634173 0.385055 0.000596503 0.397121 0.0426307 0.0703269 0.446734 0.000532021 0.467169 0.0207164 0.0677948 9349
3.94218e+10 0.551168 0.00565053 8.0948e+08 1.0333e+07 5.55505e+08 1.24187e+09 5.55505e+08 0.27881 0.000701043 0.278636 0.0630313 0.0651228 0.368167 0.000680033 0.378737 0.0481514 0.0726895 0.43098 0.000651762 0.449425 0.0328912 0.0775515 7749
6.1747e+10 0.61911 0.00664093 9.34848e+08 1.3017e+07 6.93376e+08 1.25715e+09 6.93376e+08 0.270234 0.000830878 0.26901 0.0647349 0.0626956 0.348853 0.00083363 0.356169 0.0554417 0.0728084 0.413873 0.000840181 0.428688 0.0454544 0.0801395 5348
9.69837e+10 0.675391 0.00925599 1.0212e+09 1.9259e+07 8.53413e+08 1.24888e+09 8.53413e+08 0.260536 0.0011469 0.259822 0.0611154 0.0623006 0.330763 0.00115996 0.335044 0.0569648 0.0673671 0.397153 0.00122366 0.407126 0.0546354 0.0792251 2560
1.49453e+11 0.73456 0.0160173 1.17321e+09 3.52109e+07 1.093e+09 1.15961e+09 1.093e+09 0.246499 0.00191595 0.245032 0.0559216 0.0555479 0.309223 0.00197887 0.310274 0.0570281 0.0581439 0.375493 0.00220875 0.377128 0.065932 0.0681227 761
2.27792e+11 0.808081 0.0397808 1.27282e+09 9.22726e+07 1.10849e+09 1.21871e+09 7.92565e+08 0.236029 0.00536963 0.232972 0.0574934 0.0539778 0.292938 0.005338 0.292981 0.050465 0.0584196 0.35946 0.00560617 0.35887 0.0600036 0.0584611 99
3.53006e+11 0.5 0.288675 7.22359e+08 5.13286e+08 7.11799e+08 1.46584e+09 7.11799e+08 0.277245 0.025301 0.284062 0.0523066 0.0711366 0.324175 0.0221536 0.331485 0.0496684 0.0556237 0.391291 0.027538 0.43622 0.00526035 0.0968984 4
