#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
9.6202e+09 0.101886 0.108496 0.00422269 0 0 0 0.0560903 0.000914304 0.0337913 0.0647327 0.0209318 6203
1.61006e+10 0.141628 0.159357 0.00422203 0 0 0 0.0628707 0.000721863 0.0407714 0.0710872 0.0276585 9645
2.54168e+10 0.189059 0.216237 0.00399523 0 1 0 0.0767894 0.000685903 0.0511527 0.0874819 0.0380184 14313
4.01385e+10 0.242979 0.287386 0.00398579 0 1 0 0.0937586 0.000675169 0.0656588 0.105027 0.0448628 19051
6.33204e+10 0.318416 0.391058 0.00415744 0 1 0 0.116831 0.000677784 0.0899934 0.120584 0.0665085 23306
1.00045e+11 0.375859 0.471853 0.00434157 0 1 0 0.138086 0.000723351 0.110262 0.133803 0.0780918 24887
1.57751e+11 0.448588 0.591743 0.00501074 0 1 0 0.164421 0.000823355 0.136954 0.150441 0.0905655 23010
2.49317e+11 0.520275 0.718475 0.00591884 1 1 1 0.198245 0.00098711 0.173948 0.163238 0.112148 19334
3.95181e+11 0.606533 0.882323 0.007054 1 1 1 0.238571 0.00116924 0.21894 0.174251 0.132238 15704
6.23334e+11 0.665837 1.01943 0.00839786 1 1 1 0.285465 0.001409 0.270708 0.181049 0.150134 12455
9.88719e+11 0.730527 1.16953 0.00997749 1 1 1 0.346171 0.00170257 0.34125 0.180276 0.172158 9385
1.56125e+12 0.778736 1.31564 0.0123992 1 1 1 0.405144 0.00205548 0.408228 0.170585 0.180446 6612
2.47383e+12 0.784108 1.35832 0.0149597 1 1 1 0.471926 0.00243659 0.482851 0.164078 0.188417 4669
3.92998e+12 0.766477 1.31527 0.0182361 1 1 1 0.535154 0.00286778 0.550236 0.149096 0.180725 3156
6.21008e+12 0.742911 1.22164 0.0217394 1 1 1 0.601587 0.00327406 0.62212 0.129827 0.172923 2116
9.82508e+12 0.672918 1.05926 0.0266635 1 1 1 0.664815 0.00371445 0.691701 0.100101 0.161628 1333
1.56114e+13 0.611494 0.949425 0.0329289 1 1 1 0.700943 0.00448625 0.72959 0.0919574 0.151136 870
2.48139e+13 0.469214 0.645435 0.0369225 0 1 0 0.749122 0.00511808 0.772769 0.0761142 0.11813 471
3.8574e+13 0.433692 0.612903 0.0495192 0 1 0 0.767692 0.00721212 0.795339 0.064666 0.111854 279
6.13849e+13 0.325444 0.467456 0.0593685 0 1 0 0.792573 0.00781309 0.81691 0.0623599 0.116623 169
9.8469e+13 0.342105 0.434211 0.0779913 0 1 0 0.806622 0.0123271 0.841024 0.0438554 0.11101 76
1.53094e+14 0.25641 0.307692 0.0911306 0 1 0 0.828159 0.0137089 0.844641 0.0461741 0.0536315 39
2.4893e+14 0.0833333 0.0833333 0.0833333 0 0 0 0.866169 0.0102129 0.87051 0.0263768 0.0431099 12
3.34412e+14 0 0 0 0 0 0 0.787646 0.787646 0.787646 0 0 1
7.53676e+14 0 0 0 0 0 0 0.916043 0.916043 0.916043 0 0 1
