#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.47779e+07 6.19587e+08 4.52605e+06 5.00468e+08 4.17131e+08 1.66808e+08 1.33568e+09 1.04171e+07 1.12466e+09 9.99364e+08 5.00674e+08 5855
1.60027e+08 6.31974e+08 5.24307e+06 5.00675e+08 4.17059e+08 1.6701e+08 1.38981e+09 1.2347e+07 1.20812e+09 9.98802e+08 5.84132e+08 4393
2.52631e+08 6.67763e+08 5.29576e+06 5.40609e+08 4.59987e+08 2.06945e+08 1.40713e+09 1.14792e+07 1.20812e+09 1.08161e+09 5.84132e+08 5427
4.00121e+08 6.83669e+08 5.38093e+06 5.75585e+08 4.25263e+08 2.41844e+08 1.48489e+09 1.1699e+07 1.29157e+09 1.08087e+09 6.67579e+08 5772
6.31923e+08 7.05946e+08 5.30199e+06 5.82246e+08 4.97797e+08 2.48502e+08 1.51062e+09 1.14524e+07 1.29157e+09 1.16347e+09 6.67579e+08 6465
1.00149e+09 7.33512e+08 5.39694e+06 5.84053e+08 5.00466e+08 2.50309e+08 1.55212e+09 1.12552e+07 1.29157e+09 1.24596e+09 6.67579e+08 6958
1.58584e+09 7.63659e+08 5.72724e+06 5.84132e+08 5.8264e+08 2.50331e+08 1.60276e+09 1.12595e+07 1.375e+09 1.2449e+09 7.07987e+08 7407
2.51372e+09 7.94611e+08 5.89635e+06 6.53712e+08 5.90026e+08 3.19876e+08 1.65399e+09 1.13596e+07 1.4161e+09 1.28604e+09 7.92109e+08 7883
3.98823e+09 8.23607e+08 5.96401e+06 6.61095e+08 6.24346e+08 3.02835e+08 1.67737e+09 1.10436e+07 1.4584e+09 1.32584e+09 7.51008e+08 8562
6.33778e+09 8.85741e+08 6.46087e+06 6.67578e+08 7.442e+08 2.85587e+08 1.71995e+09 1.08519e+07 1.4584e+09 1.40781e+09 7.51008e+08 9317
1.00168e+10 9.23654e+08 6.4695e+06 7.14118e+08 7.65562e+08 3.12561e+08 1.8092e+09 1.06476e+07 1.54178e+09 1.4879e+09 8.34385e+08 10410
1.58899e+10 9.83013e+08 6.6292e+06 7.50856e+08 8.2527e+08 3.41832e+08 1.84411e+09 1.05558e+07 1.62513e+09 1.48604e+09 9.17733e+08 11249
2.50706e+10 1.06249e+09 7.43199e+06 8.23996e+08 9.09865e+08 4.08395e+08 1.87452e+09 1.09897e+07 1.62513e+09 1.56735e+09 9.17733e+08 11046
3.93809e+10 1.13993e+09 8.59964e+06 8.6689e+08 1.00331e+09 4.50973e+08 1.90707e+09 1.21625e+07 1.62513e+09 1.64848e+09 9.17733e+08 9850
6.18045e+10 1.23488e+09 1.1228e+07 9.48153e+08 1.12379e+09 5.30858e+08 1.88582e+09 1.52451e+07 1.54178e+09 1.81277e+09 8.74384e+08 6790
9.61238e+10 1.39537e+09 1.92114e+07 1.0412e+09 1.34683e+09 5.47424e+08 1.81689e+09 2.23951e+07 1.4584e+09 1.65276e+09 8.34415e+08 3096
1.49808e+11 1.7087e+09 4.69738e+07 1.24692e+09 1.86424e+09 7.06311e+08 1.6028e+09 4.04482e+07 1.20812e+09 1.57613e+09 5.84132e+08 803
2.32217e+11 2.43355e+09 1.5035e+08 2.12403e+09 2.27198e+09 1.62356e+09 1.32e+09 7.8047e+07 1.0412e+09 1.16573e+09 5.00587e+08 133
3.36248e+11 1.96363e+09 3.33552e+08 2.27678e+09 6.98436e+08 1.15212e+09 1.21429e+09 3.55473e+08 1.375e+09 1.16253e+09 1.04126e+09 6
