#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 7.992650e+12 (median) + 4.416150e+12  / - 1.842650e+12
#SM    Stats: 9.669100e+10 (median) + 5.801500e+10  / - 3.884870e+10
#ObsSM Stats: 9.781580e+10 (median) + 6.214921e+10  / - 4.130180e+10
#VMP   Stats: 2.976500e+02 (median) + 4.675000e+01  / - 2.850000e+01
#ICL   Stats: 2.804270e+09 (median) + 8.457330e+09  / - 1.975299e+09
#SSFR  Stats: 5.884410e-11 (median) + 1.051955e-10  / - 4.030815e-11
sfh 0.055623 0 0 0 #avg: 4.80747e-06; avg_err: 4.80747e-06; sd: 0.000293216; counts: 3721
sfh 0.060123 0 0 0 #avg: 0.000175635; avg_err: 5.83427e-05; sd: 0.00355843; counts: 3721
sfh 0.062373 0 0 0 #avg: 0.00164201; avg_err: 0.000313539; sd: 0.0191233; counts: 3721
sfh 0.064623 0 0 0 #avg: 0.00426696; avg_err: 0.000684146; sd: 0.0417273; counts: 3721
sfh 0.066873 0 0 0 #avg: 0.0126271; avg_err: 0.00151795; sd: 0.0925827; counts: 3721
sfh 0.069123 0 0 0 #avg: 0.0273284; avg_err: 0.00269245; sd: 0.164218; counts: 3721
sfh 0.071373 0 0.00872566 0 #avg: 0.046675; avg_err: 0.00365522; sd: 0.222939; counts: 3721
sfh 0.073623 0 0.0458653 0 #avg: 0.0728206; avg_err: 0.00541771; sd: 0.330436; counts: 3721
sfh 0.075873 0 0.0987893 0 #avg: 0.105284; avg_err: 0.00715048; sd: 0.436121; counts: 3721
sfh 0.078123 0 0.188825 0 #avg: 0.14524; avg_err: 0.00864609; sd: 0.527341; counts: 3721
sfh 0.080373 0.0114935 0.27957 0.0114935 #avg: 0.199092; avg_err: 0.0186661; sd: 1.13848; counts: 3721
sfh 0.082623 0.0342338 0.322985 0.0342338 #avg: 0.234477; avg_err: 0.0153328; sd: 0.935175; counts: 3721
sfh 0.085998 0.0885522 0.463589 0.0885522 #avg: 0.34056; avg_err: 0.0169335; sd: 1.03281; counts: 3721
sfh 0.089373 0.155685 0.564316 0.149454 #avg: 0.444179; avg_err: 0.0213518; sd: 1.30229; counts: 3721
sfh 0.092748 0.23656 0.670948 0.211496 #avg: 0.570874; avg_err: 0.0205691; sd: 1.25455; counts: 3721
sfh 0.096123 0.335485 0.839155 0.287085 #avg: 0.714969; avg_err: 0.0254984; sd: 1.5552; counts: 3721
sfh 0.099498 0.445186 0.975414 0.354331 #avg: 0.879132; avg_err: 0.0287961; sd: 1.75633; counts: 3721
sfh 0.102873 0.560915 1.11435 0.419559 #avg: 1.08289; avg_err: 0.0347476; sd: 2.11932; counts: 3721
sfh 0.106248 0.675751 1.32387 0.481468 #avg: 1.29964; avg_err: 0.0406694; sd: 2.4805; counts: 3721
sfh 0.109623 0.798908 1.59148 0.548836 #avg: 1.51237; avg_err: 0.0466714; sd: 2.84657; counts: 3721
sfh 0.112998 0.964177 1.75258 0.665759 #avg: 1.72149; avg_err: 0.0473762; sd: 2.88956; counts: 3721
sfh 0.116373 1.07763 2.00876 0.737506 #avg: 2.00007; avg_err: 0.0610966; sd: 3.72639; counts: 3721
sfh 0.119748 1.23639 2.22501 0.857803 #avg: 2.24144; avg_err: 0.0660328; sd: 4.02746; counts: 3721
sfh 0.123123 1.3477 2.39469 0.912198 #avg: 2.5052; avg_err: 0.0784823; sd: 4.78678; counts: 3721
sfh 0.126498 1.49121 2.67517 0.992892 #avg: 2.70807; avg_err: 0.080338; sd: 4.89996; counts: 3721
sfh 0.129873 1.61432 3.02066 1.06965 #avg: 2.98442; avg_err: 0.0839917; sd: 5.1228; counts: 3721
sfh 0.133248 1.78844 3.22941 1.18328 #avg: 3.21006; avg_err: 0.0851444; sd: 5.19311; counts: 3721
sfh 0.136623 1.93858 3.67231 1.26319 #avg: 3.50017; avg_err: 0.0900686; sd: 5.49345; counts: 3721
sfh 0.141685 2.11322 4.2033 1.35942 #avg: 3.98791; avg_err: 0.107254; sd: 6.54159; counts: 3721
sfh 0.146748 2.36347 4.63643 1.51127 #avg: 4.38356; avg_err: 0.120258; sd: 7.33477; counts: 3721
sfh 0.15181 2.58352 5.05854 1.66335 #avg: 4.84027; avg_err: 0.132435; sd: 8.07744; counts: 3721
sfh 0.156873 2.81433 5.31944 1.81213 #avg: 5.26086; avg_err: 0.144563; sd: 8.81716; counts: 3721
sfh 0.161935 3.05894 6.01815 2.02308 #avg: 5.5771; avg_err: 0.136886; sd: 8.34895; counts: 3721
sfh 0.166998 3.25261 6.31625 2.16504 #avg: 6.13054; avg_err: 0.161083; sd: 9.82475; counts: 3721
sfh 0.17206 3.53491 7.02979 2.38067 #avg: 6.74863; avg_err: 0.201334; sd: 12.2798; counts: 3721
sfh 0.177123 3.8402 7.7394 2.59075 #avg: 7.55247; avg_err: 0.23549; sd: 14.363; counts: 3721
sfh 0.182185 4.10468 8.54062 2.76704 #avg: 8.30159; avg_err: 0.285102; sd: 17.3889; counts: 3721
sfh 0.187248 4.39552 9.40038 3.04875 #avg: 8.9701; avg_err: 0.294547; sd: 17.965; counts: 3721
sfh 0.19231 4.70201 10.2258 3.25634 #avg: 9.55348; avg_err: 0.288234; sd: 17.5799; counts: 3721
sfh 0.197373 5.04856 10.5085 3.49279 #avg: 10.1435; avg_err: 0.296844; sd: 18.1051; counts: 3721
sfh 0.202435 5.29075 11.5059 3.67317 #avg: 10.7843; avg_err: 0.298128; sd: 18.1833; counts: 3721
sfh 0.207498 5.58656 12.3052 3.8464 #avg: 11.5954; avg_err: 0.330729; sd: 20.1718; counts: 3721
sfh 0.21256 6.06409 13.1481 4.26394 #avg: 12.5425; avg_err: 0.348582; sd: 21.2607; counts: 3721
sfh 0.217623 6.60384 14.6188 4.71831 #avg: 13.5371; avg_err: 0.386411; sd: 23.5679; counts: 3721
sfh 0.222685 6.98509 15.883 5.01864 #avg: 14.3743; avg_err: 0.417116; sd: 25.4407; counts: 3721
sfh 0.227748 7.42151 17.8976 5.25248 #avg: 15.7009; avg_err: 0.493147; sd: 30.0779; counts: 3721
sfh 0.23281 7.99846 19.337 5.7745 #avg: 17.1701; avg_err: 0.545518; sd: 33.2721; counts: 3721
sfh 0.237873 8.3677 21.7968 6.05095 #avg: 18.4514; avg_err: 0.55197; sd: 33.6657; counts: 3721
sfh 0.242935 8.79926 22.4845 6.34388 #avg: 19.3745; avg_err: 0.546707; sd: 33.3446; counts: 3721
sfh 0.247998 9.16279 25.0254 6.55253 #avg: 20.8032; avg_err: 0.624498; sd: 38.0893; counts: 3721
sfh 0.25306 9.52948 27.3609 6.80369 #avg: 22.0435; avg_err: 0.645174; sd: 39.3503; counts: 3721
sfh 0.258123 10.2044 29.9212 7.50413 #avg: 23.5292; avg_err: 0.67168; sd: 40.967; counts: 3721
sfh 0.263185 10.7569 30.7571 7.81729 #avg: 25.1833; avg_err: 0.734304; sd: 44.7866; counts: 3721
sfh 0.268248 11.2076 32.8915 8.21676 #avg: 26.3211; avg_err: 0.753292; sd: 45.9446; counts: 3721
sfh 0.27331 12.0643 34.9064 8.97574 #avg: 27.3958; avg_err: 0.733802; sd: 44.7559; counts: 3721
sfh 0.278373 12.6771 37.205 9.58504 #avg: 28.4518; avg_err: 0.780859; sd: 47.626; counts: 3721
sfh 0.283435 13.4706 40.6638 10.1743 #avg: 29.2924; avg_err: 0.735335; sd: 44.8494; counts: 3721
sfh 0.288498 14.5132 41.5394 11.1976 #avg: 30.9828; avg_err: 0.756575; sd: 46.1449; counts: 3721
sfh 0.29356 14.8945 44.2449 11.5373 #avg: 32.4208; avg_err: 0.778868; sd: 47.5046; counts: 3721
sfh 0.298623 15.9007 47.3076 12.4665 #avg: 33.9945; avg_err: 0.811181; sd: 49.4754; counts: 3721
sfh 0.303685 16.7282 48.9251 13.1929 #avg: 35.3488; avg_err: 0.822429; sd: 50.1614; counts: 3721
sfh 0.308748 17.9751 50.2307 14.2599 #avg: 36.9602; avg_err: 0.842073; sd: 51.3595; counts: 3721
sfh 0.31381 18.9483 53.7095 15.3271 #avg: 37.6549; avg_err: 0.835028; sd: 50.9298; counts: 3721
sfh 0.318873 20.8291 54.2628 17.1783 #avg: 39.0509; avg_err: 0.82637; sd: 50.4018; counts: 3721
sfh 0.323935 21.2017 56.6698 17.6659 #avg: 39.7668; avg_err: 0.817475; sd: 49.8593; counts: 3721
