#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.62643e+09 0.0910328 0.0972301 0.00195149 0 0 0 0.0550764 0.00037858 0.0354793 0.0653368 0.0280122 26463
1.59967e+10 0.114837 0.125675 0.00243534 0 0 0 0.0534559 0.000396968 0.0339608 0.0626408 0.0211525 22423
2.52518e+10 0.155466 0.173938 0.00256805 0 0 0 0.063558 0.000417381 0.0407714 0.0754522 0.0279226 27826
3.99343e+10 0.201908 0.233238 0.00274498 0 1 0 0.0775425 0.000453743 0.0507181 0.0926826 0.0376976 32812
6.32349e+10 0.268089 0.32342 0.00304048 0 1 0 0.0974017 0.000491033 0.0693606 0.109624 0.0486355 37122
1.00046e+11 0.320961 0.394186 0.00323625 0 1 0 0.115076 0.000537193 0.084166 0.127012 0.0625321 38634
1.58141e+11 0.3835 0.492198 0.00364068 0 1 0 0.134277 0.000593241 0.103529 0.141167 0.0738553 37940
2.50197e+11 0.447037 0.597009 0.00411868 0 1 0 0.156467 0.000674699 0.125274 0.154819 0.0874164 35100
3.96221e+11 0.532541 0.744777 0.00472361 1 1 1 0.185318 0.000767301 0.154933 0.170196 0.102311 31545
6.26203e+11 0.614181 0.909935 0.00551706 1 1 1 0.222522 0.000897915 0.196992 0.178556 0.124093 27036
9.91332e+11 0.702563 1.1108 0.00641493 1 1 1 0.270295 0.00105581 0.249739 0.187969 0.144027 22472
1.56784e+12 0.776239 1.31532 0.00762945 1 1 1 0.326335 0.00123815 0.315378 0.184864 0.161677 17541
2.48256e+12 0.821256 1.46521 0.00878138 1 1 1 0.392026 0.00141934 0.388476 0.180474 0.172663 13897
3.93939e+12 0.835126 1.53442 0.0103968 1 2 1 0.462799 0.00163305 0.468774 0.166507 0.180808 10226
6.22243e+12 0.821802 1.48498 0.0122458 1 2 1 0.538481 0.00184672 0.55334 0.148488 0.181091 7357
9.86543e+12 0.770709 1.34403 0.0146818 1 1 1 0.606039 0.00204977 0.626051 0.128832 0.173728 5203
1.56514e+13 0.705422 1.17889 0.0175352 1 1 1 0.661067 0.00231397 0.683151 0.108616 0.153604 3449
2.46927e+13 0.618043 0.959605 0.0203974 1 1 1 0.709819 0.0025702 0.73451 0.0899508 0.13849 2228
3.91608e+13 0.52533 0.758501 0.0232942 1 1 1 0.752365 0.00286531 0.777268 0.0716093 0.120974 1441
6.16677e+13 0.447248 0.631881 0.0284982 0 1 0 0.786078 0.00309058 0.809162 0.0582481 0.103954 872
9.72503e+13 0.365854 0.461382 0.030469 0 1 0 0.807128 0.00372815 0.825038 0.0520982 0.0859723 492
1.53521e+14 0.35082 0.429508 0.0375499 0 1 0 0.830397 0.00399871 0.842204 0.0511687 0.0655958 305
2.45067e+14 0.36129 0.432258 0.0501521 0 1 0 0.839217 0.00524696 0.85555 0.0413371 0.0806077 155
3.88563e+14 0.285714 0.380952 0.0859529 0 1 0 0.827206 0.0100694 0.844198 0.0525883 0.0983295 63
6.04056e+14 0.236842 0.289474 0.0916724 0 1 0 0.875862 0.00643914 0.882004 0.0308026 0.0387881 38
8.75563e+14 0.25 0.25 0.25 0 1 0 0.854126 0.00768782 0.856539 0.0162246 0.0211383 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.881438 0.0171494 0.898587 0 0.0342988 2
