#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.7555 0.000148905 4.19962e-06 19373.7 1211.8 0 0 0 0.230555 1.56196e-05 0.229764 0.0518168 0.0484988 0.26799 1.42913e-05 0.274515 0.0378181 0.0534281 0.3134 6.83453e-06 0.319676 0.0104638 0.0236897 8441603
62.4684 6.7251e-06 1.43379e-06 3532.27 844.407 0 0 0 0.199311 2.52645e-05 0.192358 0.0565579 0.0382232 0.248737 2.41448e-05 0.250021 0.0472204 0.0486667 0.311074 1.00826e-05 0.315654 0.0117693 0.0209615 3271325
78.5013 6.22892e-06 1.96975e-06 420.318 420.318 0 0 0 0.176031 3.13076e-05 0.17014 0.0440714 0.0318474 0.241984 3.16105e-05 0.242896 0.0412459 0.0429187 0.311531 1.23388e-05 0.31503 0.0107336 0.0177749 1605415
98.4934 0.000175201 1.51337e-05 24006.3 4340.72 0 0 0 0.171184 4.29254e-05 0.166357 0.0410115 0.0311872 0.249051 4.27868e-05 0.250734 0.0376823 0.040705 0.314631 1.51734e-05 0.317616 0.00903988 0.0149443 764837
123.993 0.00115501 5.77171e-05 426097 27017.4 0 0 0 0.180396 6.56273e-05 0.175814 0.043184 0.0330623 0.260795 5.79656e-05 0.263312 0.0329885 0.0377867 0.318179 1.85992e-05 0.320681 0.00735673 0.0122531 346318
155.91 0.00584014 0.000195962 3.42997e+06 121153 0 0 0 0.193784 0.000101478 0.190022 0.0444036 0.0357811 0.271753 7.89586e-05 0.274634 0.0291736 0.0341153 0.320944 2.50774e-05 0.323407 0.0058836 0.0105332 151195
195.84 0.0202505 0.00057038 1.70247e+07 440045 0 0 0 0.210315 0.000163529 0.208256 0.0451342 0.0395405 0.283887 0.00011332 0.288138 0.0242347 0.03277 0.323981 3.77136e-05 0.326671 0.00406766 0.00866178 60986
245.689 0.0556314 0.00157251 5.76607e+07 1.39847e+06 0 0 0 0.224721 0.000270591 0.223839 0.0432012 0.0400537 0.291012 0.000179615 0.296615 0.0196973 0.0317994 0.32421 7.65056e-05 0.327852 0.00334477 0.00906199 21247
308.216 0.134233 0.0043727 1.21127e+08 3.74844e+06 0 3.60165e+08 0 0.219055 0.000487715 0.218451 0.0417109 0.0388975 0.280616 0.000379139 0.285572 0.0250057 0.0366805 0.317371 0.000229952 0.324069 0.00582233 0.0194934 6079
387.291 0.274927 0.0120935 2.23015e+08 1.04644e+07 0 6.74785e+08 0 0.197817 0.000968533 0.194612 0.0397043 0.0321075 0.255072 0.000930965 0.256896 0.0362154 0.0396228 0.301564 0.000752717 0.311258 0.0143587 0.0391618 1364
487.296 0.519878 0.0276705 3.30044e+08 2.38889e+07 0 8.10788e+08 0 0.176897 0.00173614 0.17336 0.0356123 0.0294032 0.230582 0.0018968 0.229132 0.0414255 0.0340531 0.279669 0.00188702 0.284297 0.0304503 0.0429135 327
618.883 0.685185 0.063796 4.25303e+08 5.94257e+07 4.66944e+08 3.43845e+08 4.66944e+08 0.165594 0.0038838 0.165168 0.0222371 0.0255796 0.205911 0.00428867 0.19858 0.0364152 0.0210721 0.254652 0.00404092 0.252242 0.0360315 0.0241084 54
761.774 0.777778 0.146986 4.32467e+08 1.57898e+08 4.66944e+08 6.74324e+08 4.66944e+08 0.148572 0.00546469 0.144239 0.0134971 0.00872302 0.192819 0.00394604 0.195322 0.00637381 0.0189652 0.249419 0.00962955 0.250424 0.0147876 0.0309051 9
999.365 1 0 0 0 0 0 0 0.173939 0.00478903 0.172409 0.0104837 0.0058929 0.20871 0.00770964 0.214994 0.00276873 0.0216199 0.233022 0.00758075 0.231764 0.0149715 0.0111984 3
