#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.2513 0 0 272047 5534.77 0 0 0 0.301446 3.03196e-05 0.300254 0.0907677 0.0891075 0.388899 2.54518e-05 0.400665 0.0551476 0.0790769 0.47408 8.91025e-06 0.48036 0.0126439 0.0240233 7114135
62.0744 0 0 85265.4 4663.53 0 0 0 0.238808 4.31877e-05 0.228211 0.0798543 0.0565399 0.362464 4.13497e-05 0.370466 0.0551132 0.0735752 0.472474 1.25486e-05 0.477038 0.0123765 0.0213678 2431468
78.6551 0 0 833765 22061.6 0 0 0 0.220511 5.64953e-05 0.210809 0.0698903 0.0491817 0.371994 5.23449e-05 0.378276 0.0489265 0.0625397 0.476085 1.43788e-05 0.479414 0.0105304 0.0170834 1173685
98.5353 0 0 5.94128e+06 84759.7 0 0 0 0.234888 8.17353e-05 0.226873 0.0708423 0.0540433 0.388369 6.26567e-05 0.392947 0.0423895 0.0513109 0.478889 1.78308e-05 0.481816 0.00916252 0.0147166 595324
123.961 0 0 2.93296e+07 293794 0 0 0 0.268225 0.000126151 0.263358 0.0712742 0.0617054 0.410557 8.08333e-05 0.415121 0.036697 0.0456071 0.483753 2.41925e-05 0.486836 0.00680909 0.0122254 270125
155.778 0 0 1.00359e+08 872974 0 0 0 0.308809 0.000185564 0.30836 0.0643754 0.0636163 0.429829 0.000102695 0.434427 0.0282907 0.0365291 0.48576 3.8429e-05 0.489205 0.00571623 0.0111057 113621
195.552 0 0 2.4532e+08 2.26052e+06 0 6.92559e+08 0 0.314341 0.000271944 0.315167 0.0550788 0.0578048 0.414239 0.000187056 0.417616 0.0354584 0.0412475 0.475846 0.000105851 0.482646 0.00986284 0.0228857 42532
245.197 0 0 4.70897e+08 5.66286e+06 0 1.11547e+09 0 0.285931 0.000470489 0.284845 0.0548275 0.0538562 0.377416 0.000413238 0.378273 0.0492041 0.0487104 0.455354 0.00032146 0.467891 0.0188233 0.0485837 13244
307.748 0 0 6.75033e+08 1.34339e+07 4.7054e+08 1.01667e+09 4.7054e+08 0.255263 0.000884498 0.251709 0.0544828 0.0477778 0.341068 0.000922305 0.339658 0.0585159 0.0521978 0.43435 0.000902758 0.450971 0.0317829 0.0748485 3362
386.065 0 0 8.28617e+08 3.04183e+07 6.84283e+08 1.03602e+09 6.84283e+08 0.228392 0.00175324 0.22271 0.0559734 0.042848 0.308108 0.00202122 0.302822 0.060838 0.0496748 0.409777 0.00228625 0.41858 0.0588844 0.0789813 756
487.821 0 0 7.62823e+08 6.56269e+07 6.92559e+08 8.72654e+08 6.92559e+08 0.209512 0.00342038 0.209684 0.0387426 0.0450557 0.283554 0.00428697 0.283119 0.0454392 0.0482057 0.38677 0.00532392 0.37802 0.0908294 0.0521444 144
618.696 0 0 1.21387e+09 1.50553e+08 1.2342e+09 8.30945e+08 1.2342e+09 0.188688 0.00802838 0.180497 0.0577231 0.0312699 0.250598 0.00819368 0.246389 0.0524578 0.042219 0.350578 0.0117471 0.347423 0.0842516 0.0918624 31
791.714 0 0 9.87132e+08 2.18449e+08 9.3351e+08 1.09308e+09 9.3351e+08 0.164785 0.00570152 0.162517 0.0210997 0.0127396 0.218665 0.00791518 0.221779 0.0252964 0.0415047 0.323474 0.0117701 0.313341 0.0621586 0.0320729 11
966.159 0 0 7.83285e+08 1.75944e+08 7.73094e+08 3.19904e+08 2.8933e+08 0.155741 0.0228683 0.148697 0.049703 0.0285699 0.242497 0.0335002 0.270874 0.00999686 0.0951285 0.307266 0.0315753 0.324156 0.0273633 0.0780322 3
