#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.72163e+07 0.000434515 2.50813e-05 8.4588e+06 107058 0 0 0 0.280062 0.000100608 0.273139 0.0922836 0.0804491 0.512327 7.32924e-05 0.518764 0.0509409 0.0623894 0.63551 2.2424e-05 0.63934 0.0126173 0.0199547 690425
1.57366e+08 0.000827042 5.58633e-05 1.63161e+07 240205 0 0 0 0.287938 0.000160358 0.282803 0.0875901 0.0805634 0.516314 0.000107476 0.520906 0.0483234 0.0571621 0.635889 3.52403e-05 0.639562 0.0122972 0.0192533 264799
2.49106e+08 0.00115499 7.28603e-05 2.48495e+07 338248 0 0 0 0.29693 0.000174569 0.293036 0.084169 0.0799989 0.519355 0.00011386 0.523242 0.0474274 0.0547922 0.636227 3.94074e-05 0.640082 0.0120941 0.0193664 217318
3.94557e+08 0.00141597 9.05843e-05 3.39779e+07 454014 0 0 0 0.307907 0.000193541 0.304713 0.0816347 0.0788139 0.523692 0.000123528 0.527178 0.0460806 0.0529518 0.636751 4.45938e-05 0.640691 0.0118918 0.01916 172320
6.25617e+08 0.00181536 0.000115639 4.91219e+07 627477 0 0 0 0.320389 0.000214408 0.318047 0.0788843 0.0778025 0.528788 0.000135579 0.532257 0.0446714 0.0517969 0.637549 5.08675e-05 0.641683 0.0115868 0.0190346 135510
9.90608e+08 0.00243357 0.00015074 6.70901e+07 835796 0 0 0 0.333607 0.000236754 0.331647 0.0763004 0.0753199 0.534612 0.000148234 0.53774 0.0436875 0.0500576 0.638358 5.76729e-05 0.642618 0.0112111 0.0187312 106839
1.57156e+09 0.0032788 0.000195626 8.87361e+07 1.08923e+06 0 0 0 0.347353 0.000260401 0.345183 0.0743652 0.0721395 0.540263 0.000161931 0.543503 0.0420456 0.0484615 0.63885 6.61162e-05 0.643296 0.0109922 0.0187486 85397
2.49313e+09 0.00396297 0.000238939 1.16749e+08 1.39714e+06 0 0 0 0.359843 0.000282698 0.357578 0.0721993 0.0699715 0.544077 0.000175085 0.547395 0.0408937 0.0471898 0.638418 7.74365e-05 0.643333 0.011031 0.01948 69140
3.95267e+09 0.00457563 0.000280968 1.52571e+08 1.77793e+06 0 3.31014e+08 0 0.371886 0.000301384 0.370032 0.0706882 0.0677929 0.544971 0.000190875 0.548539 0.0404658 0.046791 0.63685 9.36955e-05 0.642415 0.0114945 0.0207661 57697
6.28152e+09 0.00658339 0.000365672 2.00797e+08 2.24908e+06 0 4.83764e+08 0 0.381218 0.00032172 0.379909 0.0694573 0.0678161 0.541456 0.000212812 0.54541 0.0408057 0.0479523 0.633907 0.000114122 0.640391 0.0124919 0.02295 48911
9.93462e+09 0.00845097 0.00044291 2.56446e+08 2.72049e+06 0 6.48123e+08 0 0.385719 0.000335892 0.385373 0.0670675 0.0672013 0.534041 0.00024001 0.538767 0.0424652 0.0513415 0.628895 0.000142281 0.636799 0.0141203 0.0272283 42717
1.57483e+10 0.0111508 0.000548296 3.23292e+08 3.27709e+06 0 8.18569e+08 0 0.384646 0.000353843 0.385445 0.0641998 0.0670357 0.520077 0.000276452 0.525025 0.0456558 0.0550612 0.620658 0.000182933 0.630556 0.0169596 0.0351623 36679
2.48619e+10 0.0164795 0.000731633 4.0762e+08 4.13906e+06 0 9.88632e+08 0 0.375823 0.000386621 0.377484 0.0631569 0.0675558 0.499782 0.000329624 0.505038 0.0493041 0.0590039 0.60864 0.000248197 0.62128 0.0212964 0.0463181 30280
3.91985e+10 0.0217797 0.000973155 4.964e+08 5.27356e+06 0 1.16149e+09 0 0.359273 0.00043074 0.362338 0.0587077 0.0668538 0.473901 0.000405761 0.4791 0.0541287 0.0643869 0.593011 0.000343885 0.607963 0.0283703 0.0611185 22498
6.15273e+10 0.0320785 0.00150804 6.09761e+08 7.38745e+06 0 1.375e+09 0 0.340181 0.000541681 0.342593 0.0593264 0.0672255 0.444733 0.000538952 0.447849 0.0591648 0.0651628 0.572714 0.000513736 0.588696 0.0383822 0.0754789 13654
9.57373e+10 0.0568436 0.00303456 7.20109e+08 1.22474e+07 4.1445e+08 1.21068e+09 4.1445e+08 0.317345 0.000801914 0.319759 0.0575155 0.0657264 0.412837 0.000844234 0.414573 0.0609346 0.065333 0.550194 0.000911779 0.565025 0.0538132 0.088727 5823
1.49661e+11 0.0952059 0.00762915 8.79553e+08 2.76547e+07 5.40609e+08 1.33426e+09 5.40609e+08 0.291753 0.00155374 0.293639 0.060049 0.064726 0.379448 0.0016245 0.381641 0.0610768 0.0648083 0.517529 0.00206005 0.526197 0.0748367 0.0942472 1481
2.32172e+11 0.176471 0.0247629 1.05631e+09 7.15698e+07 7.50958e+08 1.37307e+09 7.50958e+08 0.256001 0.00348518 0.249693 0.0645947 0.0524895 0.338171 0.00370063 0.336988 0.0650351 0.0617542 0.470843 0.00483032 0.46386 0.0884025 0.0738998 238
3.56296e+11 0.478261 0.1065 1.61966e+09 2.40172e+08 1.79167e+09 9.92574e+08 1.79167e+09 0.210376 0.00778123 0.198531 0.0447517 0.0179481 0.286346 0.00923421 0.289093 0.0441029 0.0443794 0.415115 0.0152971 0.410057 0.0583124 0.0548193 23
6.32798e+11 0.2 0.2 1.50769e+09 3.04589e+08 1.62513e+09 4.98898e+08 1.08452e+09 0.171624 0.00857655 0.169204 0.0329158 0.0171486 0.26705 0.0116875 0.262814 0.0486732 0.018561 0.367097 0.0172492 0.380187 0.0310227 0.0690996 5
