#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.70787e+07 0.036621 0.000199131 6.40772e+07 311808 0 0 0 0.398315 0.000126313 0.402197 0.110412 0.130156 0.719546 7.97874e-05 0.725082 0.0655351 0.0772626 0.933652 3.96148e-05 0.940446 0.0243966 0.0355896 889709
1.57173e+08 0.0558051 0.000403079 1.13427e+08 731338 0 0 0 0.400493 0.000199284 0.404359 0.102327 0.120625 0.708437 0.000130573 0.712572 0.0662751 0.0756507 0.926906 7.45876e-05 0.934737 0.0261912 0.0372499 324307
2.49403e+08 0.0757769 0.000511404 1.67645e+08 990690 0 0 0 0.404079 0.000210543 0.406606 0.0978974 0.111401 0.70206 0.000145984 0.705914 0.06788 0.0764965 0.921866 9.23615e-05 0.931399 0.0275557 0.0398534 267786
3.95224e+08 0.0968354 0.000625851 2.24282e+08 1.27058e+06 0 4.80087e+08 0 0.407912 0.00022079 0.409088 0.0938812 0.102264 0.695112 0.000162392 0.699063 0.0691916 0.0778316 0.916041 0.000111161 0.927027 0.0290405 0.0422761 223286
6.25918e+08 0.11651 0.000750143 2.87022e+08 1.60385e+06 0 6.17061e+08 0 0.412636 0.000234102 0.412587 0.0900636 0.0950111 0.688448 0.000181407 0.692315 0.0699622 0.0786235 0.90794 0.000136275 0.92088 0.0314075 0.0474142 182928
9.9162e+08 0.139193 0.000906049 3.6057e+08 2.04384e+06 0 8.29125e+08 0 0.4187 0.000252019 0.41721 0.0881573 0.0890741 0.681127 0.00020529 0.684646 0.0711018 0.078943 0.897571 0.000169128 0.913071 0.0339224 0.057249 145956
1.57232e+09 0.166096 0.00108335 4.52164e+08 2.55808e+06 0 1.02889e+09 0 0.423586 0.000270953 0.421084 0.0866151 0.0844242 0.67218 0.000229084 0.674705 0.073025 0.0786358 0.884843 0.000207688 0.903185 0.0373387 0.0723675 118016
2.49344e+09 0.195998 0.00127791 5.69498e+08 3.227e+06 0 1.25748e+09 0 0.427537 0.000290453 0.424745 0.0846349 0.0811866 0.660281 0.000255561 0.662618 0.0731927 0.0787534 0.868082 0.000256751 0.890411 0.0419858 0.0917327 96496
3.95971e+09 0.232412 0.00148349 7.04651e+08 3.94066e+06 0 1.51125e+09 0 0.430923 0.000310721 0.428025 0.083298 0.0798304 0.645757 0.000282706 0.647213 0.0754907 0.0788535 0.847307 0.000309855 0.873106 0.0480074 0.111603 81063
6.27161e+09 0.270465 0.0016902 8.75406e+08 4.8879e+06 4.63191e+08 1.34375e+09 4.63191e+08 0.430477 0.000327761 0.428171 0.0812958 0.0780319 0.62631 0.000316877 0.626832 0.0790207 0.0800936 0.823137 0.000375672 0.851579 0.0575752 0.12915 69070
9.95996e+09 0.315408 0.00189164 1.09844e+09 5.98874e+06 6.05234e+08 1.60323e+09 6.05234e+08 0.425166 0.00034326 0.424124 0.0784548 0.0788561 0.60165 0.000351287 0.601607 0.0816495 0.0805687 0.793636 0.000447261 0.820132 0.0738833 0.141679 60344
1.577e+10 0.3738 0.00209074 1.38104e+09 7.30914e+06 8.29125e+08 1.8521e+09 8.29125e+08 0.413082 0.000356705 0.413495 0.0754485 0.0793072 0.572323 0.000390979 0.571457 0.0856081 0.0830643 0.760275 0.000528791 0.782411 0.0966585 0.152552 53550
2.50036e+10 0.440194 0.00227702 1.75866e+09 9.0252e+06 1.05478e+09 2.35034e+09 1.05478e+09 0.394037 0.000373901 0.395397 0.0749313 0.0803158 0.536988 0.000440006 0.535047 0.0904765 0.086803 0.722528 0.000625875 0.739293 0.123499 0.16352 47529
3.94897e+10 0.516162 0.00251236 2.22973e+09 1.15694e+07 1.39649e+09 2.98266e+09 1.02849e+09 0.369373 0.000397604 0.371807 0.0726927 0.0815969 0.501238 0.000515519 0.495987 0.0966374 0.089422 0.685336 0.000754362 0.693066 0.153898 0.171189 39567
6.2108e+10 0.59132 0.00287258 2.80659e+09 1.52855e+07 1.91555e+09 3.47755e+09 1.3376e+09 0.344259 0.000441825 0.345477 0.0714571 0.0785469 0.471678 0.000659061 0.459043 0.108177 0.0882363 0.656807 0.000952604 0.653198 0.18566 0.171179 29287
9.75637e+10 0.686269 0.00348092 3.65147e+09 2.27671e+07 2.71107e+09 4.34942e+09 1.98285e+09 0.320941 0.000545609 0.320175 0.0706585 0.0726224 0.456897 0.000993961 0.43109 0.141609 0.0891015 0.64939 0.001346 0.644093 0.209653 0.191907 17770
1.53053e+11 0.766995 0.00460486 4.8664e+09 3.80802e+07 4.18319e+09 5.07551e+09 3.12841e+09 0.300993 0.000797156 0.297136 0.0719468 0.0677168 0.473665 0.00174346 0.433095 0.205829 0.106135 0.68796 0.00206455 0.700749 0.199712 0.235493 8429
2.42704e+11 0.851027 0.00605674 6.28276e+09 6.43926e+07 6.31028e+09 4.45631e+09 4.64069e+09 0.284168 0.00127633 0.276301 0.0740703 0.060883 0.523025 0.00295399 0.507234 0.20701 0.167901 0.755315 0.00289552 0.786171 0.14364 0.215601 3457
3.78834e+11 0.894461 0.00840904 8.36379e+09 9.64204e+07 9.72573e+09 1.9274e+09 5.95988e+09 0.279227 0.00218744 0.262849 0.0885744 0.0550579 0.588179 0.00429086 0.592049 0.153441 0.163538 0.817895 0.00367486 0.841209 0.112546 0.165267 1336
6.03525e+11 0.929648 0.0128352 9.48883e+09 1.70094e+08 1.09788e+10 1.05146e+09 5.33592e+09 0.283684 0.00465195 0.264991 0.118777 0.0697142 0.634386 0.00696852 0.630915 0.141025 0.133046 0.870874 0.00501958 0.892801 0.0744528 0.115243 398
9.50655e+11 0.927083 0.0266754 1.05053e+10 2.88987e+08 1.16531e+10 5.57071e+08 2.5524e+09 0.316362 0.0103765 0.309792 0.112036 0.103336 0.669284 0.0111152 0.655716 0.12776 0.0900561 0.896252 0.00779513 0.909448 0.0627109 0.085628 96
1.45661e+12 0.818182 0.121967 9.67068e+09 1.21096e+09 1.17813e+10 6.59833e+08 7.52533e+09 0.386619 0.01822 0.374066 0.0826507 0.0560942 0.73636 0.0373238 0.77275 0.107217 0.205823 0.914983 0.0151948 0.924613 0.0310291 0.0457583 11
