#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.0385 0.97479 0.0101828 3.04173e+08 3.6785e+07 0 7.73094e+08 0 0.204501 0.00429845 0.184749 0.0942671 0.0386773 0.264628 0.00547018 0.256388 0.106089 0.0847776 0.371894 0.00507387 0.396538 0.0534716 0.119043 238
64.9102 1 0 4.60675e+07 6.78176e+06 0 0 0 0.214042 0.00252867 0.200246 0.0740142 0.043025 0.309731 0.00254003 0.31168 0.0613894 0.0698641 0.429216 0.00116834 0.434445 0.0206766 0.0334579 598
82.3184 0.999653 0.000347102 1.08334e+08 4.81171e+06 0 4.49746e+08 0 0.191987 0.000992585 0.182379 0.0582664 0.0395116 0.310224 0.00106067 0.313307 0.0557209 0.0623112 0.435891 0.000459019 0.439458 0.0193058 0.0266241 2881
101.219 0.999606 0.000227393 2.09329e+08 4.11113e+06 0 6.11817e+08 0 0.199147 0.00060456 0.191502 0.0561305 0.0416559 0.327584 0.000577721 0.331069 0.0459385 0.0541047 0.441095 0.000276272 0.445527 0.0178201 0.027143 7616
126.513 0.998927 0.000309613 3.67944e+08 4.48796e+06 0 8.53413e+08 0 0.222949 0.000530544 0.216707 0.0602527 0.0479977 0.35261 0.00045816 0.35703 0.043036 0.0534479 0.44764 0.000258484 0.453911 0.0190803 0.0325247 11183
158.127 0.999666 0.000166785 6.26183e+08 5.60289e+06 5.30876e+08 7.20614e+08 5.30876e+08 0.25185 0.000534949 0.248479 0.0628182 0.0563888 0.374828 0.000444096 0.38247 0.0393743 0.0574166 0.447005 0.000296365 0.45512 0.0213284 0.039462 11990
198.178 0.999472 0.000236121 1.00082e+09 7.70914e+06 9.3351e+08 8.63865e+08 9.3351e+08 0.264025 0.00058066 0.262287 0.0595722 0.0569617 0.364227 0.000479505 0.369277 0.0406764 0.0511227 0.42744 0.000401057 0.434505 0.0311773 0.0468552 9468
248.302 0.99982 0.000179598 1.42227e+09 1.17188e+07 1.33034e+09 1.07105e+09 7.99465e+08 0.249938 0.000691004 0.248631 0.05327 0.0508533 0.3304 0.000641879 0.332338 0.0450249 0.0509034 0.393826 0.00063992 0.397791 0.0460096 0.0542045 5568
311.329 0.99894 0.000612032 1.84353e+09 1.80851e+07 1.84106e+09 1.06839e+09 1.06796e+09 0.226437 0.00087415 0.22292 0.0493796 0.0415779 0.296202 0.000917091 0.295241 0.0484313 0.0489958 0.358505 0.00104767 0.358682 0.059697 0.0577493 2829
390.959 1 0 2.17319e+09 2.86598e+07 2.17764e+09 1.08065e+09 1.00526e+09 0.201135 0.00122319 0.195161 0.0439213 0.0327289 0.263968 0.00133498 0.260932 0.0464967 0.0410344 0.325436 0.00168789 0.321805 0.0623638 0.0559577 1152
489.788 1 0 2.20502e+09 5.27977e+07 2.17764e+09 1.14892e+09 1.06557e+09 0.185229 0.00201232 0.1805 0.0408221 0.0318743 0.242361 0.00231866 0.239558 0.0459876 0.0402574 0.302758 0.00305061 0.296543 0.0646659 0.0526196 374
617.118 1 0 2.06395e+09 9.23964e+07 1.95053e+09 1.02966e+09 6.99035e+08 0.179925 0.0041185 0.173467 0.0318298 0.0277347 0.234503 0.00430346 0.228327 0.036432 0.033945 0.305036 0.0054081 0.299959 0.0515618 0.0486436 98
763.054 1 0 1.82219e+09 1.78101e+08 1.79737e+09 1.11207e+09 8.63865e+08 0.182758 0.011384 0.182377 0.0244071 0.0467714 0.228737 0.0114542 0.221177 0.0507014 0.0508335 0.299023 0.0130445 0.298805 0.0418623 0.0411974 22
891.55 1 1 2.02659e+09 2.02659e+09 2.02659e+09 0 0 0.188084 0.188084 0.188084 0 0 0.265047 0.265047 0.265047 0 0 0.310275 0.310275 0.310275 0 0 1
1149.47 1 1 1.17237e+09 1.17237e+09 1.17237e+09 0 0 0.18203 0.18203 0.18203 0 0 0.21908 0.21908 0.21908 0 0 0.303315 0.303315 0.303315 0 0 1
