#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.44244e+09 6.57308e+08 5.96247e+06 5.00587e+08 4.63958e+08 1.67027e+08 2.15386e+09 1.6564e+07 1.95799e+09 1.63816e+09 1.16716e+09 5391
1.57497e+10 5.63325e+08 6.87869e+06 4.59381e+08 3.06014e+08 1.26761e+08 2.29403e+09 2.83132e+07 1.95799e+09 2.11509e+09 1.16716e+09 2525
2.55317e+10 5.75922e+08 6.37671e+06 4.82497e+08 3.51176e+08 1.48936e+08 1.65699e+09 2.31939e+07 1.29157e+09 1.57464e+09 6.67579e+08 2694
4.04636e+10 6.10243e+08 5.14577e+06 5.00305e+08 4.1505e+08 1.66644e+08 1.42561e+09 1.38503e+07 1.20812e+09 1.08161e+09 5.84132e+08 4314
6.40361e+10 6.50661e+08 4.40211e+06 5.00725e+08 4.84831e+08 1.6706e+08 1.42168e+09 1.02231e+07 1.20812e+09 1.08161e+09 5.84132e+08 7330
1.01159e+11 6.65663e+08 3.89759e+06 5.40609e+08 4.58193e+08 2.06869e+08 1.48997e+09 8.87155e+06 1.29157e+09 1.08087e+09 6.67579e+08 10278
1.59509e+11 7.01797e+08 3.73776e+06 5.79543e+08 4.97469e+08 2.45802e+08 1.56762e+09 8.34976e+06 1.29157e+09 1.32833e+09 6.67579e+08 13459
2.52515e+11 7.4335e+08 3.72342e+06 5.84049e+08 5.57057e+08 2.50305e+08 1.67117e+09 8.08715e+06 1.4584e+09 1.32584e+09 7.51008e+08 15928
3.98835e+11 7.9582e+08 3.89346e+06 6.51045e+08 5.94918e+08 3.17207e+08 1.73924e+09 8.10227e+06 1.4584e+09 1.48962e+09 7.51008e+08 17609
6.28483e+11 8.66172e+08 4.3512e+06 6.67578e+08 7.06747e+08 2.70746e+08 1.82746e+09 8.53735e+06 1.54178e+09 1.4879e+09 8.34385e+08 17373
9.88923e+11 9.80491e+08 5.43078e+06 7.90825e+08 7.83818e+08 3.77321e+08 1.84518e+09 9.41953e+06 1.54178e+09 1.56938e+09 8.34385e+08 14765
1.56465e+12 1.13317e+09 7.47186e+06 9.09377e+08 9.65493e+08 4.92168e+08 1.8036e+09 1.1194e+07 1.49953e+09 1.53015e+09 7.92132e+08 10788
2.45137e+12 1.33948e+09 1.10511e+07 1.08331e+09 1.16032e+09 5.83729e+08 1.70843e+09 1.33561e+07 1.40925e+09 1.45696e+09 7.58205e+08 6719
3.88115e+12 1.60947e+09 1.8207e+07 1.30107e+09 1.51528e+09 7.1976e+08 1.60007e+09 1.78294e+07 1.29157e+09 1.41057e+09 6.67579e+08 3557
6.13321e+12 1.90975e+09 3.03169e+07 1.62513e+09 1.67371e+09 9.57621e+08 1.43431e+09 2.38126e+07 1.12466e+09 1.16507e+09 5.84053e+08 1697
9.62722e+12 2.21005e+09 5.27767e+07 1.95799e+09 1.87721e+09 1.25059e+09 1.2996e+09 3.31266e+07 9.83878e+08 1.14015e+09 4.43269e+08 741
1.52606e+13 2.60271e+09 8.90976e+07 2.45504e+09 2.08507e+09 1.70418e+09 1.12826e+09 4.40932e+07 8.74274e+08 8.34151e+08 3.33665e+08 330
2.43964e+13 2.89607e+09 1.51662e+08 2.86956e+09 1.93802e+09 1.86839e+09 1.16008e+09 8.00876e+07 8.74274e+08 1.0006e+09 3.80501e+08 115
3.7937e+13 3.85552e+09 2.30957e+08 4.22104e+09 1.30764e+09 2.76264e+09 9.91376e+08 9.32115e+07 8.74274e+08 4.17809e+08 4.1701e+08 58
5.96034e+13 3.8848e+09 3.70045e+08 4.13763e+09 1.60452e+09 2.88675e+09 8.92501e+08 9.18698e+07 7.90825e+08 7.50956e+08 3.33561e+08 25
1.00421e+14 3.32314e+09 6.7336e+08 3.83573e+09 1.28134e+09 2.59773e+09 1.21237e+09 2.12241e+08 1.0412e+09 7.50476e+08 4.3718e+08 7
1.39221e+14 5.94755e+09 5.94755e+09 5.94755e+09 0 0 9.57732e+08 9.57732e+08 9.57732e+08 0 0 1
2.33534e+14 2.79048e+09 2.24988e+09 5.04036e+09 0 4.49975e+09 4.78866e+08 6.17431e+07 5.40609e+08 0 1.23486e+08 2
3.21324e+14 1.29157e+09 1.29157e+09 1.29157e+09 0 0 8.32459e+08 8.32459e+08 8.32459e+08 0 0 1
