#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
9.54915e+09 7.04117e+08 5.90681e+06 5.7795e+08 4.7683e+08 2.27502e+08 2.36443e+09 2.68009e+07 1.74201e+09 2.26835e+09 1.02505e+09 5570
1.61388e+10 7.39904e+08 5.44749e+06 5.82048e+08 5.54727e+08 2.316e+08 2.07682e+09 1.74192e+07 1.62642e+09 1.77491e+09 9.0946e+08 8150
2.5407e+10 8.00075e+08 5.18916e+06 5.99222e+08 6.53563e+08 2.46386e+08 2.06981e+09 1.36629e+07 1.62642e+09 1.8961e+09 9.0946e+08 11962
4.01193e+10 8.71018e+08 4.96349e+06 6.79528e+08 6.99815e+08 3.23255e+08 2.18251e+09 1.20783e+07 1.74201e+09 2.02384e+09 1.02505e+09 16450
6.34024e+10 9.50208e+08 5.06357e+06 7.11392e+08 7.99854e+08 3.49774e+08 2.29418e+09 1.14389e+07 1.85802e+09 2.06294e+09 1.06072e+09 20201
9.98703e+10 1.03991e+09 5.52265e+06 7.91253e+08 9.15105e+08 4.23254e+08 2.3882e+09 1.17207e+07 1.85802e+09 2.27501e+09 1.02889e+09 21112
1.57302e+11 1.12057e+09 6.57678e+06 8.29125e+08 1.02889e+09 4.5887e+08 2.43072e+09 1.30194e+07 1.97444e+09 2.28152e+09 1.14531e+09 18177
2.48073e+11 1.21323e+09 8.31861e+06 8.62121e+08 1.1738e+09 4.45113e+08 2.52539e+09 1.56649e+07 1.97444e+09 2.41446e+09 1.14531e+09 14035
3.91873e+11 1.33833e+09 1.13554e+07 9.41735e+08 1.34616e+09 4.88708e+08 2.53433e+09 1.87673e+07 1.97444e+09 2.52813e+09 1.14531e+09 9902
6.19517e+11 1.49603e+09 1.57023e+07 1.05481e+09 1.59706e+09 5.86742e+08 2.55627e+09 2.37538e+07 1.97444e+09 2.65178e+09 1.25748e+09 6495
9.76466e+11 1.71002e+09 2.40857e+07 1.16825e+09 1.94672e+09 6.84128e+08 2.42446e+09 3.02325e+07 1.85802e+09 2.39794e+09 1.14106e+09 3787
1.5436e+12 1.88365e+09 3.42556e+07 1.30704e+09 2.16129e+09 8.07122e+08 2.27769e+09 3.79548e+07 1.74201e+09 2.26835e+09 1.02505e+09 2143
2.43552e+12 2.25875e+09 5.71731e+07 1.63771e+09 2.46411e+09 1.05164e+09 2.02436e+09 4.88733e+07 1.51125e+09 1.89008e+09 9.06013e+08 1066
3.8665e+12 2.48052e+09 8.99004e+07 1.71452e+09 2.91758e+09 1.03761e+09 1.94541e+09 6.5536e+07 1.51125e+09 1.89008e+09 9.06013e+08 504
6.02963e+12 2.69872e+09 1.39804e+08 2.09125e+09 2.89112e+09 1.3691e+09 1.78702e+09 9.2837e+07 1.39649e+09 1.6423e+09 7.91253e+08 226
9.60072e+12 3.18482e+09 2.3957e+08 2.74109e+09 2.53737e+09 1.91197e+09 1.51016e+09 1.15856e+08 1.16194e+09 1.60796e+09 6.67814e+08 91
1.56663e+13 3.13876e+09 3.59664e+08 1.97444e+09 3.83517e+09 9.73408e+08 1.61781e+09 1.87614e+08 1.28215e+09 1.39907e+09 6.76918e+08 45
2.51589e+13 3.68323e+09 6.98397e+08 3.1599e+09 3.31251e+09 2.43574e+09 1.92046e+09 4.75199e+08 1.21925e+09 1.70061e+09 5.02289e+08 14
3.74901e+13 3.94065e+09 6.88601e+08 3.81937e+09 1.65694e+09 1.84814e+09 1.16605e+09 2.47314e+08 1.00087e+09 5.77917e+08 5.06931e+08 10
6.37595e+13 5.22504e+09 2.58048e+09 7.80552e+09 0 5.16097e+09 1.1339e+09 7.2412e+08 1.85802e+09 0 1.44824e+09 2
8.61176e+13 3.276e+09 3.276e+09 3.276e+09 0 0 5.1021e+09 5.1021e+09 5.1021e+09 0 0 1
1.62941e+14 3.1599e+09 3.1599e+09 3.1599e+09 0 0 6.05944e+08 6.05944e+08 6.05944e+08 0 0 1
