#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#obs_sm range: 10.25 - 10.75
#HM    Stats: 9.738240e+11 (median) + 1.133526e+12  / - 4.182360e+11
#SM    Stats: 2.884910e+10 (median) + 1.502570e+10  / - 8.882100e+09
#ObsSM Stats: 2.925270e+10 (median) + 1.509490e+10  / - 8.627200e+09
#VMP   Stats: 1.733100e+02 (median) + 4.430000e+01  / - 2.403000e+01
#ICL   Stats: 1.340270e+08 (median) + 8.983430e+08  / - 1.091128e+08
#SSFR  Stats: 2.847018e-12 (median) + 5.580918e-11  / - 2.273954e-12
sfh 0.055623 0 0 0 #avg: 1.03338e-18; avg_err: 1.03291e-18; sd: 1.88978e-16; counts: 33474
sfh 0.060123 0 0 0 #avg: 1.63107e-15; avg_err: 5.37384e-16; sd: 9.83178e-14; counts: 33474
sfh 0.062373 0 0 0 #avg: 9.47908e-15; avg_err: 2.41793e-15; sd: 4.42376e-13; counts: 33474
sfh 0.064623 0 0 0 #avg: 2.70192e-14; avg_err: 3.69096e-15; sd: 6.75285e-13; counts: 33474
sfh 0.066873 0 0 0 #avg: 7.74739e-14; avg_err: 7.61724e-15; sd: 1.39362e-12; counts: 33474
sfh 0.069123 0 0 0 #avg: 1.75118e-13; avg_err: 1.53367e-14; sd: 2.80595e-12; counts: 33474
sfh 0.071373 0 0 0 #avg: 2.87066e-13; avg_err: 1.77683e-14; sd: 3.25082e-12; counts: 33474
sfh 0.073623 0 0 0 #avg: 4.48724e-13; avg_err: 2.4934e-14; sd: 4.56182e-12; counts: 33474
sfh 0.075873 0 0 0 #avg: 6.76159e-13; avg_err: 3.58299e-14; sd: 6.5553e-12; counts: 33474
sfh 0.078123 0 0 0 #avg: 9.09489e-13; avg_err: 4.00022e-14; sd: 7.31866e-12; counts: 33474
sfh 0.080373 0 2.87342e-13 0 #avg: 1.15156e-12; avg_err: 3.90405e-14; sd: 7.1427e-12; counts: 33474
sfh 0.082623 0 8.40827e-13 0 #avg: 1.40816e-12; avg_err: 4.21147e-14; sd: 7.70514e-12; counts: 33474
sfh 0.085998 0 2.05452e-12 0 #avg: 2.06683e-12; avg_err: 5.49092e-14; sd: 1.0046e-11; counts: 33474
sfh 0.089373 0 3.6805e-12 0 #avg: 2.86107e-12; avg_err: 7.03426e-14; sd: 1.28696e-11; counts: 33474
sfh 0.092748 1.8733e-13 5.16808e-12 1.8733e-13 #avg: 3.77229e-12; avg_err: 8.3415e-14; sd: 1.52613e-11; counts: 33474
