#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.2839 0.00802997 4.28308e-05 1.13786e+07 51503.5 0 0 0 0.484498 6.53371e-05 0.485186 0.124453 0.13026 0.764757 4.36379e-05 0.773114 0.0770206 0.0933414 0.951511 1.62235e-05 0.959041 0.0205078 0.0345559 4342108
62.095 0.024829 0.000145881 4.06271e+07 198486 0 0 0 0.410281 0.000108798 0.415242 0.105289 0.124973 0.729947 6.90628e-05 0.733822 0.0667982 0.0754107 0.937722 3.19327e-05 0.943605 0.0244998 0.03535 1137744
78.3515 0.0521463 0.000309248 1.12632e+08 511900 0 0 0 0.419772 0.000139573 0.421822 0.0903965 0.0982499 0.70824 9.82108e-05 0.710121 0.0662702 0.0712039 0.923221 5.78679e-05 0.930126 0.0287942 0.0388238 516834
98.7387 0.110857 0.000619271 2.99364e+08 1.21247e+06 0 7.1696e+08 0 0.435956 0.000169906 0.433374 0.0820252 0.0778143 0.682891 0.000142274 0.682605 0.0702062 0.070465 0.893544 0.00011771 0.90578 0.0389091 0.0612134 257025
124.113 0.209831 0.00114101 6.8814e+08 2.634e+06 3.70934e+08 1.08467e+09 3.70934e+08 0.439259 0.00021515 0.436253 0.0745185 0.0692174 0.633174 0.000215398 0.628124 0.0798771 0.0696769 0.834727 0.000245496 0.854037 0.0632432 0.113198 127355
156.536 0.337348 0.0018736 1.26725e+09 5.0997e+06 8.85428e+08 1.54049e+09 8.85428e+08 0.410875 0.00027799 0.407604 0.068993 0.0629701 0.56528 0.00034129 0.553381 0.0937155 0.0687661 0.766419 0.000468677 0.780246 0.109171 0.147776 63682
197.167 0.485636 0.00272142 2.06591e+09 9.55061e+06 1.51125e+09 2.30602e+09 9.4823e+08 0.36489 0.000366631 0.362009 0.0660883 0.0612896 0.503632 0.000560159 0.482292 0.114662 0.0693182 0.709159 0.000824095 0.715358 0.162217 0.180697 33729
248.101 0.632697 0.00366734 3.18776e+09 1.84659e+07 2.45959e+09 3.43343e+09 1.63046e+09 0.322229 0.00051407 0.319448 0.0668379 0.0641026 0.466029 0.00100625 0.429912 0.159361 0.0761673 0.678925 0.00136729 0.682253 0.202426 0.215184 17280
311.982 0.754486 0.00464617 4.66249e+09 3.37966e+07 4.1949e+09 4.26433e+09 3.02665e+09 0.291878 0.000735831 0.286231 0.0687633 0.0597546 0.461602 0.00174343 0.416155 0.212944 0.10095 0.693004 0.00208803 0.715179 0.190367 0.250978 8582
392.806 0.834695 0.00567653 6.34613e+09 5.41864e+07 6.64402e+09 3.75988e+09 4.66959e+09 0.271442 0.00107047 0.264346 0.068521 0.0590197 0.490985 0.00280627 0.466126 0.222277 0.166055 0.735999 0.00284556 0.771186 0.157612 0.237884 4283
493.689 0.901485 0.00663227 7.94212e+09 8.03188e+07 9.41556e+09 1.97429e+09 6.25566e+09 0.262411 0.00164809 0.251193 0.0698696 0.0548605 0.530544 0.00388521 0.530986 0.181126 0.198212 0.789855 0.00346138 0.817971 0.127331 0.187986 2020
619.903 0.90929 0.00949963 9.00906e+09 1.13577e+08 1.05503e+10 1.23101e+09 5.92406e+09 0.263976 0.00304015 0.241782 0.0971445 0.0518142 0.584079 0.00523444 0.585258 0.157917 0.166835 0.826185 0.00422818 0.847465 0.113234 0.158774 915
780.421 0.924084 0.0135694 9.90082e+09 1.63112e+08 1.12549e+10 8.95981e+08 3.94526e+09 0.270589 0.00442014 0.247668 0.128233 0.056537 0.621998 0.00717549 0.615278 0.152419 0.127078 0.863531 0.00513238 0.879985 0.0868959 0.114531 382
974.588 0.951389 0.0179837 9.76342e+09 2.82104e+08 1.14339e+10 7.1696e+08 5.45748e+09 0.294631 0.00760154 0.27343 0.124822 0.0731208 0.652303 0.0100504 0.645691 0.144704 0.113983 0.876438 0.00822716 0.894583 0.076039 0.0917714 144
1214.48 0.9 0.0480384 9.91657e+09 5.95777e+08 1.18445e+10 4.82917e+08 6.11824e+09 0.335064 0.0172936 0.340983 0.115734 0.147932 0.670852 0.0194484 0.640889 0.154008 0.0659234 0.893528 0.0130447 0.909479 0.0557489 0.0986238 40
1622.9 1 0 6.40393e+09 5.68697e+09 1.20909e+10 0 1.13739e+10 0.464386 0.022603 0.486989 0 0.0452061 0.779726 0.0262372 0.805963 0 0.0524745 0.949207 0.0128447 0.962052 0 0.0256894 2
