#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.83392e+07 0.0195892 0.0202525 0.000346725 0 0 0 0.00431811 4.80338e-05 0 0 0 176373
1.58076e+08 0.0337741 0.0351756 0.000675525 0 0 0 0.00714212 9.0629e-05 0 0 0 80624
2.4927e+08 0.0431969 0.0452682 0.000824017 0 0 0 0.00906192 0.000111719 0 0.0104256 0 70005
3.94322e+08 0.0603588 0.0640849 0.0010938 0 0 0 0.012688 0.000155059 0 0.0205405 0 56628
6.25073e+08 0.0791483 0.084693 0.00142193 0 0 0 0.016585 0.000206188 0 0.0308456 0 44006
9.90399e+08 0.102656 0.11154 0.00186678 0 0 0 0.0215585 0.000273083 0 0.0420402 0 33656
1.56915e+09 0.134154 0.147006 0.0024168 0 0 0 0.0285216 0.000367609 0 0.0617225 0 26067
2.48841e+09 0.164548 0.184222 0.00306069 0 1 0 0.0351155 0.000465253 0 0.0781711 0 20535
3.94667e+09 0.205059 0.231886 0.00379656 0 1 0 0.0440439 0.000604732 0.00912204 0.0912983 0.00912204 16327
6.25234e+09 0.257603 0.298951 0.00472693 0 1 0 0.05776 0.000776883 0.0112031 0.1211 0.0112031 13350
9.92493e+09 0.300156 0.357136 0.00570284 0 1 0 0.0687952 0.000942683 0.0285794 0.124326 0.0285794 10881
1.56819e+10 0.358432 0.435215 0.00687239 0 1 0 0.0865073 0.00120488 0.0408356 0.148761 0.0408356 8752
2.47152e+10 0.399938 0.501004 0.00853481 0 1 0 0.102295 0.00155188 0.0524496 0.169351 0.0524496 6471
3.90367e+10 0.473779 0.612649 0.0111381 0 1 0 0.128834 0.00208493 0.0814173 0.190517 0.0814173 4443
6.13838e+10 0.510425 0.653044 0.0152075 1 0 1 0.14209 0.00295286 0.0969817 0.195762 0.0890297 2398
9.58167e+10 0.535059 0.678533 0.0240428 1 0 1 0.175113 0.00547398 0.13167 0.222606 0.120969 927
1.46182e+11 0.595652 0.795652 0.0510746 1 1 1 0.214311 0.0125868 0.159338 0.243238 0.131663 230
2.23109e+11 0.392857 0.535714 0.149798 0 1 0 0.269425 0.0396547 0.260479 0.255154 0.220846 28
3.96143e+11 0.666667 1 0.57735 1 1 1 0.131547 0.0447136 0.171356 0.00963546 0.129063 3
