#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.10751e+09 0 0 0 0 0 0 0.0736268 0.00436051 0.0463689 0.0948316 0.0318143 262
1.58337e+10 0 0 0 0 0 0 0.0428612 0.0090224 0.0155031 0.0830737 0.00206906 28
2.63481e+10 0 0 0 0 0 0 0.0339195 0.00425358 0.0151844 0.0495997 0.00214851 74
4.07827e+10 0 0 0 0 0 0 0.0392973 0.00236934 0.0162007 0.0520081 0.00303691 249
6.48191e+10 0 0 0 0 0 0 0.0435944 0.00182917 0.0374635 0.0491896 0.0244276 528
1.01986e+11 0 0 0 0 0 0 0.0549034 0.00176912 0.0389897 0.0572776 0.025826 885
1.61404e+11 0.00702741 0.00702741 0.00221522 0 0 0 0.0700775 0.00176904 0.0415107 0.0940589 0.0283469 1423
2.53448e+11 0.00614125 0.00614125 0.00176783 0 0 0 0.0803499 0.00168258 0.0625564 0.0827808 0.0493926 1954
4.00172e+11 0.0142594 0.0142594 0.00254333 0 0 0 0.104838 0.00193702 0.0855454 0.101858 0.0719686 2174
6.27974e+11 0.0178952 0.0178952 0.00273705 0 0 0 0.130477 0.00216761 0.108672 0.12974 0.0718475 2347
9.89696e+11 0.0211558 0.0211558 0.00326969 0 0 0 0.157948 0.00267643 0.135127 0.141407 0.0972022 1938
1.56301e+12 0.0191176 0.0191176 0.00371463 0 0 0 0.174646 0.00336767 0.154095 0.148507 0.115474 1360
2.45233e+12 0.0271547 0.0271547 0.00558803 0 0 0 0.21038 0.00468257 0.198294 0.160737 0.13528 847
3.90115e+12 0.0217391 0.0217391 0.00648937 0 0 0 0.2368 0.00603582 0.224967 0.155991 0.138636 506
6.02516e+12 0.0262009 0.0262009 0.0105785 0 0 0 0.248236 0.0085551 0.247097 0.130805 0.137089 229
9.70632e+12 0 0 0 0 0 0 0.258911 0.0128935 0.230738 0.186827 0.104931 104
1.46052e+13 0 0 0 0 0 0 0.292091 0.0248032 0.269268 0.196554 0.131926 33
2.58099e+13 0 0 0 0 0 0 0.339631 0.0369123 0.315199 0.18927 0.115229 12
3.33971e+13 0 0 0 0 0 0 0.291439 0.291439 0.291439 0 0 1
