#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.49069e+07 0 0 0 0 0 0 0 0.122047 5.76036e-05 0.120086 0.0224621 0.0180193 0.150879 5.94429e-05 0.151242 0.0216749 0.0220389 0.183662 3.8315e-05 0.186894 0.00899924 0.0159214 121735
1.559e+08 0 0 0 0 0 0 0 0.122946 0.000116113 0.121195 0.022896 0.0191577 0.153527 0.000114968 0.154286 0.0208999 0.022189 0.185118 7.15206e-05 0.188437 0.00810973 0.0151261 32043
2.47186e+08 0 0 0 0 0 0 0 0.124432 0.000144009 0.12288 0.0230487 0.0195757 0.155375 0.00013799 0.156125 0.0206594 0.0216127 0.186293 8.24638e-05 0.189446 0.00744481 0.0141261 21204
3.91561e+08 0 0 0 0 0 0 0 0.126175 0.000178294 0.125003 0.0225493 0.0197693 0.15696 0.000165666 0.157564 0.0198519 0.0207496 0.186963 9.79384e-05 0.190098 0.00704809 0.0137659 13852
6.2088e+08 0 0 0 0 0 0 0 0.127849 0.000221735 0.127054 0.022296 0.0202573 0.158277 0.000202118 0.159407 0.0190461 0.0212519 0.187791 0.000113274 0.190559 0.00662816 0.0124375 8966
9.82105e+08 0 0 0 0 0 0 0 0.129416 0.000279075 0.128702 0.022177 0.0202236 0.159462 0.000254041 0.160782 0.0186231 0.0211765 0.188308 0.000141786 0.191093 0.00641836 0.0117728 5635
1.5573e+09 0 0 0 0 0 0 0 0.130962 0.000356663 0.130501 0.0220408 0.0208124 0.160829 0.000315937 0.161583 0.0191085 0.020263 0.189238 0.000170377 0.191977 0.0058798 0.0117584 3523
2.4593e+09 0 0 0 0 0 0 0 0.132881 0.000448743 0.132492 0.0209805 0.0210749 0.162287 0.000402804 0.163696 0.0175232 0.0207447 0.189811 0.000216017 0.192553 0.00570886 0.0111907 2100
3.89701e+09 0 0 0 0 0 0 0 0.135989 0.000579215 0.135746 0.0215473 0.0212446 0.165242 0.000480002 0.167377 0.0153207 0.0197823 0.190764 0.000249494 0.193181 0.00514717 0.0103296 1266
6.14602e+09 0 0 0 0 0 0 0 0.138297 0.000758327 0.138134 0.0220492 0.0204036 0.168093 0.000660973 0.170206 0.0156667 0.0204198 0.191833 0.000347525 0.194502 0.00488213 0.00971843 694
9.7741e+09 0 0 0 0 0 0 0 0.140929 0.00100183 0.139005 0.0239852 0.0191168 0.169093 0.000835098 0.170413 0.0170864 0.0173339 0.192302 0.000430078 0.19498 0.00422868 0.010248 417
1.56325e+10 0 0 1.81701e+06 1.81701e+06 0 0 0 0.144747 0.00137132 0.144813 0.0231929 0.0208068 0.171812 0.00110665 0.176129 0.0118889 0.0218949 0.193991 0.000504736 0.196424 0.00331043 0.00834365 233
2.46592e+10 0 0 0 0 0 0 0 0.14639 0.00174601 0.14576 0.0227784 0.0206445 0.171936 0.00131304 0.174385 0.0106583 0.0172862 0.194691 0.000493948 0.19631 0.00271949 0.00595739 117
3.90844e+10 0 0 0 0 0 0 0 0.147738 0.00241747 0.147643 0.0236064 0.0235108 0.171859 0.00179395 0.171203 0.0189331 0.0164129 0.192867 0.000926873 0.195064 0.00460826 0.010525 69
5.88927e+10 0 0 0 0 0 0 0 0.14946 0.00359092 0.152662 0.0164589 0.0174931 0.171516 0.00353405 0.175353 0.0114219 0.0181636 0.194419 0.00112853 0.19524 0.00432974 0.00383845 23
9.72108e+10 0 0 0 0 0 0 0 0.150309 0.00348812 0.151375 0.0082728 0.0122316 0.177229 0.00231107 0.178992 0.00685769 0.00806686 0.196142 0.00109672 0.197847 0.000527278 0.00468665 9
1.47538e+11 0 0 0 0 0 0 0 0.138221 0.0099938 0.148214 0 0.0199876 0.163928 0.00177265 0.1657 0 0.0035453 0.188078 0.00237591 0.190453 0 0.00475182 2
