#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
42.7598 0.00341297 0.00341297 0.00341297 0 0 0 0.0767051 0.00415718 0.0473805 0.099808 0.0328259 293
63.025 0 0 0 0 0 0 0.0323145 0.0120159 0.0147401 0.102291 0.00130603 12
83.7581 0 0 0 0 0 0 0.0346515 0.00294323 0.0158413 0.0376607 0.00226448 148
102.776 0 0 0 0 0 0 0.0407464 0.00144873 0.0194874 0.049148 0.00632366 727
128.259 0.0010923 0.0010923 0.000772161 0 0 0 0.0547682 0.00121935 0.0389897 0.0614463 0.025826 1831
159.146 0.00673697 0.00673697 0.00140022 0 0 0 0.0810515 0.0012176 0.0635821 0.0834775 0.0502857 3414
199.195 0.0178759 0.0178759 0.00214859 0 0 0 0.125344 0.00152403 0.109458 0.110758 0.0721654 3804
248.261 0.032223 0.032223 0.00336076 0 0 0 0.181841 0.00224217 0.165985 0.13864 0.104711 2762
311.108 0.0498883 0.0498883 0.00594306 0 0 0 0.261259 0.0039183 0.252402 0.163372 0.142354 1343
387.622 0.0471311 0.0471311 0.00960298 0 0 0 0.335159 0.00650566 0.330888 0.152074 0.141397 488
486.881 0.037037 0.037037 0.0163144 0 0 0 0.408474 0.0130288 0.426512 0.129728 0.18883 135
619.452 0 0 0 0 0 0 0.426495 0.0329449 0.437804 0.129994 0.172667 19
835.096 0 0 0 0 0 0 0.556086 0.0518795 0.567167 0.0727229 0.105965 3
