#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.13473e+07 1 0 8.50014e+08 7.36307e+06 6.05234e+08 1.02119e+09 6.05234e+08 0.335894 0.000960347 0.32671 0.117958 0.114109 0.642537 0.000736717 0.646614 0.0852584 0.0947388 0.873723 0.000672499 0.905543 0.042818 0.125958 16393
1.59522e+08 1 0 1.08857e+09 1.08469e+07 8.29125e+08 1.26213e+09 8.29125e+08 0.332978 0.00116196 0.324411 0.111027 0.108287 0.626042 0.000920858 0.628696 0.0865404 0.0932376 0.852049 0.000940612 0.879982 0.0609609 0.130832 10197
2.53188e+08 1 0 1.19424e+09 1.00625e+07 9.41735e+08 1.26673e+09 9.41735e+08 0.333315 0.00100921 0.325791 0.107397 0.103382 0.618416 0.000810963 0.62116 0.0839931 0.0914295 0.840259 0.000875717 0.862422 0.0746427 0.130401 12521
3.98458e+08 1 0 1.25121e+09 1.00533e+07 9.41735e+08 1.38435e+09 9.41735e+08 0.339236 0.000902855 0.33533 0.0981316 0.102598 0.614726 0.000752663 0.617832 0.0822297 0.0895302 0.833109 0.000846352 0.853034 0.0795543 0.127128 13739
6.29518e+08 1 0 1.34104e+09 1.08008e+07 9.82191e+08 1.4619e+09 9.82191e+08 0.345579 0.000886026 0.342553 0.0951757 0.0990168 0.611118 0.000752667 0.614007 0.0799707 0.088478 0.82177 0.000881844 0.838292 0.088576 0.127341 13349
9.95498e+08 1 0 1.47388e+09 1.21692e+07 1.0615e+09 1.61973e+09 7.09852e+08 0.353397 0.000897595 0.349311 0.0920215 0.0927891 0.604579 0.000778052 0.607507 0.0796931 0.0873073 0.805619 0.000939233 0.816202 0.101067 0.120046 12330
1.57898e+09 1 0 1.59641e+09 1.32999e+07 1.16825e+09 1.7215e+09 6.84128e+08 0.359988 0.000880577 0.358073 0.0849184 0.0880636 0.599525 0.000786889 0.602367 0.0779313 0.0835606 0.790035 0.000984341 0.798783 0.106072 0.119297 11480
2.50431e+09 1 0 1.77953e+09 1.51042e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.367634 0.000894198 0.364261 0.0854733 0.0853042 0.589542 0.000799832 0.591975 0.0772332 0.0821168 0.768451 0.00105084 0.776474 0.111616 0.122158 10835
3.98405e+09 1 0 1.93327e+09 1.64839e+07 1.49151e+09 2.03101e+09 9.97565e+08 0.374656 0.000901833 0.371502 0.0843782 0.0827084 0.579266 0.000823958 0.580772 0.0781107 0.0794721 0.747541 0.00110086 0.753121 0.115133 0.120049 10324
6.31034e+09 1 0 2.16949e+09 1.88709e+07 1.62642e+09 2.26154e+09 1.02119e+09 0.378959 0.000916008 0.377298 0.0824867 0.0851071 0.561703 0.000862605 0.562495 0.0794466 0.0794879 0.71919 0.00117137 0.724255 0.118439 0.121999 9825
1.00078e+10 1 0 2.46123e+09 2.10066e+07 1.85802e+09 2.58099e+09 1.25278e+09 0.375871 0.000910741 0.374336 0.0813048 0.0841636 0.539151 0.000899097 0.542092 0.0772685 0.0849357 0.685946 0.00124282 0.688152 0.125394 0.124735 9538
