#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.10723e+09 0.000126133 5.35373e-06 845436 14007 0 0 0 0.41359 4.98571e-05 0.418551 0.10416 0.114833 0.536436 3.75324e-05 0.548532 0.0621403 0.0801124 0.634587 1.59193e-05 0.644098 0.0143775 0.0313699 4400105
1.56471e+10 4.82791e-05 5.26755e-06 706606 17669 0 0 0 0.336185 7.60528e-05 0.334284 0.103615 0.10948 0.504261 6.14149e-05 0.516186 0.0624654 0.0830706 0.628809 2.38016e-05 0.637104 0.0165469 0.0323918 1739885
2.47015e+10 5.43789e-05 6.79719e-06 796397 22627.2 0 0 0 0.303042 8.98141e-05 0.296108 0.106107 0.0968733 0.497087 7.42713e-05 0.508502 0.063588 0.0840664 0.629641 2.61014e-05 0.636848 0.0162656 0.0303496 1176926
3.9097e+10 0.00010047 1.13754e-05 1.49665e+06 38375.8 0 0 0 0.290995 0.000108368 0.281849 0.107243 0.0914005 0.507485 8.14728e-05 0.516393 0.0581483 0.0741485 0.632818 2.73926e-05 0.638723 0.0147054 0.0264676 776352
6.19994e+10 0.00023119 2.12803e-05 3.7986e+06 77757.8 0 0 0 0.296254 0.00013058 0.289011 0.102396 0.0912369 0.51883 8.48299e-05 0.524077 0.0528724 0.0624561 0.634557 3.04977e-05 0.639633 0.0138978 0.0238968 510403
9.83541e+10 0.000550055 4.06501e-05 9.59687e+06 153607 0 0 0 0.314378 0.000155254 0.310324 0.0942281 0.0894633 0.52633 9.4119e-05 0.529553 0.0501084 0.0561849 0.635457 3.68648e-05 0.640449 0.013417 0.0232483 332694
1.55903e+11 0.00115866 7.33845e-05 2.50566e+07 319933 0 0 0 0.339832 0.00018014 0.33794 0.084429 0.08272 0.535042 0.000109487 0.537876 0.0473587 0.0529067 0.636639 4.63722e-05 0.641908 0.0128662 0.0230273 214904
2.46894e+11 0.00198446 0.000119549 6.07649e+07 642467 0 0 0 0.367372 0.000207362 0.365658 0.0770353 0.073997 0.544817 0.000128689 0.547704 0.0442997 0.0496688 0.637064 6.05594e-05 0.642929 0.0125741 0.0238083 138577
3.90518e+11 0.00405143 0.000215812 1.2862e+08 1.19182e+06 0 3.18959e+08 0 0.391844 0.000244031 0.390177 0.0719421 0.0686017 0.546478 0.000159417 0.548174 0.0458596 0.047527 0.633289 8.98432e-05 0.640587 0.0144209 0.0288241 86636
6.179e+11 0.00690725 0.000360295 2.58229e+08 2.21403e+06 0 6.6642e+08 0 0.397493 0.000296861 0.395819 0.0689509 0.065162 0.530776 0.000224837 0.531398 0.0526938 0.0519873 0.621538 0.00015591 0.631758 0.0204315 0.0421717 52843
9.77216e+11 0.0133517 0.000658208 4.60259e+08 3.91308e+06 0 1.07315e+09 0 0.382663 0.000381371 0.381156 0.0667586 0.0633221 0.502646 0.000336881 0.501326 0.0628686 0.0577663 0.602994 0.000283693 0.617745 0.0295196 0.0650659 30408
1.55015e+12 0.0206537 0.00110045 7.45768e+08 6.82081e+06 5.00106e+08 1.05211e+09 5.00106e+08 0.3591 0.000504098 0.357893 0.0641281 0.0623245 0.471361 0.000500803 0.467347 0.0719341 0.0609824 0.581786 0.000498702 0.600482 0.0424333 0.090021 16704
2.4411e+12 0.0322434 0.0018823 1.10977e+09 1.13862e+07 8.34303e+08 1.32596e+09 8.34303e+08 0.334033 0.000680298 0.33314 0.0636704 0.0631279 0.441459 0.000768848 0.434456 0.0823148 0.0639093 0.564154 0.000834721 0.586116 0.054443 0.112408 8808
3.871e+12 0.0529426 0.00344287 1.53776e+09 1.99162e+07 1.20812e+09 1.7399e+09 8.7485e+08 0.310143 0.000958799 0.308734 0.0623337 0.0616508 0.417454 0.00124627 0.40766 0.0940726 0.0686696 0.552865 0.00141104 0.58187 0.058534 0.139009 4231
6.14693e+12 0.0913811 0.00656755 2.04496e+09 3.4808e+07 1.66883e+09 2.14276e+09 1.09625e+09 0.28818 0.00140533 0.286592 0.0624356 0.0612682 0.402095 0.00206932 0.387896 0.111773 0.0755983 0.543328 0.00229889 0.572934 0.069049 0.148378 1926
9.6461e+12 0.12079 0.0111125 2.48708e+09 5.8366e+07 2.16263e+09 2.2921e+09 1.49523e+09 0.271157 0.00201687 0.268711 0.0605856 0.0564452 0.400348 0.00354884 0.379894 0.146185 0.0827624 0.542619 0.00350323 0.571007 0.0701783 0.15004 861
1.53095e+13 0.171795 0.0191249 3.03532e+09 9.47958e+07 2.89184e+09 2.21973e+09 2.10101e+09 0.255084 0.00298275 0.250938 0.0622888 0.054759 0.400256 0.00575542 0.384665 0.1577 0.099266 0.544976 0.00539236 0.576786 0.0696159 0.151552 390
2.44203e+13 0.226027 0.0347344 3.54803e+09 1.56617e+08 3.68934e+09 2.01178e+09 2.48122e+09 0.252132 0.00460972 0.242013 0.075114 0.0434548 0.417958 0.010138 0.408242 0.150575 0.126613 0.563724 0.00806726 0.595935 0.0548591 0.128443 146
3.89223e+13 0.333333 0.0527046 4.64514e+09 2.05795e+08 5.16303e+09 1.2395e+09 3.45461e+09 0.231036 0.00714942 0.210603 0.0794984 0.0300568 0.393381 0.0139996 0.372146 0.185235 0.120856 0.567586 0.0093065 0.580622 0.0711428 0.0864836 81
5.93547e+13 0.309524 0.0721987 4.88196e+09 2.89958e+08 5.58097e+09 1.14044e+09 2.85597e+09 0.230171 0.00946643 0.224332 0.0408867 0.0479477 0.432372 0.0182687 0.466679 0.0873778 0.140986 0.557263 0.0145822 0.596162 0.046633 0.151624 42
9.72222e+13 0.3125 0.119678 5.12695e+09 5.07346e+08 6.06928e+09 8.35998e+08 3.58022e+09 0.255959 0.0167799 0.235443 0.0995183 0.0375696 0.455856 0.0268242 0.483006 0.070059 0.145736 0.579012 0.0200163 0.624515 0.0306243 0.140048 16
1.55898e+14 0.625 0.182981 6.7274e+09 1.82918e+08 6.96527e+09 2.33731e+08 7.61036e+08 0.227826 0.0206121 0.234964 0.0188066 0.0608171 0.489579 0.0246044 0.462131 0.0961811 0.0123692 0.571884 0.0274184 0.590109 0.0549865 0.0607216 8
2.35907e+14 0.6 0.244949 5.30164e+09 1.25381e+09 6.59567e+09 7.70632e+08 6.05506e+09 0.228904 0.0388516 0.220102 0.150592 0.0849433 0.442291 0.0421519 0.460264 0.0975156 0.161253 0.602841 0.0209577 0.604658 0.0611135 0.0709776 5
3.21324e+14 1 1 1.29157e+09 1.29157e+09 1.29157e+09 0 0 0.196666 0.196666 0.196666 0 0 0.417403 0.417403 0.417403 0 0 0.609749 0.609749 0.609749 0 0 1
