#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 9.75 - 10.25
#HM    Stats: 7.957350e+11 (median) + 3.729450e+11  / - 2.419110e+11
#SM    Stats: 8.605330e+09 (median) + 4.665869e+09  / - 2.294771e+09
#ObsSM Stats: 8.561570e+09 (median) + 9.752531e+09  / - 4.424910e+09
#VMP   Stats: 2.491600e+02 (median) + 3.514999e+01  / - 2.792000e+01
#ICL   Stats: 6.890860e+07 (median) + 1.536794e+08  / - 5.225880e+07
#SSFR  Stats: 2.329040e-09 (median) + 4.834060e-09  / - 1.620913e-09
sfh 0.055623 0 0 0 #avg: 1.77491e-06; avg_err: 1.75079e-06; sd: 0.000176968; counts: 10218
sfh 0.060123 0 0 0 #avg: 0.000803979; avg_err: 8.93992e-05; sd: 0.0090364; counts: 10218
sfh 0.062373 0 0 0 #avg: 0.00481404; avg_err: 0.00039496; sd: 0.0399222; counts: 10218
sfh 0.064623 0 0 0 #avg: 0.0146557; avg_err: 0.000883831; sd: 0.0893369; counts: 10218
sfh 0.066873 0 0 0 #avg: 0.0356603; avg_err: 0.001752; sd: 0.177091; counts: 10218
sfh 0.069123 0 0.0320986 0 #avg: 0.0696543; avg_err: 0.00310234; sd: 0.313582; counts: 10218
sfh 0.071373 0 0.103226 0 #avg: 0.115598; avg_err: 0.0047319; sd: 0.478296; counts: 10218
sfh 0.073623 0 0.1917 0 #avg: 0.165962; avg_err: 0.00564235; sd: 0.570324; counts: 10218
sfh 0.075873 0.000514667 0.312722 0.000514667 #avg: 0.228384; avg_err: 0.00724713; sd: 0.732534; counts: 10218
sfh 0.078123 0.0152783 0.439 0.0152783 #avg: 0.310311; avg_err: 0.00967919; sd: 0.978364; counts: 10218
sfh 0.080373 0.0422716 0.551605 0.0422716 #avg: 0.372553; avg_err: 0.0104389; sd: 1.05516; counts: 10218
sfh 0.082623 0.0797847 0.608136 0.0797847 #avg: 0.424944; avg_err: 0.0111415; sd: 1.12618; counts: 10218
sfh 0.085998 0.150323 0.779185 0.150277 #avg: 0.604064; avg_err: 0.015491; sd: 1.56582; counts: 10218
sfh 0.089373 0.223256 0.944004 0.212485 #avg: 0.76589; avg_err: 0.0202792; sd: 2.04981; counts: 10218
sfh 0.092748 0.309966 1.19717 0.277729 #avg: 0.966447; avg_err: 0.0242314; sd: 2.44929; counts: 10218
sfh 0.096123 0.420139 1.4059 0.358603 #avg: 1.16607; avg_err: 0.025582; sd: 2.58581; counts: 10218
sfh 0.099498 0.537019 1.72609 0.440525 #avg: 1.43663; avg_err: 0.0297084; sd: 3.0029; counts: 10218
sfh 0.102873 0.689174 2.17095 0.551499 #avg: 1.73866; avg_err: 0.0335657; sd: 3.3928; counts: 10218
sfh 0.106248 0.854634 2.58536 0.678226 #avg: 2.06198; avg_err: 0.0382471; sd: 3.86599; counts: 10218
sfh 0.109623 1.03244 3.00852 0.800399 #avg: 2.43651; avg_err: 0.0470888; sd: 4.7597; counts: 10218
sfh 0.112998 1.24256 3.52672 0.957909 #avg: 2.84265; avg_err: 0.0504502; sd: 5.09946; counts: 10218
sfh 0.116373 1.4671 4.09354 1.11618 #avg: 3.30744; avg_err: 0.0559641; sd: 5.65681; counts: 10218
sfh 0.119748 1.7362 4.66021 1.32266 #avg: 3.79559; avg_err: 0.0625883; sd: 6.32637; counts: 10218
sfh 0.123123 2.0452 5.32789 1.54919 #avg: 4.24181; avg_err: 0.0692039; sd: 6.99507; counts: 10218
sfh 0.126498 2.39847 5.83708 1.81126 #avg: 4.77228; avg_err: 0.0725959; sd: 7.33794; counts: 10218
sfh 0.129873 2.77515 6.59953 2.08376 #avg: 5.34441; avg_err: 0.0773043; sd: 7.81385; counts: 10218
sfh 0.133248 3.19022 7.07168 2.36348 #avg: 5.96947; avg_err: 0.0868546; sd: 8.77919; counts: 10218
sfh 0.136623 3.71867 7.67853 2.75245 #avg: 6.59338; avg_err: 0.0885124; sd: 8.94676; counts: 10218
sfh 0.141685 4.44526 9.10224 3.26813 #avg: 7.67818; avg_err: 0.0983509; sd: 9.94122; counts: 10218
sfh 0.146748 5.35 10.3214 3.83308 #avg: 8.85773; avg_err: 0.104468; sd: 10.5595; counts: 10218
sfh 0.15181 6.393 11.111 4.5409 #avg: 10.0013; avg_err: 0.113211; sd: 11.4432; counts: 10218
sfh 0.156873 7.54045 12.2669 5.16625 #avg: 11.342; avg_err: 0.122011; sd: 12.3328; counts: 10218
sfh 0.161935 8.99019 12.6191 6.00222 #avg: 12.7408; avg_err: 0.126953; sd: 12.8323; counts: 10218
