#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 9.75 - 10.25
#HM    Stats: 6.405880e+11 (median) + 4.569120e+11  / - 2.719120e+11
#SM    Stats: 6.065560e+09 (median) + 6.668140e+09  / - 3.203940e+09
#ObsSM Stats: 8.594440e+09 (median) + 4.708960e+09  / - 2.264130e+09
#VMP   Stats: 2.317800e+02 (median) + 4.684000e+01  / - 3.785001e+01
#ICL   Stats: 4.753930e+07 (median) + 1.321987e+08  / - 3.851565e+07
#SSFR  Stats: 1.440411e-09 (median) + 3.274940e-09  / - 1.030281e-09
sfh 0.055623 0 0 0 #avg: 1.51456e-06; avg_err: 1.49641e-06; sd: 0.000163609; counts: 11955
sfh 0.060123 0 0 0 #avg: 0.000622067; avg_err: 7.40176e-05; sd: 0.00809267; counts: 11955
sfh 0.062373 0 0 0 #avg: 0.0039036; avg_err: 0.000339528; sd: 0.0371221; counts: 11955
sfh 0.064623 0 0 0 #avg: 0.0120026; avg_err: 0.000758254; sd: 0.0829032; counts: 11955
sfh 0.066873 0 0 0 #avg: 0.0296812; avg_err: 0.00152266; sd: 0.166479; counts: 11955
sfh 0.069123 0 0.0131103 0 #avg: 0.0584842; avg_err: 0.00256863; sd: 0.28084; counts: 11955
sfh 0.071373 0 0.0588511 0 #avg: 0.0964261; avg_err: 0.00409674; sd: 0.447914; counts: 11955
sfh 0.073623 0 0.131017 0 #avg: 0.135458; avg_err: 0.00479558; sd: 0.524321; counts: 11955
sfh 0.075873 0 0.235113 0 #avg: 0.194299; avg_err: 0.00665574; sd: 0.727701; counts: 11955
sfh 0.078123 0.004821 0.34808 0.004821 #avg: 0.26288; avg_err: 0.00872228; sd: 0.953645; counts: 11955
sfh 0.080373 0.0213952 0.442377 0.0213952 #avg: 0.312631; avg_err: 0.00893723; sd: 0.977146; counts: 11955
sfh 0.082623 0.0490707 0.487167 0.0490707 #avg: 0.360884; avg_err: 0.0100985; sd: 1.10412; counts: 11955
sfh 0.085998 0.0978929 0.649876 0.0978929 #avg: 0.512697; avg_err: 0.0139505; sd: 1.52527; counts: 11955
sfh 0.089373 0.164419 0.807829 0.162262 #avg: 0.65665; avg_err: 0.017216; sd: 1.8823; counts: 11955
sfh 0.092748 0.232551 0.997489 0.216165 #avg: 0.816286; avg_err: 0.0195167; sd: 2.13385; counts: 11955
sfh 0.096123 0.31868 1.21966 0.283934 #avg: 1.00716; avg_err: 0.0235995; sd: 2.58023; counts: 11955
sfh 0.099498 0.401443 1.44453 0.340694 #avg: 1.23197; avg_err: 0.0285054; sd: 3.11662; counts: 11955
sfh 0.102873 0.498376 1.79503 0.410812 #avg: 1.48752; avg_err: 0.0328439; sd: 3.59097; counts: 11955
sfh 0.106248 0.629365 2.15941 0.513191 #avg: 1.76061; avg_err: 0.037742; sd: 4.12649; counts: 11955
sfh 0.109623 0.769834 2.5782 0.61751 #avg: 2.08265; avg_err: 0.0451416; sd: 4.93553; counts: 11955
sfh 0.112998 0.908956 3.01831 0.714954 #avg: 2.38879; avg_err: 0.0439786; sd: 4.80838; counts: 11955
sfh 0.116373 1.07702 3.39869 0.841123 #avg: 2.77501; avg_err: 0.051216; sd: 5.59967; counts: 11955
sfh 0.119748 1.27408 3.92361 0.994322 #avg: 3.20572; avg_err: 0.0577532; sd: 6.31441; counts: 11955
sfh 0.123123 1.45655 4.39983 1.13029 #avg: 3.61828; avg_err: 0.0664129; sd: 7.26121; counts: 11955
sfh 0.126498 1.73157 4.87516 1.35251 #avg: 4.05822; avg_err: 0.0715911; sd: 7.82737; counts: 11955
sfh 0.129873 1.98703 5.53071 1.52969 #avg: 4.58802; avg_err: 0.080692; sd: 8.82241; counts: 11955
sfh 0.133248 2.28248 5.9394 1.75887 #avg: 5.11868; avg_err: 0.0889179; sd: 9.72178; counts: 11955
