#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
41.5659 1 0 3.06142e+08 1.46751e+07 0 6.96246e+08 0 0.20421 0.00182215 0.184332 0.090518 0.0369716 0.247276 0.00221419 0.219977 0.130075 0.0525493 0.330874 0.00245646 0.344002 0.0933088 0.13175 1505
64.718 1 0 4.74448e+07 5.99476e+06 0 0 0 0.219052 0.00182656 0.206747 0.0781734 0.0498496 0.306473 0.00193591 0.308926 0.0684693 0.0792437 0.415212 0.00119074 0.424867 0.0257204 0.0445243 1264
81.8746 1 0 9.3869e+07 3.48878e+06 0 0 0 0.198792 0.000888035 0.185845 0.0726074 0.0437465 0.311657 0.000955341 0.315263 0.0637179 0.0732558 0.426275 0.000478502 0.432188 0.0233659 0.0352944 4709
101.359 1 0 1.80622e+08 3.01417e+06 0 5.30876e+08 0 0.210181 0.000556821 0.200383 0.0719597 0.0503989 0.332276 0.000519461 0.336752 0.0528465 0.062482 0.434435 0.000269614 0.440273 0.021178 0.0337396 12393
126.854 1 0 3.10827e+08 3.06724e+06 0 7.73094e+08 0 0.238522 0.00044623 0.23103 0.0736954 0.0568466 0.360299 0.000363946 0.365765 0.04716 0.0577041 0.443872 0.000214088 0.450768 0.0209591 0.0355637 20743
158.738 1 0 5.31232e+08 3.59277e+06 4.49746e+08 6.43252e+08 4.49746e+08 0.272033 0.000402623 0.269975 0.0700906 0.065093 0.382869 0.000299341 0.391251 0.0375608 0.0555157 0.444768 0.00021006 0.452955 0.0221295 0.0394187 25856
198.896 1 0 8.48352e+08 4.57447e+06 7.73094e+08 7.92119e+08 7.73094e+08 0.282341 0.000376068 0.282735 0.0604527 0.0619945 0.3731 0.000292667 0.378021 0.0398283 0.0489735 0.427223 0.000255042 0.434438 0.031229 0.0468788 24486
249.315 1 0 1.28303e+09 6.40403e+06 1.17237e+09 1.07235e+09 7.22627e+08 0.264431 0.000394265 0.263698 0.0555582 0.054256 0.342403 0.000366766 0.343961 0.0476161 0.0509444 0.399317 0.000378297 0.403463 0.049134 0.0573916 18145
312.449 1 0 1.82167e+09 9.49573e+06 1.79737e+09 1.11207e+09 1.02428e+09 0.241034 0.000471107 0.238872 0.0517338 0.0481068 0.314182 0.000543462 0.310788 0.0571989 0.0518228 0.378353 0.00062605 0.378281 0.0738462 0.0701632 10883
392.614 1 0 2.40977e+09 1.40848e+07 2.54895e+09 9.79211e+08 1.37657e+09 0.220357 0.000629508 0.216469 0.0517342 0.0424809 0.296933 0.000926974 0.285752 0.0780443 0.0543222 0.373274 0.00106025 0.375898 0.0885299 0.0921394 5494
492.657 1 0 2.95559e+09 2.05331e+07 3.18951e+09 6.63428e+08 1.26813e+09 0.205582 0.000896399 0.201568 0.0441241 0.0369002 0.296779 0.0016823 0.278327 0.115821 0.0579713 0.387215 0.00177699 0.4059 0.070101 0.119954 2257
617.35 1 0 3.34258e+09 3.20843e+07 3.59426e+09 6.28269e+08 1.19287e+09 0.194612 0.00137303 0.190706 0.0400942 0.0329145 0.305501 0.00304119 0.285771 0.128303 0.0698962 0.411737 0.00264059 0.432491 0.0514397 0.104642 829
779.454 1 0 3.59726e+09 5.45779e+07 3.78915e+09 5.51314e+08 9.50916e+08 0.188852 0.00246526 0.18532 0.0364502 0.0332185 0.330213 0.00557146 0.342289 0.0897425 0.11981 0.42771 0.00431751 0.451348 0.0355278 0.0929307 256
958.17 1 0 3.91811e+09 1.28116e+08 4.22253e+09 2.90238e+08 6.94375e+08 0.189538 0.00849236 0.173813 0.0435043 0.0182413 0.377973 0.0125321 0.399642 0.0561205 0.0889308 0.455367 0.00549705 0.463684 0.0246643 0.0446841 41
1159.53 1 0 4.05562e+09 1.80212e+08 3.97868e+09 4.20356e+08 1.89526e+08 0.168239 0.0109039 0.161438 0.0281453 0.00774354 0.271519 0.0287877 0.261122 0.064638 0.0334459 0.434165 0.0317714 0.407758 0.089663 0.0104422 3
1455.08 1 0 4.07061e+09 9.19363e+07 4.16255e+09 0 1.83873e+08 0.259179 0.0901482 0.349327 0 0.180296 0.439949 0.00501454 0.444964 0 0.0100291 0.480541 0.0104277 0.490969 0 0.0208555 2
