#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.80003e+07 0.25 0.163663 0 0 0 0 0 0.121518 0.00898896 0.13066 0.00743018 0.0284559 0.150028 0.00711785 0.158097 0.00952752 0.0241259 0.169698 0.00414408 0.169853 0.0148115 0.0130827 8
1.59979e+08 0.727273 0.140836 0 0 0 0 0 0.111677 0.00721769 0.101877 0.0398488 0.0133946 0.137095 0.00928809 0.138124 0.0401763 0.0293079 0.162176 0.00746098 0.165641 0.0240215 0.0383194 11
2.6834e+08 0.75 0.163663 0 0 0 0 0 0.121707 0.00581241 0.1236 0.0147831 0.0131638 0.140649 0.0079091 0.152301 0.0109742 0.0327865 0.168527 0.00579941 0.176034 0.00453842 0.0284409 8
4.33731e+08 1 0 0 0 0 0 0 0.136456 0.00641672 0.135173 0.027946 0.0227688 0.165092 0.00365846 0.164934 0.00933897 0.0102874 0.183601 0.00203182 0.18462 0.00460303 0.0101849 11
6.23858e+08 1 0 0 0 0 0 0 0.128476 0.00401755 0.130321 0.0136673 0.0225827 0.1552 0.00272251 0.157714 0.00882484 0.0132516 0.177314 0.00187042 0.175617 0.0135895 0.00614826 17
9.51204e+08 0.925926 0.0513611 1.26112e+07 1.26112e+07 0 0 0 0.118442 0.00307585 0.118771 0.0180163 0.017665 0.146326 0.00296262 0.148631 0.0134909 0.0143019 0.173641 0.00225924 0.172734 0.0121704 0.00700974 27
1.68079e+09 0.965517 0.0344828 0 0 0 0 0 0.124373 0.00330843 0.123787 0.0203245 0.0223122 0.153312 0.00305255 0.153564 0.0185189 0.0186133 0.176324 0.00224529 0.179111 0.00893535 0.013568 29
2.60116e+09 1 0 1.14423e+07 1.14423e+07 0 0 0 0.127753 0.00380397 0.124517 0.0373657 0.0170258 0.154696 0.00296744 0.152869 0.0245029 0.018742 0.176717 0.00201144 0.175163 0.014489 0.0135382 37
3.9856e+09 0.970588 0.0294118 1.00147e+07 1.00147e+07 0 0 0 0.131676 0.00278224 0.134398 0.0129811 0.0148494 0.160997 0.00200539 0.159149 0.0163899 0.00618534 0.179601 0.00156061 0.178488 0.011975 0.00983028 34
6.25944e+09 1 0 1.03182e+07 1.03182e+07 0 0 0 0.124765 0.00342606 0.12297 0.0241989 0.0177279 0.15288 0.00257857 0.154016 0.0149053 0.0195922 0.178234 0.00178101 0.18055 0.00635889 0.0144423 33
9.8722e+09 1 0 1.135e+07 1.135e+07 0 0 0 0.134364 0.00383464 0.131206 0.0276873 0.0134553 0.160774 0.00277997 0.160272 0.0170136 0.0138224 0.180819 0.00162913 0.180352 0.0103312 0.0101811 30
1.505e+10 1 0 2.61924e+07 1.81466e+07 0 0 0 0.133368 0.00302759 0.130181 0.0192056 0.0107568 0.160693 0.00269484 0.162376 0.0124458 0.0185288 0.181819 0.0018439 0.183455 0.00822555 0.0137774 26
2.37063e+10 0.941176 0.0588235 2.80037e+07 2.80037e+07 0 0 0 0.132636 0.00405945 0.13188 0.022837 0.0115105 0.157662 0.00396024 0.161977 0.0149861 0.0243786 0.177256 0.00321934 0.17974 0.0116345 0.0155685 17
4.03976e+10 1 0 5.67502e+07 3.8261e+07 0 3.40501e+08 0 0.144086 0.00655519 0.148978 0.0231241 0.0348613 0.168041 0.00335746 0.169315 0.0128673 0.0164549 0.180818 0.00333435 0.179721 0.0120992 0.0126827 12
6.27883e+10 1 0 7.23793e+07 7.23793e+07 0 0 0 0.140392 0.00516561 0.140611 0.0154756 0.00921904 0.159327 0.00597956 0.166366 0.00931421 0.0166819 0.174549 0.00526877 0.181522 0.00316113 0.0127277 8
8.73292e+10 1 0 0 0 0 0 0 0.137198 0.00583771 0.138426 0.00821236 0.0118978 0.160115 0.0104504 0.154577 0.0257612 0.0091458 0.175053 0.0097824 0.176376 0.0149205 0.0188891 3
1.57074e+11 1 0 0 0 0 0 0 0.138672 0.0084386 0.148815 0.00358196 0.0338758 0.168343 0.00601123 0.175728 0.00271162 0.0240106 0.187929 0.0051482 0.193575 0.00080882 0.0209507 4
2.07e+11 1 1 0 0 0 0 0 0.162457 0.162457 0.162457 0 0 0.175497 0.175497 0.175497 0 0 0.191625 0.191625 0.191625 0 0 1
