#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 10.75 - 11.25
#HM    Stats: 4.113240e+12 (median) + 5.367640e+12  / - 1.985300e+12
#SM    Stats: 6.985140e+10 (median) + 3.892260e+10  / - 2.500800e+10
#ObsSM Stats: 8.478100e+10 (median) + 4.256000e+10  / - 2.126300e+10
#VMP   Stats: 3.425200e+02 (median) + 1.098000e+02  / - 6.220999e+01
#ICL   Stats: 1.046650e+09 (median) + 3.382860e+09  / - 7.731670e+08
#SSFR  Stats: 2.276990e-12 (median) + 3.196124e-12  / - 1.417044e-12
sfh 0.055623 0 0 0 #avg: 2.92175e-08; avg_err: 1.1618e-08; sd: 8.00291e-07; counts: 4746
sfh 0.060123 0 0 0 #avg: 0.0015107; avg_err: 0.000178604; sd: 0.0123029; counts: 4746
sfh 0.062373 0 0 0 #avg: 0.00793708; avg_err: 0.000691; sd: 0.0475989; counts: 4746
sfh 0.064623 0 0 0 #avg: 0.0250157; avg_err: 0.00160265; sd: 0.110397; counts: 4746
sfh 0.066873 0 0.0356679 0 #avg: 0.0627351; avg_err: 0.00352061; sd: 0.242514; counts: 4746
sfh 0.069123 0 0.114961 0 #avg: 0.127936; avg_err: 0.00640458; sd: 0.441173; counts: 4746
sfh 0.071373 0 0.264554 0 #avg: 0.215735; avg_err: 0.0100002; sd: 0.688855; counts: 4746
sfh 0.073623 0.00328846 0.461979 0.00328846 #avg: 0.312189; avg_err: 0.0133023; sd: 0.916318; counts: 4746
sfh 0.075873 0.0267064 0.653833 0.0267064 #avg: 0.435852; avg_err: 0.0173215; sd: 1.19317; counts: 4746
sfh 0.078123 0.0652919 0.791368 0.0652919 #avg: 0.57209; avg_err: 0.0220676; sd: 1.5201; counts: 4746
sfh 0.080373 0.121388 0.932812 0.121388 #avg: 0.715807; avg_err: 0.0282043; sd: 1.94283; counts: 4746
sfh 0.082623 0.185709 1.06526 0.185422 #avg: 0.80773; avg_err: 0.0297872; sd: 2.05186; counts: 4746
sfh 0.085998 0.309602 1.4176 0.29448 #avg: 1.13109; avg_err: 0.0393172; sd: 2.70832; counts: 4746
sfh 0.089373 0.437551 1.769 0.390942 #avg: 1.47164; avg_err: 0.0528584; sd: 3.6411; counts: 4746
sfh 0.092748 0.596178 2.28905 0.504119 #avg: 1.8563; avg_err: 0.0623149; sd: 4.2925; counts: 4746
sfh 0.096123 0.780859 2.72637 0.63799 #avg: 2.38231; avg_err: 0.0814153; sd: 5.60821; counts: 4746
sfh 0.099498 0.962746 3.37075 0.759836 #avg: 2.9792; avg_err: 0.11135; sd: 7.67024; counts: 4746
sfh 0.102873 1.17365 3.96733 0.90531 #avg: 3.70728; avg_err: 0.136363; sd: 9.39322; counts: 4746
sfh 0.106248 1.45275 4.71562 1.11182 #avg: 4.4035; avg_err: 0.154097; sd: 10.6148; counts: 4746
sfh 0.109623 1.73884 5.79665 1.32729 #avg: 5.2981; avg_err: 0.212512; sd: 14.6387; counts: 4746
sfh 0.112998 2.0343 6.72971 1.55112 #avg: 6.00215; avg_err: 0.20462; sd: 14.095; counts: 4746
sfh 0.116373 2.40368 7.44631 1.8384 #avg: 6.76761; avg_err: 0.232067; sd: 15.9857; counts: 4746
sfh 0.119748 2.74052 8.61728 2.10025 #avg: 7.63258; avg_err: 0.257048; sd: 17.7065; counts: 4746
sfh 0.123123 3.12699 9.82671 2.39116 #avg: 8.71359; avg_err: 0.320176; sd: 22.055; counts: 4746
sfh 0.126498 3.50138 10.9168 2.66207 #avg: 9.91763; avg_err: 0.362994; sd: 25.0044; counts: 4746
sfh 0.129873 3.92952 12.4072 2.97972 #avg: 11.1152; avg_err: 0.371971; sd: 25.6229; counts: 4746
sfh 0.133248 4.4754 13.8269 3.39573 #avg: 12.5254; avg_err: 0.417272; sd: 28.7433; counts: 4746
sfh 0.136623 4.86587 15.7215 3.69721 #avg: 13.7387; avg_err: 0.430087; sd: 29.6261; counts: 4746
sfh 0.141685 5.69685 19.479 4.39322 #avg: 16.4228; avg_err: 0.501352; sd: 34.5351; counts: 4746
sfh 0.146748 6.43038 22.7135 4.92227 #avg: 18.8392; avg_err: 0.559248; sd: 38.5232; counts: 4746
sfh 0.15181 7.48447 26.8561 5.7555 #avg: 21.6007; avg_err: 0.631723; sd: 43.5156; counts: 4746
sfh 0.156873 8.45812 31.1302 6.51121 #avg: 24.0925; avg_err: 0.667827; sd: 46.0026; counts: 4746
sfh 0.161935 9.84776 35.0309 7.65538 #avg: 27.5772; avg_err: 0.865842; sd: 59.6426; counts: 4746
sfh 0.166998 11.6454 40.5708 9.20494 #avg: 30.5277; avg_err: 0.776459; sd: 53.4856; counts: 4746
sfh 0.17206 13.1853 47.4794 10.4486 #avg: 34.6241; avg_err: 0.901485; sd: 62.0979; counts: 4746
sfh 0.177123 15.0874 51.6266 11.9642 #avg: 39.3582; avg_err: 1.02232; sd: 70.4215; counts: 4746
