#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.84164e+07 0.0194639 0.0200937 0.000346592 0 0 0 0.00425382 4.82128e-05 0 0 0 174682
1.58054e+08 0.0330581 0.0344549 0.00066495 0 0 0 0.00687136 8.70803e-05 0 0 0 81614
2.4922e+08 0.0442329 0.0464185 0.000829798 0 0 0 0.0091997 0.000112303 0 0.0104377 0 70920
3.94486e+08 0.0570916 0.0604301 0.00106361 0 0 0 0.0122351 0.000151741 0 0.020391 0 56313
6.25006e+08 0.0799379 0.0855075 0.00143057 0 0 0 0.0164674 0.0002047 0 0.0308287 0 43809
9.89259e+08 0.103548 0.112682 0.00188558 0 0 0 0.0216425 0.000274521 0 0.0420652 0 33395
1.56969e+09 0.133848 0.145998 0.00240286 0 0 0 0.0279165 0.000361405 0 0.0614173 0 25925
2.48826e+09 0.16684 0.186657 0.00309973 0 1 0 0.0351272 0.000464954 0 0.0797605 0 20235
3.9461e+09 0.208163 0.234563 0.00382856 0 1 0 0.0442116 0.000607122 0.00954448 0.0913957 0.00954448 16098
6.26733e+09 0.249755 0.291745 0.00474431 0 1 0 0.0555853 0.000762121 0.0107704 0.115361 0.0107704 13241
9.92062e+09 0.304604 0.358764 0.0056923 0 1 0 0.068803 0.000947869 0.0218761 0.131408 0.0218761 10709
1.56735e+10 0.358497 0.437206 0.00695315 0 1 0 0.0845749 0.00117666 0.040496 0.145164 0.040496 8703
2.47914e+10 0.404086 0.507642 0.00860046 0 1 0 0.100939 0.00152119 0.052037 0.166515 0.052037 6412
3.9128e+10 0.469666 0.608304 0.011295 0 1 0 0.125267 0.00206695 0.0797527 0.184087 0.0797527 4335
6.10326e+10 0.513525 0.650998 0.015393 1 0 1 0.141977 0.00298606 0.102206 0.184631 0.0934697 2255
9.51705e+10 0.556227 0.720677 0.0259634 1 0 1 0.178074 0.00569307 0.13858 0.210924 0.119131 827
1.46453e+11 0.566474 0.774566 0.0635594 1 1 1 0.23835 0.0155377 0.179338 0.294703 0.158442 173
2.28478e+11 0.529412 0.823529 0.214121 1 1 1 0.254841 0.0471836 0.197157 0.344157 0.130783 17
