#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#obs_sm range: 11.25 - 11.75
#HM    Stats: 2.751470e+13 (median) + 4.444120e+13  / - 1.635000e+13
#SM    Stats: 2.379970e+11 (median) + 1.120900e+11  / - 5.877400e+10
#ObsSM Stats: 2.469490e+11 (median) + 1.168450e+11  / - 5.215601e+10
#VMP   Stats: 4.435900e+02 (median) + 1.522200e+02  / - 1.099000e+02
#ICL   Stats: 2.401790e+10 (median) + 6.550100e+10  / - 1.962407e+10
#SSFR  Stats: 1.745850e-12 (median) + 2.932865e-12  / - 1.182228e-12
sfh 0.055623 0 0 0 #avg: 1.46809e-19; avg_err: 6.21572e-20; sd: 4.15432e-18; counts: 4468
sfh 0.060123 0 0 0 #avg: 5.32865e-15; avg_err: 5.76117e-16; sd: 3.85051e-14; counts: 4468
sfh 0.062373 0 0 0 #avg: 4.17428e-14; avg_err: 3.35391e-15; sd: 2.2416e-13; counts: 4468
sfh 0.064623 0 5.5551e-14 0 #avg: 1.23382e-13; avg_err: 6.98903e-15; sd: 4.67116e-13; counts: 4468
sfh 0.066873 0 3.69745e-13 0 #avg: 3.2007e-13; avg_err: 1.61495e-14; sd: 1.07936e-12; counts: 4468
sfh 0.069123 0 9.81759e-13 0 #avg: 6.45117e-13; avg_err: 2.85599e-14; sd: 1.90882e-12; counts: 4468
sfh 0.071373 4.0449e-14 1.7932e-12 4.0449e-14 #avg: 1.08189e-12; avg_err: 4.15233e-14; sd: 2.77524e-12; counts: 4468
sfh 0.073623 2.0821e-13 2.77981e-12 2.0821e-13 #avg: 1.63148e-12; avg_err: 5.49316e-14; sd: 3.67139e-12; counts: 4468
sfh 0.075873 4.9077e-13 3.65174e-12 4.9077e-13 #avg: 2.34463e-12; avg_err: 7.83734e-14; sd: 5.23814e-12; counts: 4468
sfh 0.078123 8.84587e-13 4.8142e-12 8.73932e-13 #avg: 3.18834e-12; avg_err: 1.04543e-13; sd: 6.98719e-12; counts: 4468
sfh 0.080373 1.43834e-12 5.41377e-12 1.34583e-12 #avg: 3.95142e-12; avg_err: 1.13575e-13; sd: 7.59089e-12; counts: 4468
sfh 0.082623 1.98931e-12 5.81791e-12 1.75524e-12 #avg: 4.60473e-12; avg_err: 1.24132e-13; sd: 8.29645e-12; counts: 4468
sfh 0.085998 3.12908e-12 7.84398e-12 2.54184e-12 #avg: 6.64192e-12; avg_err: 1.82858e-13; sd: 1.22214e-11; counts: 4468
sfh 0.089373 4.49251e-12 9.74056e-12 3.46715e-12 #avg: 8.48598e-12; avg_err: 1.9977e-13; sd: 1.33517e-11; counts: 4468
sfh 0.092748 5.958e-12 1.16523e-11 4.35688e-12 #avg: 1.06729e-11; avg_err: 2.37068e-13; sd: 1.58446e-11; counts: 4468
sfh 0.096123 7.82416e-12 1.44675e-11 5.48018e-12 #avg: 1.36718e-11; avg_err: 3.08941e-13; sd: 2.06483e-11; counts: 4468
sfh 0.099498 9.75826e-12 1.7425e-11 6.68011e-12 #avg: 1.6825e-11; avg_err: 3.92054e-13; sd: 2.62032e-11; counts: 4468
sfh 0.102873 1.20197e-11 2.05545e-11 8.05778e-12 #avg: 2.0572e-11; avg_err: 5.24731e-13; sd: 3.50707e-11; counts: 4468
sfh 0.106248 1.42857e-11 2.37762e-11 9.46446e-12 #avg: 2.42407e-11; avg_err: 5.77889e-13; sd: 3.86236e-11; counts: 4468
sfh 0.109623 1.7004e-11 2.78751e-11 1.12509e-11 #avg: 2.85851e-11; avg_err: 6.56642e-13; sd: 4.38871e-11; counts: 4468
sfh 0.112998 1.95959e-11 3.33006e-11 1.28308e-11 #avg: 3.35348e-11; avg_err: 8.02005e-13; sd: 5.36025e-11; counts: 4468
sfh 0.116373 2.20074e-11 3.83027e-11 1.43058e-11 #avg: 3.78053e-11; avg_err: 8.65864e-13; sd: 5.78706e-11; counts: 4468
sfh 0.119748 2.47775e-11 4.37482e-11 1.61485e-11 #avg: 4.32337e-11; avg_err: 1.01093e-12; sd: 6.75658e-11; counts: 4468
sfh 0.123123 2.74246e-11 4.89153e-11 1.76828e-11 #avg: 4.8995e-11; avg_err: 1.22512e-12; sd: 8.18818e-11; counts: 4468
sfh 0.126498 3.10062e-11 5.60259e-11 2.00754e-11 #avg: 5.43384e-11; avg_err: 1.28317e-12; sd: 8.57617e-11; counts: 4468
sfh 0.129873 3.38288e-11 6.15297e-11 2.19476e-11 #avg: 5.9795e-11; avg_err: 1.32076e-12; sd: 8.82738e-11; counts: 4468
sfh 0.133248 3.70645e-11 6.87955e-11 2.38924e-11 #avg: 6.62441e-11; avg_err: 1.43306e-12; sd: 9.57794e-11; counts: 4468
sfh 0.136623 4.08772e-11 7.44519e-11 2.64543e-11 #avg: 7.29297e-11; avg_err: 1.58593e-12; sd: 1.05996e-10; counts: 4468
sfh 0.141685 4.63483e-11 8.64701e-11 3.03972e-11 #avg: 8.39103e-11; avg_err: 1.83229e-12; sd: 1.22462e-10; counts: 4468
sfh 0.146748 5.15701e-11 1.01785e-10 3.41455e-11 #avg: 9.42658e-11; avg_err: 2.06274e-12; sd: 1.37864e-10; counts: 4468
sfh 0.15181 5.68672e-11 1.1317e-10 3.7448e-11 #avg: 1.04653e-10; avg_err: 2.30126e-12; sd: 1.53806e-10; counts: 4468
sfh 0.156873 6.31509e-11 1.29889e-10 4.20054e-11 #avg: 1.17308e-10; avg_err: 2.6472e-12; sd: 1.76927e-10; counts: 4468
sfh 0.161935 7.09091e-11 1.4325e-10 4.81801e-11 #avg: 1.29978e-10; avg_err: 2.8166e-12; sd: 1.88249e-10; counts: 4468
sfh 0.166998 7.69276e-11 1.60963e-10 5.2213e-11 #avg: 1.44174e-10; avg_err: 3.07236e-12; sd: 2.05343e-10; counts: 4468
sfh 0.17206 8.57507e-11 1.75771e-10 5.8865e-11 #avg: 1.59192e-10; avg_err: 3.45273e-12; sd: 2.30765e-10; counts: 4468
sfh 0.177123 9.30219e-11 2.01879e-10 6.44316e-11 #avg: 1.76582e-10; avg_err: 3.87552e-12; sd: 2.59023e-10; counts: 4468
sfh 0.182185 1.04347e-10 2.29822e-10 7.28492e-11 #avg: 1.94944e-10; avg_err: 4.16873e-12; sd: 2.7862e-10; counts: 4468
sfh 0.187248 1.15632e-10 2.44742e-10 8.23665e-11 #avg: 2.09633e-10; avg_err: 4.35063e-12; sd: 2.90777e-10; counts: 4468
sfh 0.19231 1.25739e-10 2.69659e-10 8.91794e-11 #avg: 2.22515e-10; avg_err: 4.32339e-12; sd: 2.88956e-10; counts: 4468
sfh 0.197373 1.3579e-10 3.00798e-10 9.71421e-11 #avg: 2.40351e-10; avg_err: 4.51992e-12; sd: 3.02092e-10; counts: 4468
sfh 0.202435 1.43213e-10 3.31488e-10 1.0157e-10 #avg: 2.55378e-10; avg_err: 4.59969e-12; sd: 3.07423e-10; counts: 4468
sfh 0.207498 1.54886e-10 3.41632e-10 1.10102e-10 #avg: 2.69446e-10; avg_err: 4.80328e-12; sd: 3.2103e-10; counts: 4468
sfh 0.21256 1.65888e-10 3.68949e-10 1.17613e-10 #avg: 2.90378e-10; avg_err: 5.21836e-12; sd: 3.48772e-10; counts: 4468
sfh 0.217623 1.77115e-10 3.80819e-10 1.2528e-10 #avg: 3.0162e-10; avg_err: 5.19518e-12; sd: 3.47223e-10; counts: 4468
sfh 0.222685 1.96013e-10 3.89122e-10 1.40358e-10 #avg: 3.13269e-10; avg_err: 5.21921e-12; sd: 3.48829e-10; counts: 4468
sfh 0.227748 2.08481e-10 3.77257e-10 1.48267e-10 #avg: 3.21198e-10; avg_err: 5.08633e-12; sd: 3.39948e-10; counts: 4468
sfh 0.23281 2.21746e-10 3.89148e-10 1.57997e-10 #avg: 3.35769e-10; avg_err: 5.2105e-12; sd: 3.48247e-10; counts: 4468
sfh 0.237873 2.34375e-10 3.98979e-10 1.66402e-10 #avg: 3.48309e-10; avg_err: 5.30705e-12; sd: 3.547e-10; counts: 4468
sfh 0.242935 2.44333e-10 4.21059e-10 1.70613e-10 #avg: 3.63658e-10; avg_err: 5.55105e-12; sd: 3.71008e-10; counts: 4468
sfh 0.247998 2.58841e-10 4.16898e-10 1.81858e-10 #avg: 3.74326e-10; avg_err: 5.58105e-12; sd: 3.73013e-10; counts: 4468
sfh 0.25306 2.74873e-10 4.26201e-10 1.92138e-10 #avg: 3.84792e-10; avg_err: 5.49288e-12; sd: 3.6712e-10; counts: 4468
sfh 0.258123 2.81324e-10 4.23259e-10 1.93814e-10 #avg: 3.97627e-10; avg_err: 5.71797e-12; sd: 3.82164e-10; counts: 4468
sfh 0.263185 2.99344e-10 4.30669e-10 2.07126e-10 #avg: 4.08669e-10; avg_err: 5.66564e-12; sd: 3.78666e-10; counts: 4468
sfh 0.268248 3.13909e-10 4.12815e-10 2.17181e-10 #avg: 4.16184e-10; avg_err: 5.72514e-12; sd: 3.82644e-10; counts: 4468
sfh 0.27331 3.30061e-10 4.19338e-10 2.28336e-10 #avg: 4.25992e-10; avg_err: 5.55656e-12; sd: 3.71376e-10; counts: 4468
sfh 0.278373 3.40951e-10 4.17659e-10 2.33795e-10 #avg: 4.31802e-10; avg_err: 5.51402e-12; sd: 3.68533e-10; counts: 4468
sfh 0.283435 3.50397e-10 4.04347e-10 2.35741e-10 #avg: 4.39514e-10; avg_err: 5.51744e-12; sd: 3.68761e-10; counts: 4468
sfh 0.288498 3.58537e-10 4.03058e-10 2.4092e-10 #avg: 4.46965e-10; avg_err: 5.55047e-12; sd: 3.70969e-10; counts: 4468
sfh 0.29356 3.74004e-10 3.93075e-10 2.49877e-10 #avg: 4.54212e-10; avg_err: 5.54351e-12; sd: 3.70504e-10; counts: 4468
sfh 0.298623 3.80339e-10 3.81395e-10 2.52403e-10 #avg: 4.58203e-10; avg_err: 5.56017e-12; sd: 3.71617e-10; counts: 4468
sfh 0.303685 3.71578e-10 3.817e-10 2.37215e-10 #avg: 4.51231e-10; avg_err: 5.26126e-12; sd: 3.51639e-10; counts: 4468
sfh 0.308748 3.77167e-10 3.79697e-10 2.44765e-10 #avg: 4.52847e-10; avg_err: 5.13659e-12; sd: 3.43307e-10; counts: 4468
sfh 0.31381 3.79594e-10 3.8047e-10 2.36129e-10 #avg: 4.55746e-10; avg_err: 5.17814e-12; sd: 3.46084e-10; counts: 4468
sfh 0.318873 3.8264e-10 3.72504e-10 2.35164e-10 #avg: 4.57755e-10; avg_err: 5.13829e-12; sd: 3.43421e-10; counts: 4468
sfh 0.323935 3.75395e-10 3.64776e-10 2.29247e-10 #avg: 4.47875e-10; avg_err: 5.00979e-12; sd: 3.34833e-10; counts: 4468
sfh 0.328997 3.76642e-10 3.60168e-10 2.24953e-10 #avg: 4.4755e-10; avg_err: 5.01953e-12; sd: 3.35483e-10; counts: 4468
sfh 0.33406 3.74329e-10 3.49143e-10 2.21486e-10 #avg: 4.43534e-10; avg_err: 4.89136e-12; sd: 3.26917e-10; counts: 4468
