#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
48.7114 0.0181704 0.0204678 0.00226893 0 0 0 0.0365875 0.000746563 0.0190837 0.0445036 0.0132199 4788
63.919 0.0215349 0.0218786 0.0015907 0 0 0 0.0372546 0.000463783 0.0266445 0.0421036 0.0210867 8730
81.0692 0.0489575 0.049724 0.00157899 0 0 0 0.0535458 0.000404079 0.0370179 0.0621049 0.0315367 19568
100.53 0.106674 0.111644 0.00179815 0 0 0 0.0780909 0.000393764 0.0573736 0.0857539 0.0417952 33804
126.007 0.194117 0.211576 0.00228989 0 1 0 0.114536 0.000477923 0.0896259 0.117137 0.0637651 38719
158.055 0.309039 0.351904 0.00295264 0 1 0 0.164431 0.000607638 0.143521 0.140975 0.0972838 36510
198.246 0.393838 0.462861 0.00370512 0 1 0 0.225291 0.000810553 0.207901 0.163402 0.130143 28918
248.945 0.409141 0.483544 0.00460945 0 1 0 0.280522 0.00111055 0.267465 0.178643 0.151139 19233
312.533 0.347643 0.408371 0.00576421 0 1 0 0.31127 0.00156781 0.296117 0.194065 0.159679 11181
393.168 0.292585 0.328437 0.00718843 0 1 0 0.317739 0.00226994 0.295947 0.205092 0.152844 5718
493.437 0.236342 0.258907 0.00972062 0 1 0 0.28614 0.00320452 0.257361 0.186774 0.122748 2526
619.296 0.20038 0.219373 0.0141668 0 1 0 0.266331 0.00454626 0.235825 0.174827 0.110366 1053
777.577 0.201087 0.206522 0.0218204 0 1 0 0.234739 0.00730158 0.221641 0.139791 0.126827 368
960.344 0.186047 0.186047 0.0422086 0 1 0 0.16959 0.0118479 0.144774 0.109281 0.0699793 86
1192.32 0.0909091 0.0909091 0.0627332 0 0 0 0.159447 0.0194508 0.154655 0.100614 0.0602786 22
1618.4 0 0 0 0 0 0 0.109555 0.00522402 0.114779 0 0.010448 2
