#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.64342e+07 4.24907e+08 6.24739e+07 3.82884e+08 3.33253e+08 7.32711e+07 6.57047e+08 1.42757e+08 6.74785e+08 5.94649e+08 3.1462e+08 6
1.60067e+08 4.21442e+08 3.81e+07 3.82884e+08 9.1161e+07 4.16057e+07 5.40901e+08 4.4532e+07 5.36715e+08 6.92907e+07 6.97716e+07 7
2.44092e+08 4.19932e+08 2.42709e+07 4.07939e+08 1.0989e+08 7.4686e+07 4.95008e+08 4.53887e+07 4.66944e+08 2.76105e+08 1.06779e+08 14
4.11522e+08 4.58434e+08 2.86699e+07 4.07939e+08 1.7655e+08 7.19634e+07 5.10725e+08 3.34303e+07 4.66944e+08 2.07841e+08 1.06779e+08 23
6.42865e+08 4.21841e+08 1.49532e+07 4.07939e+08 1.22925e+08 6.92907e+07 5.73613e+08 3.07254e+07 5.36715e+08 1.38069e+08 6.97716e+07 34
1.009e+09 4.30589e+08 2.15109e+07 3.82884e+08 9.48266e+07 4.69084e+07 5.77372e+08 2.80099e+07 5.36715e+08 2.74073e+08 1.7655e+08 59
1.56899e+09 4.58499e+08 2.09116e+07 3.82884e+08 2.67711e+08 4.42358e+07 6.23959e+08 3.69157e+07 5.36715e+08 4.07939e+08 1.7655e+08 54
2.4864e+09 4.63747e+08 2.16114e+07 4.07939e+08 2.42656e+08 7.19634e+07 6.11361e+08 3.32729e+07 6.06006e+08 2.04782e+08 2.45841e+08 51
3.94304e+09 5.30447e+08 2.35293e+07 4.74045e+08 2.40014e+08 1.302e+08 5.70305e+08 2.27708e+07 5.36715e+08 2.06334e+08 1.7655e+08 68
6.4447e+09 5.20673e+08 2.46328e+07 4.74045e+08 2.58674e+08 1.32767e+08 6.12406e+08 3.5204e+07 5.36715e+08 4.07939e+08 1.7655e+08 65
1.0017e+10 4.92327e+08 1.887e+07 4.70295e+08 1.803e+08 1.3432e+08 6.22132e+08 2.69537e+07 6.06006e+08 2.04782e+08 2.45841e+08 66
1.55642e+10 5.37907e+08 2.22831e+07 4.66483e+08 2.72222e+08 1.25205e+08 5.89607e+08 2.36298e+07 5.36715e+08 2.06334e+08 1.7655e+08 75
2.54561e+10 5.53769e+08 2.49467e+07 5.17828e+08 2.63274e+08 1.59406e+08 6.36305e+08 3.62819e+07 5.36715e+08 3.41278e+08 1.7655e+08 64
3.99e+10 4.97773e+08 2.29927e+07 4.66944e+08 1.83651e+08 1.25666e+08 6.54566e+08 3.11453e+07 5.36715e+08 4.07939e+08 6.97716e+07 53
6.09276e+10 5.0644e+08 4.94476e+07 4.04754e+08 3.76349e+08 7.42746e+07 7.14686e+08 4.75446e+07 6.74785e+08 3.35975e+08 3.1462e+08 25
9.21944e+10 5.27622e+08 6.41966e+07 4.1105e+08 4.40052e+08 9.52096e+07 8.10958e+08 8.31237e+07 7.43049e+08 4.626e+08 2.06334e+08 13
1.43206e+11 5.00055e+08 1.1564e+08 6.15695e+08 0 2.31281e+08 1.07601e+09 6.52539e+07 1.14127e+09 0 1.30508e+08 2
