#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.94343e+09 0.000228637 6.10334e-06 425640 7927.98 0 0 0 0.321703 3.2376e-05 0.325597 0.0837044 0.0952661 0.39536 2.8534e-05 0.409932 0.054245 0.0842292 0.471116 1.3719e-05 0.481604 0.0129999 0.03131 6136371
1.56623e+10 4.5952e-05 4.48436e-06 190187 7463.9 0 0 0 0.265576 5.03804e-05 0.256789 0.0904908 0.0702578 0.364764 4.87078e-05 0.377506 0.0589748 0.0897416 0.466268 2.1169e-05 0.475258 0.0149179 0.0312723 2284991
2.47339e+10 3.94759e-05 4.97339e-06 205944 9558.26 0 0 0 0.24037 5.78342e-05 0.226407 0.0904246 0.0578078 0.353884 5.80735e-05 0.364236 0.0623657 0.0878657 0.466442 2.25719e-05 0.474021 0.014981 0.029295 1595912
3.91379e+10 0.000148704 1.16824e-05 553850 19161 0 0 0 0.226841 6.72201e-05 0.212452 0.0862543 0.0524377 0.35825 6.55877e-05 0.366704 0.0594032 0.0787817 0.469969 2.25707e-05 0.475938 0.0134073 0.0249699 1089414
6.20259e+10 0.000346963 2.17666e-05 1.85e+06 43899.6 0 0 0 0.225603 7.98835e-05 0.213226 0.0817882 0.0536816 0.372082 7.03022e-05 0.379133 0.051719 0.0667155 0.473667 2.27877e-05 0.478498 0.011656 0.0211328 732066
9.82878e+10 0.000866557 4.27777e-05 4.73141e+06 88551.9 0 0 0 0.236044 9.92397e-05 0.226468 0.0793029 0.0585307 0.386249 7.5541e-05 0.391548 0.0455455 0.0559355 0.476337 2.522e-05 0.480586 0.0104978 0.018845 473137
1.55707e+11 0.00174565 7.64114e-05 1.2003e+07 183254 0 0 0 0.252764 0.000123695 0.246326 0.075762 0.0626429 0.398387 8.43226e-05 0.402771 0.041171 0.0493539 0.478863 2.9646e-05 0.483001 0.00925592 0.01725 298457
2.46511e+11 0.00363634 0.000139605 2.7209e+07 354180 0 0 0 0.273635 0.000152164 0.270149 0.0704273 0.0639821 0.411676 9.57078e-05 0.415946 0.0365394 0.0446525 0.482026 3.49561e-05 0.486113 0.00757903 0.0151101 185901
3.90409e+11 0.0072524 0.000252346 5.96867e+07 682448 0 0 0 0.299586 0.000189174 0.297971 0.0665303 0.0633152 0.425926 0.000110538 0.430969 0.03093 0.0404683 0.484557 4.39388e-05 0.488787 0.00625294 0.013482 113066
6.16952e+11 0.0126405 0.000435456 1.21585e+08 1.28936e+06 0 0 0 0.322268 0.00023662 0.322435 0.0622417 0.0620343 0.43133 0.000138334 0.436162 0.0295437 0.0379705 0.483409 6.80248e-05 0.488689 0.00658992 0.0153823 65820
9.76849e+11 0.0229631 0.000777628 2.25655e+08 2.35824e+06 0 6.11817e+08 0 0.32735 0.000301645 0.329044 0.0574999 0.0611859 0.42251 0.000202152 0.426926 0.0344624 0.0416627 0.47647 0.000126255 0.484636 0.00939476 0.0249786 37103
1.54444e+12 0.0406821 0.0014159 3.94983e+08 4.29406e+06 0 9.53396e+08 0 0.315358 0.000409383 0.31647 0.0574805 0.0594144 0.403059 0.00032154 0.406918 0.0427927 0.0490896 0.46398 0.000244238 0.476031 0.0150865 0.0428916 19468
2.43803e+12 0.0690321 0.00262481 6.19935e+08 7.59878e+06 4.03668e+08 9.53995e+08 4.03668e+08 0.294499 0.000575474 0.294453 0.0560891 0.0568742 0.379714 0.000514318 0.381504 0.0514763 0.0522363 0.449049 0.000457405 0.464628 0.0228746 0.0622919 9329
3.85104e+12 0.114903 0.00485929 9.31256e+08 1.36872e+07 7.39994e+08 1.18138e+09 7.39994e+08 0.275665 0.000830047 0.275294 0.055169 0.0554143 0.357912 0.000848814 0.35753 0.0604376 0.0574597 0.434922 0.000833736 0.452597 0.0327756 0.079208 4308
6.09401e+12 0.170993 0.00894662 1.29905e+09 2.39551e+07 1.15482e+09 1.24657e+09 1.15482e+09 0.256891 0.00127873 0.254229 0.0563291 0.0507971 0.338735 0.00147987 0.336211 0.0685636 0.0624305 0.425399 0.00150789 0.444915 0.0404546 0.0938414 1772
9.69803e+12 0.264411 0.0156217 1.69427e+09 3.89178e+07 1.63301e+09 1.34718e+09 1.10213e+09 0.239285 0.0017902 0.237285 0.0530805 0.0504577 0.324906 0.00242167 0.315523 0.0857933 0.0565963 0.416179 0.00245813 0.436795 0.0482555 0.104294 798
1.53481e+13 0.390879 0.0278941 2.12685e+09 6.86226e+07 2.30129e+09 1.1602e+09 1.60874e+09 0.228 0.00292315 0.221662 0.0568932 0.0394903 0.320502 0.00432618 0.306555 0.102142 0.0632464 0.408781 0.00431098 0.432372 0.0530382 0.116812 307
2.40976e+13 0.492308 0.0440173 2.41916e+09 1.04741e+08 2.54895e+09 1.17583e+09 1.61544e+09 0.213782 0.00481868 0.20991 0.0509672 0.0468179 0.311993 0.00651762 0.300835 0.095847 0.064388 0.411745 0.00605173 0.428061 0.0562532 0.097202 130
3.74826e+13 0.617647 0.0593697 2.82924e+09 1.30888e+08 2.9653e+09 1.01337e+09 1.09119e+09 0.209102 0.00662248 0.20276 0.0708509 0.0453665 0.317329 0.0110745 0.309065 0.118882 0.0896011 0.424811 0.00802688 0.44018 0.0435672 0.0868492 68
6.15301e+13 0.576923 0.0988095 3.12827e+09 2.15185e+08 3.65981e+09 3.18873e+08 1.70928e+09 0.20315 0.0100422 0.186566 0.0454163 0.0202772 0.325655 0.0158017 0.332708 0.0914113 0.102211 0.429757 0.0128877 0.44934 0.0234212 0.0460142 26
