#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.426470e+12 (median) + 1.197060e+12  / - 4.926498e+11
#SM    Stats: 4.861040e+10 (median) + 4.073680e+10  / - 2.481020e+10
#ObsSM Stats: 4.450110e+10 (median) + 5.351730e+10  / - 2.590910e+10
#VMP   Stats: 2.851100e+02 (median) + 4.088000e+01  / - 2.397998e+01
#ICL   Stats: 3.606160e+08 (median) + 8.347440e+08  / - 2.457980e+08
#SSFR  Stats: 2.239388e-09 (median) + 3.921808e-09  / - 1.835188e-09
sfh 0.055623 0 0 0 #avg: 1.49561e-06; avg_err: 1.49558e-06; sd: 0.000163559; counts: 11961
sfh 0.060123 0 0 0 #avg: 0.000294841; avg_err: 5.38459e-05; sd: 0.00588868; counts: 11961
sfh 0.062373 0 0 0 #avg: 0.00213; avg_err: 0.000233714; sd: 0.0255594; counts: 11961
sfh 0.064623 0 0 0 #avg: 0.00641358; avg_err: 0.000465339; sd: 0.0508903; counts: 11961
sfh 0.066873 0 0 0 #avg: 0.0162408; avg_err: 0.00097472; sd: 0.106597; counts: 11961
sfh 0.069123 0 0 0 #avg: 0.033976; avg_err: 0.00169773; sd: 0.185667; counts: 11961
sfh 0.071373 0 0.0190163 0 #avg: 0.0626344; avg_err: 0.0032611; sd: 0.35664; counts: 11961
sfh 0.073623 0 0.0600888 0 #avg: 0.0935759; avg_err: 0.00385985; sd: 0.42212; counts: 11961
sfh 0.075873 0 0.12485 0 #avg: 0.127994; avg_err: 0.00485646; sd: 0.531111; counts: 11961
sfh 0.078123 0 0.205485 0 #avg: 0.16869; avg_err: 0.0058591; sd: 0.640761; counts: 11961
sfh 0.080373 0.00796549 0.289962 0.00796549 #avg: 0.212894; avg_err: 0.00807636; sd: 0.883245; counts: 11961
sfh 0.082623 0.0251262 0.351838 0.0251262 #avg: 0.247034; avg_err: 0.00772452; sd: 0.844767; counts: 11961
