#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.74191e+07 0.00669625 0.000100611 2.85417e+06 57621.8 0 0 0 0.215391 7.35538e-05 0.205822 0.068624 0.0478359 0.369241 7.14762e-05 0.376346 0.0489368 0.0640247 0.474672 2.08144e-05 0.478445 0.0107182 0.0179647 657084
1.57172e+08 0.0134088 0.000232483 6.69392e+06 147447 0 0 0 0.221823 0.000123053 0.213213 0.0691917 0.0507215 0.37843 0.000107 0.384358 0.044974 0.0570552 0.476176 3.15427e-05 0.479617 0.0100512 0.0166206 244764
2.48967e+08 0.0203945 0.000320042 1.11103e+07 215576 0 0 0 0.229414 0.000139508 0.221434 0.0697282 0.0525893 0.384713 0.000111877 0.38977 0.0425392 0.0525571 0.477151 3.47057e-05 0.480605 0.0096184 0.0161213 195053
3.94561e+08 0.0295991 0.000429257 1.8812e+07 323391 0 0 0 0.237627 0.00015699 0.230536 0.0692461 0.0544032 0.39008 0.000119243 0.394684 0.0410297 0.0499466 0.477912 3.92106e-05 0.481538 0.00924525 0.0158847 155883
6.25288e+08 0.0432651 0.000579169 2.96603e+07 461347 0 0 0 0.246378 0.000178382 0.240182 0.0692632 0.0566131 0.395514 0.00012782 0.399591 0.0395861 0.0471553 0.478834 4.4805e-05 0.482726 0.00877395 0.0157436 123402
9.90347e+08 0.0613066 0.000770298 4.50209e+07 660381 0 0 0 0.255762 0.000201116 0.250406 0.0684097 0.0578824 0.401077 0.000139792 0.405213 0.0381938 0.046126 0.47974 5.30241e-05 0.484036 0.00826848 0.0156368 96988
1.57099e+09 0.0788944 0.000971792 6.71074e+07 927331 0 0 0 0.265784 0.000227696 0.261033 0.0684777 0.0587211 0.407462 0.000153063 0.411876 0.0365838 0.0450699 0.480792 6.24225e-05 0.485618 0.00749314 0.0156988 76951
2.49214e+09 0.109408 0.00125728 9.94147e+07 1.30068e+06 0 0 0 0.276239 0.000255219 0.2724 0.067996 0.060471 0.413919 0.000167697 0.419534 0.0341034 0.0452285 0.4812 7.72529e-05 0.486873 0.00694644 0.0161464 61641
3.95556e+09 0.136643 0.00151021 1.36676e+08 1.68131e+06 0 0 0 0.28686 0.000275988 0.284104 0.0656548 0.0610351 0.419537 0.000179941 0.425779 0.0321503 0.0438558 0.480978 9.32563e-05 0.487653 0.00665471 0.0175888 51726
6.28175e+09 0.176012 0.00181339 1.91814e+08 2.1853e+06 0 5.30876e+08 0 0.296707 0.000301046 0.294399 0.066834 0.061845 0.421673 0.000198701 0.429107 0.0310134 0.0450414 0.479029 0.000118549 0.487509 0.00677881 0.0217249 44105
9.97378e+09 0.223673 0.00207234 2.64634e+08 2.73933e+06 0 6.92559e+08 0 0.30382 0.000314002 0.302707 0.0654826 0.0624544 0.419833 0.000220565 0.428401 0.0313201 0.0473718 0.475123 0.000150891 0.486279 0.00759292 0.0287773 40434
1.58083e+10 0.271807 0.0022808 3.42852e+08 3.18684e+06 0 8.69819e+08 0 0.306665 0.000322731 0.307348 0.063409 0.0655507 0.413224 0.000249057 0.4241 0.0324211 0.0549413 0.46906 0.000186177 0.483377 0.00949225 0.0396059 38049
2.50425e+10 0.339781 0.00249164 4.29039e+08 3.56616e+06 0 1.03747e+09 0 0.303534 0.000335174 0.304854 0.0634323 0.0682048 0.401016 0.00028079 0.412651 0.0370863 0.0623271 0.459588 0.000227291 0.477259 0.0134835 0.0539972 36135
3.95809e+10 0.41214 0.00274483 5.12959e+08 4.04477e+06 0 1.18556e+09 0 0.296361 0.000351997 0.298715 0.0622337 0.0693843 0.384734 0.000315603 0.395831 0.0430135 0.0689714 0.447082 0.00027294 0.465772 0.0211596 0.0662401 32159
6.20815e+10 0.497418 0.00321368 6.1193e+08 4.95984e+06 3.88456e+08 1.02046e+09 3.88456e+08 0.282742 0.000400547 0.283762 0.0636074 0.0678239 0.363442 0.000379887 0.371595 0.0509372 0.0709886 0.430225 0.000352073 0.447198 0.0331693 0.0739246 24207
9.68689e+10 0.585543 0.00428826 6.98957e+08 6.93788e+06 5.30876e+08 1.02917e+09 5.30876e+08 0.265846 0.000520483 0.26616 0.0620636 0.0648127 0.33918 0.000517963 0.344855 0.0558287 0.0702177 0.410518 0.000500108 0.421526 0.0476261 0.074086 13198
1.51016e+11 0.7 0.00672818 8.43947e+08 1.19286e+07 6.92559e+08 1.02774e+09 6.92559e+08 0.245378 0.00084781 0.242015 0.065223 0.0575638 0.311853 0.000857173 0.312315 0.060727 0.0637156 0.386248 0.0008562 0.389723 0.0615115 0.0668571 4640
2.34309e+11 0.8274 0.0124186 9.34626e+08 2.50565e+07 8.53413e+08 8.6689e+08 8.53413e+08 0.218966 0.00172263 0.21067 0.0632807 0.0442801 0.282326 0.0017383 0.277472 0.063271 0.0501871 0.36234 0.00168697 0.360593 0.0563616 0.0514274 927
3.69097e+11 0.877358 0.032012 9.05241e+08 6.88448e+07 7.73094e+08 9.47209e+08 7.73094e+08 0.194394 0.00421479 0.185218 0.0530744 0.0313821 0.257009 0.00423789 0.250971 0.0459417 0.0348674 0.343504 0.00419688 0.342262 0.0427534 0.0483244 106
5.55885e+11 1 0 7.82606e+08 7.82606e+08 1.56521e+09 0 1.56521e+09 0.148945 0.000860967 0.149806 0 0.00172193 0.220953 0.00825484 0.229207 0 0.0165097 0.365468 0.0277655 0.393233 0 0.0555309 2
