#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.72628e+09 0.0124995 0.0131534 0.000179196 0 0 0 0.00146897 1.59097e-05 0 0 0 446499
1.58102e+10 0.0267716 0.0287383 0.000324253 0 0 0 0.0031396 2.9283e-05 0 0 0 304576
2.48725e+10 0.0461822 0.0513976 0.000481638 0 0 0 0.00547083 4.36995e-05 0 0 0 259234
3.92135e+10 0.0828775 0.0948595 0.000750982 0 0 0 0.0101201 7.21392e-05 0 0.00961289 0 198715
6.21677e+10 0.144364 0.172726 0.00121557 0 0 0 0.0185957 0.000122222 0 0.0354271 0 140118
9.84245e+10 0.221769 0.274777 0.00183772 0 1 0 0.0303693 0.000194253 0 0.067088 0 95401
1.55389e+11 0.308475 0.398397 0.00276589 0 1 0 0.045428 0.000309852 0.00883837 0.0948606 0.00883837 59029
2.45562e+11 0.409618 0.557024 0.00418289 0 1 0 0.0640202 0.000479087 0.0257553 0.117143 0.0257553 34354
3.88663e+11 0.517051 0.748529 0.00630219 1 1 1 0.0907382 0.000772932 0.0519939 0.139762 0.0519939 19207
6.16541e+11 0.628861 0.963996 0.00922128 1 1 1 0.124755 0.00122745 0.087484 0.167083 0.0791695 10360
9.73572e+11 0.722549 1.18851 0.013772 1 1 1 0.164075 0.00194412 0.13315 0.180499 0.114912 5273
1.53802e+12 0.766987 1.33084 0.0195673 1 1 1 0.19849 0.00288378 0.176076 0.185664 0.139845 2811
2.43644e+12 0.815988 1.43062 0.0278948 1 1 1 0.243568 0.00448233 0.235307 0.179303 0.175174 1326
3.85879e+12 0.831424 1.49427 0.0423584 1 2 1 0.268925 0.00702001 0.260665 0.190269 0.180847 611
6.02625e+12 0.836957 1.44565 0.0639277 1 1 1 0.299103 0.0102574 0.28553 0.19187 0.169558 276
9.59053e+12 0.758333 1.16667 0.0822762 1 1 1 0.34708 0.0172211 0.338955 0.211033 0.186654 120
1.56922e+13 0.779661 1.27119 0.120467 1 1 1 0.33898 0.02437 0.346773 0.218625 0.208379 59
2.45745e+13 0.666667 1.2381 0.266411 1 2 1 0.382914 0.0345671 0.396377 0.160888 0.196024 21
3.69535e+13 0.846154 1.23077 0.342574 1 0 0 0.352249 0.0359981 0.352085 0.126934 0.130893 13
6.19828e+13 0.5 0.5 0.288675 1 0 1 0.460926 0.0974163 0.495964 0.186861 0.286803 4
9.18462e+13 0.5 0.5 0.5 1 0 1 0.328253 0.0724688 0.400722 0 0.144938 2
1.68579e+14 0.5 0.5 0.5 1 0 1 0.174388 0.165169 0.339557 0 0.330339 2
