#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.7186 1.19611e-05 1.19611e-05 3.3174e-06 0 0 0 4.59718e-05 2.20172e-06 0 0 0 1086853
62.7167 0 0 0 0 0 0 7.6424e-06 8.82797e-07 0 0 0 603785
79.6205 0 0 0 0 0 0 3.93596e-05 2.31697e-06 0 0 0 437537
98.3316 1.9866e-05 1.9866e-05 8.88429e-06 0 0 0 0.000362079 9.72243e-06 0 0 0 251686
123.77 0.000545048 0.000545048 7.2174e-05 0 0 0 0.00286109 4.88789e-05 0 0 0 104578
155.58 0.00482127 0.00482127 0.00034181 0 0 0 0.0154086 0.000200001 0 0.0259538 0 41068
196.016 0.0202485 0.0202485 0.0011187 0 0 0 0.052488 0.000632185 0.0124463 0.112872 0.0124463 15853
246.116 0.0492764 0.0492764 0.00284132 0 0 0 0.122008 0.00156577 0.090421 0.161311 0.090421 5804
309.269 0.0674334 0.0674334 0.005735 0 0 0 0.218317 0.00348731 0.204083 0.183099 0.160224 1913
387.076 0.0550622 0.0550622 0.00962188 0 0 0 0.314006 0.00654003 0.313378 0.161172 0.159875 563
486.724 0.035461 0.035461 0.0156304 0 0 0 0.400861 0.01306 0.422337 0.133707 0.188924 141
619.452 0 0 0 0 0 0 0.426495 0.0329449 0.437804 0.129994 0.172667 19
804.549 0 0 0 0 0 0 0.541594 0.0394432 0.567167 0.0727229 0.105965 4
