#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.9249 0.000372135 1.89132e-05 473921 21243.1 0 0 0 0.275891 8.02563e-05 0.266355 0.0959902 0.0753634 0.362357 7.80224e-05 0.37493 0.0676334 0.101328 0.462639 3.97135e-05 0.47503 0.0159612 0.0372943 1039946
62.3953 0.00114264 4.56429e-05 190972 15149.1 0 0 0 0.227753 9.41133e-05 0.213767 0.0815575 0.0513991 0.342455 0.000101425 0.35079 0.0673773 0.0895261 0.464176 4.11089e-05 0.472395 0.0153964 0.0306781 547856
79.5243 0.00874515 0.000157785 2.83481e+06 75518.2 0 0 0 0.210548 0.000111269 0.197549 0.0749391 0.0474558 0.349487 0.000113307 0.357001 0.058563 0.0765806 0.468637 3.95038e-05 0.474652 0.0130895 0.0247671 348193
98.5307 0.0375705 0.000410599 1.83407e+07 254579 0 0 0 0.220805 0.000142213 0.210638 0.0743305 0.0534796 0.365169 0.000124725 0.37207 0.0490175 0.0639341 0.471294 4.70054e-05 0.477238 0.011431 0.0229226 214477
124.011 0.121417 0.00104614 9.15707e+07 883801 0 0 0 0.245045 0.000210344 0.238835 0.0709819 0.0596838 0.387194 0.000166517 0.393932 0.0441258 0.0580277 0.474358 7.81148e-05 0.482557 0.00920752 0.0252725 97474
156.096 0.292161 0.00219 3.11993e+08 2.47207e+06 0 8.53413e+08 0 0.27573 0.000313851 0.273903 0.0679662 0.0648768 0.403597 0.000238225 0.413335 0.0359948 0.0572768 0.469331 0.000154228 0.482033 0.0106754 0.0395743 43120
196.436 0.524432 0.00363176 7.33944e+08 5.46952e+06 6.11817e+08 8.88963e+08 6.11817e+08 0.279133 0.000444813 0.27761 0.0631045 0.0613691 0.378511 0.000371681 0.383568 0.0450628 0.0553135 0.440166 0.00033088 0.450394 0.0343873 0.0575676 18910
247.14 0.722458 0.00499922 1.32382e+09 1.05051e+07 1.18943e+09 1.13777e+09 8.04114e+08 0.257186 0.000630048 0.254343 0.0583251 0.053653 0.334645 0.00060161 0.334978 0.0526202 0.0535138 0.394918 0.000643576 0.396244 0.0631213 0.0618908 8024
310.715 0.867678 0.00584382 1.95914e+09 1.79259e+07 1.95053e+09 1.16969e+09 1.17743e+09 0.232919 0.00087932 0.228189 0.0539463 0.045154 0.299233 0.000964717 0.29565 0.0554594 0.0512664 0.355508 0.00114509 0.351364 0.0796036 0.0631979 3363
390.793 0.942675 0.00656191 2.63153e+09 2.86268e+07 2.76658e+09 8.93224e+08 1.35766e+09 0.209372 0.00131213 0.203947 0.0471517 0.0388694 0.27081 0.00165334 0.26151 0.0585111 0.0437187 0.329224 0.00205749 0.318654 0.09183 0.0637548 1256
489.836 0.962963 0.00939577 3.05058e+09 5.19232e+07 3.25829e+09 7.82323e+08 1.38417e+09 0.196074 0.0022841 0.191561 0.039902 0.0375527 0.258027 0.00313305 0.248333 0.0662261 0.0475928 0.321556 0.0040495 0.31335 0.100628 0.0774888 405
617.617 0.980769 0.013532 3.34392e+09 9.25188e+07 3.65981e+09 6.22037e+08 1.33261e+09 0.191788 0.00441487 0.183872 0.0459176 0.0315587 0.273435 0.00775286 0.248833 0.11433 0.0542517 0.342655 0.00811849 0.34022 0.0984163 0.0984486 104
763.439 0.958333 0.0416667 3.19042e+09 2.63559e+08 3.59426e+09 6.87579e+08 2.82117e+09 0.188286 0.0102439 0.189831 0.0209638 0.0464077 0.258725 0.0165908 0.226198 0.141594 0.0452254 0.316146 0.0160258 0.322353 0.0878648 0.0868113 24
891.55 1 1 4.28184e+09 4.28184e+09 4.28184e+09 0 0 0.188713 0.188713 0.188713 0 0 0.310711 0.310711 0.310711 0 0 0.382179 0.382179 0.382179 0 0 1
1149.47 1 1 3.78915e+09 3.78915e+09 3.78915e+09 0 0 0.189584 0.189584 0.189584 0 0 0.261122 0.261122 0.261122 0 0 0.397316 0.397316 0.397316 0 0 1
