#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.439710e+12 (median) + 1.207350e+12  / - 5.029500e+11
#SM    Stats: 4.846420e+10 (median) + 4.044230e+10  / - 2.476120e+10
#ObsSM Stats: 4.441830e+10 (median) + 5.349800e+10  / - 2.584710e+10
#VMP   Stats: 2.846400e+02 (median) + 4.119998e+01  / - 2.388000e+01
#ICL   Stats: 3.690020e+08 (median) + 8.409380e+08  / - 2.490240e+08
#SSFR  Stats: 2.273741e-09 (median) + 3.927152e-09  / - 1.839447e-09
sfh 0.055623 0 0 0 #avg: 1.63325e-06; avg_err: 1.63321e-06; sd: 0.000170919; counts: 10953
sfh 0.060123 0 0 0 #avg: 0.000299038; avg_err: 5.74134e-05; sd: 0.00600842; counts: 10953
sfh 0.062373 0 0 0 #avg: 0.0021023; avg_err: 0.000244482; sd: 0.0255855; counts: 10953
sfh 0.064623 0 0 0 #avg: 0.0062864; avg_err: 0.000480317; sd: 0.050266; counts: 10953
sfh 0.066873 0 0 0 #avg: 0.015739; avg_err: 0.00100201; sd: 0.104862; counts: 10953
sfh 0.069123 0 0 0 #avg: 0.033028; avg_err: 0.00174192; sd: 0.182295; counts: 10953
sfh 0.071373 0 0.0183605 0 #avg: 0.0599594; avg_err: 0.00281572; sd: 0.294671; counts: 10953
sfh 0.073623 0 0.0571222 0 #avg: 0.0918024; avg_err: 0.00402282; sd: 0.420995; counts: 10953
sfh 0.075873 0 0.121657 0 #avg: 0.126813; avg_err: 0.00515051; sd: 0.53901; counts: 10953
sfh 0.078123 0 0.203159 0 #avg: 0.16559; avg_err: 0.00606321; sd: 0.634526; counts: 10953
sfh 0.080373 0.00796072 0.286075 0.00796072 #avg: 0.207618; avg_err: 0.00818496; sd: 0.856571; counts: 10953
sfh 0.082623 0.0251262 0.348684 0.0251262 #avg: 0.23936; avg_err: 0.00730242; sd: 0.764211; counts: 10953
sfh 0.085998 0.0651224 0.490698 0.0651224 #avg: 0.35449; avg_err: 0.0113714; sd: 1.19004; counts: 10953
sfh 0.089373 0.116322 0.616958 0.115755 #avg: 0.452731; avg_err: 0.0116123; sd: 1.21525; counts: 10953
sfh 0.092748 0.180917 0.718438 0.170477 #avg: 0.570452; avg_err: 0.0140352; sd: 1.46881; counts: 10953
sfh 0.096123 0.25483 0.86438 0.228351 #avg: 0.702952; avg_err: 0.0154292; sd: 1.61469; counts: 10953
sfh 0.099498 0.333736 1.01493 0.284338 #avg: 0.860795; avg_err: 0.0185178; sd: 1.93792; counts: 10953
sfh 0.102873 0.428013 1.18471 0.353853 #avg: 1.04896; avg_err: 0.0224405; sd: 2.34844; counts: 10953
sfh 0.106248 0.511293 1.47639 0.404999 #avg: 1.24376; avg_err: 0.0258486; sd: 2.7051; counts: 10953
sfh 0.109623 0.609134 1.68276 0.470927 #avg: 1.4624; avg_err: 0.0312544; sd: 3.27083; counts: 10953
sfh 0.112998 0.708722 1.94862 0.539799 #avg: 1.69606; avg_err: 0.0335566; sd: 3.51176; counts: 10953
sfh 0.116373 0.82714 2.18265 0.625209 #avg: 1.93882; avg_err: 0.038896; sd: 4.07054; counts: 10953
sfh 0.119748 0.924917 2.4068 0.688754 #avg: 2.19747; avg_err: 0.0458754; sd: 4.80094; counts: 10953
sfh 0.123123 1.04623 2.78076 0.777743 #avg: 2.50456; avg_err: 0.0541355; sd: 5.66537; counts: 10953
sfh 0.126498 1.16605 3.17404 0.862245 #avg: 2.82031; avg_err: 0.0596379; sd: 6.24121; counts: 10953
sfh 0.129873 1.32597 3.51867 0.986972 #avg: 3.13042; avg_err: 0.0635214; sd: 6.64763; counts: 10953
sfh 0.133248 1.43705 3.92443 1.06242 #avg: 3.42971; avg_err: 0.0675786; sd: 7.07222; counts: 10953
