#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#obs_sm range: 11.25 - 11.75
#HM    Stats: 2.666180e+13 (median) + 4.338230e+13  / - 1.619120e+13
#SM    Stats: 2.359010e+11 (median) + 1.095970e+11  / - 5.732599e+10
#ObsSM Stats: 2.430100e+11 (median) + 1.141490e+11  / - 4.913000e+10
#VMP   Stats: 4.413700e+02 (median) + 1.548700e+02  / - 1.102400e+02
#ICL   Stats: 2.316980e+10 (median) + 6.672190e+10  / - 1.897909e+10
#SSFR  Stats: 1.604464e-12 (median) + 2.916550e-12  / - 1.098574e-12
sfh 0.055623 0 0 0 #avg: 1.25353e-19; avg_err: 5.13596e-20; sd: 3.78043e-18; counts: 5419
sfh 0.060123 0 0 0 #avg: 5.727e-15; avg_err: 5.62231e-16; sd: 4.13841e-14; counts: 5419
sfh 0.062373 0 0 0 #avg: 4.28947e-14; avg_err: 3.07977e-15; sd: 2.26693e-13; counts: 5419
sfh 0.064623 0 5.28481e-14 0 #avg: 1.25493e-13; avg_err: 6.42248e-15; sd: 4.7274e-13; counts: 5419
sfh 0.066873 0 3.71442e-13 0 #avg: 3.26362e-13; avg_err: 1.50031e-14; sd: 1.10433e-12; counts: 5419
sfh 0.069123 0 9.80453e-13 0 #avg: 6.59819e-13; avg_err: 2.68787e-14; sd: 1.97846e-12; counts: 5419
sfh 0.071373 3.82513e-14 1.84653e-12 3.82513e-14 #avg: 1.12151e-12; avg_err: 3.90465e-14; sd: 2.8741e-12; counts: 5419
sfh 0.073623 2.05874e-13 2.82985e-12 2.05874e-13 #avg: 1.6659e-12; avg_err: 5.10667e-14; sd: 3.75887e-12; counts: 5419
sfh 0.075873 5.00591e-13 3.68853e-12 5.00591e-13 #avg: 2.34884e-12; avg_err: 7.03421e-14; sd: 5.17768e-12; counts: 5419
sfh 0.078123 8.88761e-13 4.86986e-12 8.81718e-13 #avg: 3.18804e-12; avg_err: 9.34696e-14; sd: 6.88003e-12; counts: 5419
sfh 0.080373 1.42695e-12 5.50448e-12 1.34441e-12 #avg: 3.97204e-12; avg_err: 1.03607e-13; sd: 7.62621e-12; counts: 5419
sfh 0.082623 1.96531e-12 5.95687e-12 1.75702e-12 #avg: 4.6104e-12; avg_err: 1.11253e-13; sd: 8.18901e-12; counts: 5419
sfh 0.085998 3.1148e-12 8.06471e-12 2.57258e-12 #avg: 6.69822e-12; avg_err: 1.64436e-13; sd: 1.21036e-11; counts: 5419
