#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.3776e+09 6.55708e+08 1.50566e+07 4.98898e+08 4.45063e+08 1.65471e+08 2.25643e+09 4.1035e+07 2.04105e+09 1.6352e+09 1.25022e+09 990
1.62434e+10 5.8048e+08 1.3786e+07 4.89362e+08 3.27657e+08 1.55802e+08 1.73114e+09 4.57003e+07 1.29157e+09 1.65646e+09 6.67579e+08 745
2.5766e+10 6.17637e+08 9.09651e+06 5.00305e+08 4.1505e+08 1.66743e+08 1.43423e+09 2.39266e+07 1.12466e+09 1.24778e+09 5.00674e+08 1537
4.06959e+10 6.40924e+08 6.54308e+06 5.00671e+08 4.58502e+08 1.67007e+08 1.41695e+09 1.57622e+07 1.20812e+09 1.08161e+09 5.84132e+08 2992
6.39714e+10 6.91424e+08 5.59969e+06 5.82246e+08 4.18926e+08 2.48502e+08 1.43888e+09 1.22517e+07 1.20812e+09 1.16432e+09 5.84132e+08 5185
1.00718e+11 7.16588e+08 5.3249e+06 5.83553e+08 4.99277e+08 2.49752e+08 1.49852e+09 1.11915e+07 1.29157e+09 1.16347e+09 6.67579e+08 6659
1.58149e+11 7.67183e+08 5.70219e+06 5.84172e+08 5.83303e+08 2.50337e+08 1.55275e+09 1.14157e+07 1.29157e+09 1.24596e+09 6.67579e+08 7310
2.50171e+11 8.35835e+08 6.55634e+06 6.6675e+08 6.46754e+08 2.9008e+08 1.63745e+09 1.22453e+07 1.375e+09 1.32714e+09 7.51009e+08 6960
3.93963e+11 9.21379e+08 7.97439e+06 7.41101e+08 7.5292e+08 3.32869e+08 1.68045e+09 1.38514e+07 1.375e+09 1.49121e+09 7.51009e+08 6068
6.22484e+11 1.00453e+09 1.02993e+07 8.16055e+08 7.71119e+08 4.01194e+08 1.74668e+09 1.65957e+07 1.4584e+09 1.48962e+09 7.91393e+08 4478
9.79923e+11 1.11522e+09 1.44807e+07 8.74274e+08 9.55861e+08 4.57265e+08 1.75809e+09 2.07863e+07 1.4584e+09 1.48962e+09 7.9278e+08 2944
1.54553e+12 1.28009e+09 2.12111e+07 1.00117e+09 1.16036e+09 5.22775e+08 1.68666e+09 2.71272e+07 1.375e+09 1.49121e+09 7.51009e+08 1757
2.43946e+12 1.49683e+09 3.528e+07 1.25116e+09 1.23602e+09 6.79692e+08 1.57383e+09 3.81672e+07 1.27448e+09 1.42766e+09 6.50493e+08 772
3.85116e+12 1.66173e+09 6.28545e+07 1.3089e+09 1.69304e+09 7.25351e+08 1.47198e+09 5.36537e+07 1.20812e+09 1.16432e+09 6.24188e+08 335
6.03461e+12 2.01562e+09 9.84568e+07 1.90997e+09 1.36364e+09 1.20258e+09 1.29157e+09 7.47876e+07 1.12466e+09 9.16383e+08 6.24194e+08 150
9.50761e+12 2.56148e+09 2.12527e+08 2.45504e+09 1.85291e+09 1.70403e+09 1.056e+09 1.03007e+08 7.90825e+08 9.17599e+08 3.05976e+08 52
1.53332e+13 2.92914e+09 4.4001e+08 3.11116e+09 2.04572e+09 1.9433e+09 9.2461e+08 8.73382e+07 8.33941e+08 5.41056e+08 2.93332e+08 17
2.20494e+13 3.12339e+09 5.69292e+08 3.1988e+09 1.99621e+09 2.38877e+09 1.03084e+09 3.76037e+08 8.74274e+08 1.99194e+09 4.68659e+08 6
3.38267e+13 3.28708e+09 1.11006e+09 3.11116e+09 2.18051e+09 1.65276e+09 6.01675e+08 1.01134e+08 5.01501e+08 3.0244e+08 1.91654e+06 3
7.12353e+13 4.32117e+09 4.32117e+09 4.32117e+09 0 0 1.54178e+09 1.54178e+09 1.54178e+09 0 0 1
