#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.38544e+09 1.04962e+09 1.07338e+08 8.29125e+08 5.93304e+08 3.64292e+08 1.62481e+09 1.51118e+08 1.28215e+09 1.16194e+09 7.14789e+08 90
1.56656e+10 7.68916e+08 5.93487e+07 6.05234e+08 5.64745e+08 2.52398e+08 1.47297e+09 1.47406e+08 1.05478e+09 1.15369e+09 4.49546e+08 55
2.54146e+10 7.84549e+08 5.52879e+07 6.76918e+08 5.9892e+08 3.04739e+08 1.6516e+09 1.66962e+08 1.25748e+09 1.32331e+09 6.8372e+08 70
3.93681e+10 9.14104e+08 5.94887e+07 7.1696e+08 6.52244e+08 2.57103e+08 1.64967e+09 1.11396e+08 1.18919e+09 1.85051e+09 5.83961e+08 129
6.37575e+10 1.06369e+09 5.93523e+07 7.91253e+08 9.50756e+08 3.2642e+08 1.63133e+09 1.02558e+08 1.15369e+09 1.64667e+09 5.48453e+08 166
9.98525e+10 1.07054e+09 5.33593e+07 7.91253e+08 1.0476e+09 4.32772e+08 1.93686e+09 9.96757e+07 1.28215e+09 2.36187e+09 6.76918e+08 256
1.58149e+11 1.14984e+09 5.43807e+07 8.29125e+08 1.02889e+09 3.69268e+08 1.92731e+09 9.43693e+07 1.3692e+09 2.07859e+09 7.63969e+08 280
2.52762e+11 1.26858e+09 6.28807e+07 9.41735e+08 1.0327e+09 4.53896e+08 2.1393e+09 1.02921e+08 1.64866e+09 1.99537e+09 9.71738e+08 291
3.98737e+11 1.31185e+09 5.81358e+07 9.42342e+08 1.17802e+09 4.84865e+08 2.26435e+09 1.07485e+08 1.61496e+09 2.39539e+09 1.00973e+09 331
6.34073e+11 1.40762e+09 5.55818e+07 1.05478e+09 1.38931e+09 5.60837e+08 2.35647e+09 9.69358e+07 1.71452e+09 2.91169e+09 1.02984e+09 387
9.96171e+11 1.61075e+09 7.17511e+07 1.16825e+09 1.49032e+09 6.74308e+08 2.54611e+09 1.08813e+08 1.80694e+09 3.01167e+09 1.10972e+09 365
1.58508e+12 1.81056e+09 7.95169e+07 1.39649e+09 1.7096e+09 7.92168e+08 2.27148e+09 1.04477e+08 1.62642e+09 2.69147e+09 9.0946e+08 308
2.51167e+12 2.09635e+09 1.13371e+08 1.39649e+09 2.36936e+09 7.91253e+08 2.12774e+09 1.12226e+08 1.51125e+09 2.2546e+09 9.06013e+08 264
3.93929e+12 2.42471e+09 1.49768e+08 1.74201e+09 2.51395e+09 1.02505e+09 2.05841e+09 1.30732e+08 1.49696e+09 2.02556e+09 7.79999e+08 173
6.19776e+12 3.12521e+09 2.13234e+08 2.68123e+09 3.12838e+09 1.74838e+09 1.69518e+09 1.39152e+08 1.25748e+09 1.90242e+09 7.69138e+08 106
9.76081e+12 3.73957e+09 2.67508e+08 3.76585e+09 2.29405e+09 2.74466e+09 1.52069e+09 1.19843e+08 1.16825e+09 1.37618e+09 6.03059e+08 85
1.60635e+13 4.86841e+09 4.66276e+08 4.87415e+09 3.74676e+09 3.47766e+09 1.14451e+09 1.18216e+08 9.41735e+08 1.04992e+09 5.47031e+08 46
2.40551e+13 4.26231e+09 6.83591e+08 3.88796e+09 5.05376e+09 2.93951e+09 1.28099e+09 1.77363e+08 1.22636e+09 1.00671e+09 8.55427e+08 24
3.90858e+13 5.0566e+09 6.97934e+08 5.64288e+09 1.74966e+09 4.81376e+09 1.12016e+09 1.92545e+08 9.12884e+08 5.67611e+08 3.0765e+08 19
5.97516e+13 6.14839e+09 9.17614e+08 6.31028e+09 3.3161e+09 2.66626e+09 1.29032e+09 3.09607e+08 1.28215e+09 8.09101e+08 9.15821e+08 14
1.05846e+14 8.78411e+09 1.59646e+09 1.0824e+10 3.92366e+08 6.56804e+09 1.35655e+09 2.96921e+08 1.22035e+09 9.88115e+08 3.91227e+08 4
1.73627e+14 5.48326e+09 2.30047e+09 7.49834e+09 3.41904e+09 6.78138e+09 7.40036e+08 5.19505e+07 7.94287e+08 4.9378e+07 1.89053e+08 4
2.03235e+14 4.87415e+09 4.87415e+09 4.87415e+09 0 0 1.85325e+09 1.85325e+09 1.85325e+09 0 0 1
3.16912e+14 7.41763e+09 4.0163e+09 1.14339e+10 0 8.0326e+09 7.2433e+08 7.36979e+06 7.31699e+08 0 1.47396e+07 2
