#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 7.941180e+12 (median) + 4.563220e+12  / - 2.388240e+12
#SM    Stats: 8.643950e+10 (median) + 5.545249e+10  / - 3.866430e+10
#ObsSM Stats: 8.542610e+10 (median) + 6.362490e+10  / - 4.036690e+10
#VMP   Stats: 3.260200e+02 (median) + 5.155002e+01  / - 3.250000e+01
#ICL   Stats: 3.015630e+09 (median) + 9.065470e+09  / - 2.041992e+09
#SSFR  Stats: 2.077774e-12 (median) + 2.822165e-12  / - 1.247352e-12
sfh 0.055623 0 0 0 #avg: 1.68425e-06; avg_err: 1.68363e-06; sd: 0.000173537; counts: 10625
sfh 0.060123 0 0 0 #avg: 0.000419479; avg_err: 5.44898e-05; sd: 0.00561642; counts: 10625
sfh 0.062373 0 0 0 #avg: 0.00291611; avg_err: 0.000280378; sd: 0.0288993; counts: 10625
sfh 0.064623 0 0 0 #avg: 0.00947371; avg_err: 0.000666217; sd: 0.0686689; counts: 10625
sfh 0.066873 0 0 0 #avg: 0.0237549; avg_err: 0.00130792; sd: 0.134811; counts: 10625
sfh 0.069123 0 0.00913392 0 #avg: 0.0489092; avg_err: 0.00226891; sd: 0.233863; counts: 10625
sfh 0.071373 0 0.0536 0 #avg: 0.0821415; avg_err: 0.00316922; sd: 0.32666; counts: 10625
sfh 0.073623 0 0.125869 0 #avg: 0.126367; avg_err: 0.00468026; sd: 0.482408; counts: 10625
sfh 0.075873 0.000110724 0.228997 0.000110724 #avg: 0.184492; avg_err: 0.00640152; sd: 0.659823; counts: 10625
sfh 0.078123 0.0155091 0.330266 0.0155091 #avg: 0.241858; avg_err: 0.00795168; sd: 0.819601; counts: 10625
sfh 0.080373 0.0436968 0.426802 0.0436968 #avg: 0.294238; avg_err: 0.00808874; sd: 0.833729; counts: 10625
sfh 0.082623 0.0851286 0.472819 0.0851286 #avg: 0.343034; avg_err: 0.00899066; sd: 0.926693; counts: 10625
sfh 0.085998 0.16379 0.652099 0.156596 #avg: 0.496923; avg_err: 0.0119112; sd: 1.22772; counts: 10625
sfh 0.089373 0.26739 0.79062 0.238075 #avg: 0.656194; avg_err: 0.0157107; sd: 1.61934; counts: 10625
sfh 0.092748 0.382938 0.984962 0.316672 #avg: 0.830183; avg_err: 0.0162617; sd: 1.67614; counts: 10625
sfh 0.096123 0.523949 1.17909 0.406653 #avg: 1.05667; avg_err: 0.0184335; sd: 1.89999; counts: 10625
sfh 0.099498 0.672551 1.41097 0.495204 #avg: 1.32037; avg_err: 0.0232549; sd: 2.39695; counts: 10625
sfh 0.102873 0.828221 1.64279 0.5896 #avg: 1.61462; avg_err: 0.0303657; sd: 3.12987; counts: 10625
sfh 0.106248 1.00937 1.93383 0.69807 #avg: 1.89843; avg_err: 0.034153; sd: 3.52025; counts: 10625
sfh 0.109623 1.18666 2.24103 0.796982 #avg: 2.22414; avg_err: 0.0386894; sd: 3.98782; counts: 10625
sfh 0.112998 1.37257 2.53694 0.907026 #avg: 2.53292; avg_err: 0.0438833; sd: 4.52317; counts: 10625
sfh 0.116373 1.53455 2.9794 0.985922 #avg: 2.89976; avg_err: 0.0503719; sd: 5.19198; counts: 10625
sfh 0.119748 1.75092 3.3598 1.13162 #avg: 3.28216; avg_err: 0.0567783; sd: 5.85229; counts: 10625
sfh 0.123123 1.96604 3.74233 1.27346 #avg: 3.66791; avg_err: 0.070434; sd: 7.25983; counts: 10625
sfh 0.126498 2.16765 4.18876 1.38322 #avg: 4.03673; avg_err: 0.0732714; sd: 7.55229; counts: 10625
sfh 0.129873 2.40257 4.58069 1.54174 #avg: 4.43284; avg_err: 0.0729608; sd: 7.52028; counts: 10625
sfh 0.133248 2.63319 5.05007 1.69232 #avg: 4.82661; avg_err: 0.0736362; sd: 7.58989; counts: 10625
sfh 0.136623 2.87118 5.50784 1.82629 #avg: 5.25904; avg_err: 0.0820709; sd: 8.45927; counts: 10625
sfh 0.141685 3.23554 6.29013 2.08796 #avg: 5.92523; avg_err: 0.0889013; sd: 9.1633; counts: 10625
sfh 0.146748 3.57808 7.05192 2.27639 #avg: 6.69403; avg_err: 0.114799; sd: 11.8327; counts: 10625
sfh 0.15181 4.02182 7.64328 2.60105 #avg: 7.47071; avg_err: 0.126175; sd: 13.0052; counts: 10625
sfh 0.156873 4.40031 8.49569 2.86217 #avg: 8.2241; avg_err: 0.132771; sd: 13.6851; counts: 10625
sfh 0.161935 4.81627 9.36563 3.13939 #avg: 9.03792; avg_err: 0.149235; sd: 15.3821; counts: 10625
sfh 0.166998 5.24094 10.6666 3.41271 #avg: 9.94908; avg_err: 0.152467; sd: 15.7152; counts: 10625
sfh 0.17206 5.73769 11.7 3.76849 #avg: 11.0384; avg_err: 0.173286; sd: 17.861; counts: 10625
sfh 0.177123 6.24654 12.9824 4.13515 #avg: 12.1837; avg_err: 0.200768; sd: 20.6938; counts: 10625
sfh 0.182185 6.83408 13.9902 4.55629 #avg: 13.3679; avg_err: 0.2459; sd: 25.3456; counts: 10625
sfh 0.187248 7.38437 15.4317 4.976 #avg: 14.4852; avg_err: 0.235082; sd: 24.2306; counts: 10625
sfh 0.19231 7.85349 17.4291 5.25925 #avg: 15.7553; avg_err: 0.250269; sd: 25.7959; counts: 10625
sfh 0.197373 8.60133 18.8943 5.86446 #avg: 17.1932; avg_err: 0.288054; sd: 29.6905; counts: 10625
sfh 0.202435 9.28549 20.9447 6.38273 #avg: 18.4003; avg_err: 0.286054; sd: 29.4844; counts: 10625
sfh 0.207498 9.88716 22.7889 6.86202 #avg: 19.9435; avg_err: 0.311754; sd: 32.1333; counts: 10625
sfh 0.21256 10.6521 24.2843 7.39931 #avg: 21.7762; avg_err: 0.357301; sd: 36.828; counts: 10625
sfh 0.217623 11.3826 27.112 7.94805 #avg: 23.263; avg_err: 0.37213; sd: 38.3565; counts: 10625
sfh 0.222685 12.1346 29.2195 8.54929 #avg: 24.6766; avg_err: 0.387616; sd: 39.9527; counts: 10625
sfh 0.227748 12.9884 31.5199 9.1835 #avg: 26.393; avg_err: 0.395568; sd: 40.7723; counts: 10625
sfh 0.23281 13.9358 34.0788 10.0273 #avg: 28.4913; avg_err: 0.418672; sd: 43.1537; counts: 10625
sfh 0.237873 14.6238 38.1696 10.5874 #avg: 30.6971; avg_err: 0.470187; sd: 48.4635; counts: 10625
sfh 0.242935 15.5129 40.7301 11.2337 #avg: 32.7221; avg_err: 0.502964; sd: 51.8419; counts: 10625
sfh 0.247998 16.6162 42.946 12.2839 #avg: 34.7472; avg_err: 0.533068; sd: 54.9449; counts: 10625
sfh 0.25306 17.7225 46.734 13.2767 #avg: 36.1976; avg_err: 0.522158; sd: 53.8202; counts: 10625
sfh 0.258123 18.8565 48.8439 14.2572 #avg: 38.1771; avg_err: 0.536602; sd: 55.309; counts: 10625
sfh 0.263185 19.9959 51.9702 15.2925 #avg: 39.7823; avg_err: 0.549199; sd: 56.6074; counts: 10625
sfh 0.268248 20.8647 55.9247 16.163 #avg: 41.5566; avg_err: 0.564441; sd: 58.1785; counts: 10625
sfh 0.27331 21.927 59.319 17.3732 #avg: 43.7298; avg_err: 0.576898; sd: 59.4625; counts: 10625
