#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.49069e+07 0 0 0 0 0 0 3.52865e-06 1.63307e-06 0 0 0 121735
1.559e+08 0 0 0 0 0 0 1.0491e-05 4.43549e-06 0 0 0 32043
2.47186e+08 0 0 0 0 0 0 3.23446e-05 9.57449e-06 0 0 0 21204
3.91561e+08 0 0 0 0 0 0 4.83106e-05 1.35227e-05 0 0 0 13852
6.2088e+08 0 0 0 0 0 0 9.30852e-05 2.58041e-05 0 0 0 8966
9.82105e+08 0 0 0 0 0 0 0.000371805 6.84227e-05 0 0 0 5635
1.5573e+09 0 0 0 0 0 0 0.000633293 0.000127853 0 0 0 3523
2.4593e+09 0 0 0 0 0 0 0.000924533 0.000189375 0 0 0 2100
3.89701e+09 0 0 0 0 0 0 0.00150241 0.000300366 0 0 0 1266
6.14602e+09 0 0 0 0 0 0 0.00212373 0.000480805 0 0 0 694
9.7741e+09 0 0 0 0 0 0 0.00388851 0.00100602 0 0 0 417
1.56325e+10 0 0 0 0 0 0 0.00708731 0.00205667 0 0 0 233
2.46592e+10 0 0 0 0 0 0 0.00393949 0.00133935 0 0 0 117
3.90844e+10 0 0 0 0 0 0 0.00596882 0.00313143 0 0 0 69
5.88927e+10 0 0 0 0 0 0 0.00960498 0.00617357 0 0 0 23
9.72108e+10 0 0 0 0 0 0 0 0 0 0 0 9
1.47538e+11 0 0 0 0 0 0 0 0 0 0 0 2
