#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.9249 0.000504834 0.000521181 2.31525e-05 0 0 0 0.000174419 4.85295e-06 0 0 0 1039946
62.3953 0.000162451 0.000164277 1.75062e-05 0 0 0 0.0001465 4.23073e-06 0 0 0 547856
79.5243 0.00175765 0.00176626 7.15066e-05 0 0 0 0.00127811 1.64605e-05 0 0 0 348193
98.5307 0.0112599 0.0113532 0.000230658 0 0 0 0.00646611 5.13072e-05 0 0 0 214477
124.011 0.0510495 0.0521267 0.000727474 0 0 0 0.02566 0.00016739 0 0.0588671 0 97474
156.096 0.153363 0.159184 0.00183715 0 0 0 0.075778 0.000451268 0.038671 0.13141 0.038671 43120
196.436 0.274564 0.292967 0.00359567 0 1 0 0.166031 0.000971368 0.144461 0.166567 0.121924 18910
247.14 0.356431 0.392946 0.00625165 0 1 0 0.287157 0.00175744 0.288848 0.165861 0.175424 8024
310.715 0.32917 0.366637 0.00959511 0 1 0 0.406661 0.00277056 0.421858 0.146965 0.186433 3363
390.793 0.265924 0.280255 0.0135486 0 1 0 0.521278 0.00404696 0.542433 0.116774 0.163211 1256
489.836 0.167901 0.180247 0.0206605 0 1 0 0.587374 0.00731992 0.611906 0.115415 0.151973 405
617.617 0.0961538 0.115385 0.0369377 0 0 0 0.637933 0.0131815 0.674514 0.091624 0.147064 104
763.439 0.208333 0.208333 0.0846811 0 1 0 0.653377 0.031347 0.674092 0.121718 0.114125 24
891.55 0 0 0 0 0 0 0.77201 0.77201 0.77201 0 0 1
1149.47 0 0 0 0 0 0 0.722931 0.722931 0.722931 0 0 1
