#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 9.75 - 10.25
#HM    Stats: 6.535290e+11 (median) + 4.422110e+11  / - 2.613230e+11
#SM    Stats: 6.086650e+09 (median) + 6.639250e+09  / - 3.205680e+09
#ObsSM Stats: 8.592340e+09 (median) + 4.661260e+09  / - 2.265630e+09
#VMP   Stats: 2.320700e+02 (median) + 4.550998e+01  / - 3.728001e+01
#ICL   Stats: 5.048970e+07 (median) + 1.299323e+08  / - 3.954790e+07
#SSFR  Stats: 1.629726e-09 (median) + 3.411526e-09  / - 1.111461e-09
sfh 0.055623 0 0 0 #avg: 1.78908e-06; avg_err: 1.76949e-06; sd: 0.000177911; counts: 10110
sfh 0.060123 0 0 0 #avg: 0.000547975; avg_err: 7.68246e-05; sd: 0.00772421; counts: 10110
sfh 0.062373 0 0 0 #avg: 0.00351622; avg_err: 0.000351797; sd: 0.0353709; counts: 10110
sfh 0.064623 0 0 0 #avg: 0.0113144; avg_err: 0.000818726; sd: 0.0823176; counts: 10110
sfh 0.066873 0 0 0 #avg: 0.0279391; avg_err: 0.00161446; sd: 0.162324; counts: 10110
sfh 0.069123 0 0.0108628 0 #avg: 0.0544793; avg_err: 0.0026932; sd: 0.270784; counts: 10110
sfh 0.071373 0 0.0541056 0 #avg: 0.0929721; avg_err: 0.00449466; sd: 0.451909; counts: 10110
sfh 0.073623 0 0.12051 0 #avg: 0.132168; avg_err: 0.00525153; sd: 0.528008; counts: 10110
sfh 0.075873 0 0.221431 0 #avg: 0.185419; avg_err: 0.00682931; sd: 0.686643; counts: 10110
sfh 0.078123 0.00436407 0.32875 0.00436407 #avg: 0.249122; avg_err: 0.00917204; sd: 0.922189; counts: 10110
sfh 0.080373 0.0205784 0.422468 0.0205784 #avg: 0.294757; avg_err: 0.00926033; sd: 0.931066; counts: 10110
sfh 0.082623 0.046855 0.467842 0.046855 #avg: 0.344458; avg_err: 0.0106909; sd: 1.0749; counts: 10110
sfh 0.085998 0.0945803 0.611099 0.0945803 #avg: 0.486063; avg_err: 0.01458; sd: 1.46592; counts: 10110
sfh 0.089373 0.159968 0.766407 0.157527 #avg: 0.61683; avg_err: 0.0176644; sd: 1.77604; counts: 10110
sfh 0.092748 0.227868 0.943842 0.211112 #avg: 0.773578; avg_err: 0.0195026; sd: 1.96086; counts: 10110
sfh 0.096123 0.312523 1.15642 0.277304 #avg: 0.962082; avg_err: 0.0244339; sd: 2.45667; counts: 10110
sfh 0.099498 0.390509 1.36263 0.328583 #avg: 1.18737; avg_err: 0.0300953; sd: 3.02589; counts: 10110
sfh 0.102873 0.48815 1.72295 0.399212 #avg: 1.4278; avg_err: 0.0339056; sd: 3.40899; counts: 10110
sfh 0.106248 0.612936 2.03433 0.495732 #avg: 1.68145; avg_err: 0.0385852; sd: 3.87949; counts: 10110
sfh 0.109623 0.741537 2.45859 0.58891 #avg: 1.96995; avg_err: 0.0440472; sd: 4.42866; counts: 10110
sfh 0.112998 0.881311 2.78515 0.687253 #avg: 2.28151; avg_err: 0.0462322; sd: 4.64835; counts: 10110
sfh 0.116373 1.04471 3.23129 0.809901 #avg: 2.592; avg_err: 0.0505152; sd: 5.07898; counts: 10110
sfh 0.119748 1.23989 3.59895 0.959264 #avg: 2.9719; avg_err: 0.0561162; sd: 5.64212; counts: 10110
sfh 0.123123 1.41054 4.0344 1.08492 #avg: 3.3566; avg_err: 0.0653052; sd: 6.56601; counts: 10110
sfh 0.126498 1.65277 4.56331 1.27588 #avg: 3.76289; avg_err: 0.0689805; sd: 6.93554; counts: 10110
sfh 0.129873 1.91398 5.10366 1.46523 #avg: 4.25991; avg_err: 0.0785413; sd: 7.89682; counts: 10110
sfh 0.133248 2.17612 5.63396 1.66713 #avg: 4.80964; avg_err: 0.0888667; sd: 8.93497; counts: 10110
sfh 0.136623 2.46317 6.29961 1.86135 #avg: 5.25693; avg_err: 0.0921386; sd: 9.26394; counts: 10110
sfh 0.141685 2.96298 7.38382 2.22575 #avg: 6.13862; avg_err: 0.122764; sd: 12.3432; counts: 10110
sfh 0.146748 3.56219 8.55191 2.67024 #avg: 7.10598; avg_err: 0.116169; sd: 11.68; counts: 10110
sfh 0.15181 4.1381 9.4127 3.0532 #avg: 8.15641; avg_err: 0.128248; sd: 12.8945; counts: 10110
sfh 0.156873 4.81777 10.4478 3.44917 #avg: 9.2053; avg_err: 0.139629; sd: 14.0388; counts: 10110
sfh 0.161935 5.65597 11.7548 3.97197 #avg: 10.429; avg_err: 0.153381; sd: 15.4215; counts: 10110
sfh 0.166998 6.61636 13.2685 4.55535 #avg: 11.6828; avg_err: 0.163401; sd: 16.4289; counts: 10110
sfh 0.17206 7.59993 14.073 5.10812 #avg: 12.8781; avg_err: 0.170104; sd: 17.1029; counts: 10110
sfh 0.177123 8.75004 15.7536 5.74469 #avg: 14.6772; avg_err: 0.209881; sd: 21.1021; counts: 10110
sfh 0.182185 10.1743 17.3107 6.73312 #avg: 16.6016; avg_err: 0.221141; sd: 22.2343; counts: 10110
sfh 0.187248 11.4785 20.0037 7.5843 #avg: 18.7378; avg_err: 0.239004; sd: 24.0303; counts: 10110
sfh 0.19231 12.7715 22.6844 8.6525 #avg: 20.8502; avg_err: 0.2604; sd: 26.1815; counts: 10110
sfh 0.197373 13.5883 25.8608 9.42878 #avg: 22.9442; avg_err: 0.287797; sd: 28.9361; counts: 10110
sfh 0.202435 13.5192 30.8706 9.48024 #avg: 25.5889; avg_err: 0.353072; sd: 35.4991; counts: 10110
iclh 0.055623 0 0 0 #avg: 2.02987e-09; avg_err: 2.02976e-09; sd: 2.04079e-07; counts: 10110
iclh 0.060123 0 0 0 #avg: 6.54023e-05; avg_err: 1.98285e-05; sd: 0.00199363; counts: 10110
iclh 0.062373 0 0 0 #avg: 0.000649079; avg_err: 0.000125684; sd: 0.0126367; counts: 10110
iclh 0.064623 0 0 0 #avg: 0.00224378; avg_err: 0.000365572; sd: 0.0367559; counts: 10110
iclh 0.066873 0 0 0 #avg: 0.00418089; avg_err: 0.000496211; sd: 0.0498908; counts: 10110
iclh 0.069123 0 0 0 #avg: 0.0074018; avg_err: 0.0007716; sd: 0.0775794; counts: 10110
iclh 0.071373 0 0 0 #avg: 0.00601324; avg_err: 0.00559617; sd: 0.562658; counts: 10110
iclh 0.073623 0 7.8802e-06 0 #avg: 0.00944464; avg_err: 0.00553609; sd: 0.556618; counts: 10110
iclh 0.075873 0 0.00545264 0 #avg: 0.0136993; avg_err: 0.00714626; sd: 0.71851; counts: 10110
iclh 0.078123 0 0.0163784 0 #avg: 0.024295; avg_err: 0.00608945; sd: 0.612255; counts: 10110
iclh 0.080373 0 0.0335282 0 #avg: 0.0273187; avg_err: 0.00721716; sd: 0.725639; counts: 10110
iclh 0.082623 0 0.0574299 0 #avg: 0.0350637; avg_err: 0.0070967; sd: 0.713527; counts: 10110
iclh 0.085998 0.00126606 0.091792 0.00126606 #avg: 0.0468898; avg_err: 0.0100612; sd: 1.01159; counts: 10110
iclh 0.089373 0.0082886 0.120598 0.0082886 #avg: 0.0673548; avg_err: 0.00921589; sd: 0.926598; counts: 10110
iclh 0.092748 0.0205963 0.142646 0.0205963 #avg: 0.0924509; avg_err: 0.00411943; sd: 0.414182; counts: 10110
