#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.28333 - 2.45
#HM    Stats: 8.022060e+11 (median) + 4.341140e+11  / - 2.673530e+11
#SM    Stats: 1.243430e+10 (median) + 1.708860e+10  / - 6.201990e+09
#ObsSM Stats: 1.231760e+10 (median) + 2.011320e+10  / - 7.089340e+09
#VMP   Stats: 2.120400e+02 (median) + 2.994000e+01  / - 1.504999e+01
#ICL   Stats: 7.277690e+07 (median) + 2.288871e+08  / - 6.254560e+07
#SSFR  Stats: 2.618088e-09 (median) + 3.318884e-09  / - 1.510767e-09
sfh 0.055623 0 0 0 #avg: 6.76142e-11; avg_err: 6.43453e-11; sd: 6.23884e-09; counts: 9402
sfh 0.060123 0 0 0 #avg: 0.000101423; avg_err: 2.79734e-05; sd: 0.00271227; counts: 9402
sfh 0.062373 0 0 0 #avg: 0.000967394; avg_err: 0.000160398; sd: 0.015552; counts: 9402
sfh 0.064623 0 0 0 #avg: 0.00293044; avg_err: 0.000315373; sd: 0.0305781; counts: 9402
sfh 0.066873 0 0 0 #avg: 0.00797892; avg_err: 0.000716462; sd: 0.0694673; counts: 9402
sfh 0.069123 0 0 0 #avg: 0.0183658; avg_err: 0.00145905; sd: 0.141467; counts: 9402
sfh 0.071373 0 0 0 #avg: 0.0296213; avg_err: 0.00199179; sd: 0.193122; counts: 9402
sfh 0.073623 0 0.00313855 0 #avg: 0.0463446; avg_err: 0.00279141; sd: 0.270652; counts: 9402
sfh 0.075873 0 0.0265225 0 #avg: 0.0655103; avg_err: 0.00343068; sd: 0.332634; counts: 9402
sfh 0.078123 0 0.0581974 0 #avg: 0.0870172; avg_err: 0.0046435; sd: 0.450228; counts: 9402
sfh 0.080373 0 0.103091 0 #avg: 0.103606; avg_err: 0.00459407; sd: 0.445436; counts: 9402
sfh 0.082623 0 0.157819 0 #avg: 0.117859; avg_err: 0.00482037; sd: 0.467377; counts: 9402
sfh 0.085998 0.00709931 0.236324 0.00709931 #avg: 0.161141; avg_err: 0.00524401; sd: 0.508453; counts: 9402
