#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 7.75 - 8.25
#HM    Stats: 5.219120e+10 (median) + 2.347060e+10  / - 1.686770e+10
#SM    Stats: 9.865200e+07 (median) + 4.851699e+07  / - 3.202310e+07
#ObsSM Stats: 9.774400e+07 (median) + 5.394499e+07  / - 3.450520e+07
#VMP   Stats: 7.580000e+01 (median) + 6.430000e+00  / - 5.820000e+00
#ICL   Stats: 2.452040e+05 (median) + 2.348236e+06  / - 2.452040e+05
#SSFR  Stats: 3.712163e-10 (median) + 3.253469e-10  / - 1.772043e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.069123 0 0 0 #avg: 4.50884e-07; avg_err: 3.9495e-07; sd: 0.000182115; counts: 212623
sfh 0.071373 0 0 0 #avg: 1.44906e-06; avg_err: 7.51189e-07; sd: 0.00034638; counts: 212623
sfh 0.073623 0 0 0 #avg: 1.55123e-06; avg_err: 5.87623e-07; sd: 0.000270958; counts: 212623
sfh 0.075873 0 0 0 #avg: 4.20755e-06; avg_err: 1.06054e-06; sd: 0.000489025; counts: 212623
sfh 0.078123 0 0 0 #avg: 9.64781e-06; avg_err: 1.88887e-06; sd: 0.000870975; counts: 212623
sfh 0.080373 0 0 0 #avg: 2.00412e-05; avg_err: 3.02799e-06; sd: 0.00139623; counts: 212623
sfh 0.082623 0 0 0 #avg: 3.9381e-05; avg_err: 4.18675e-06; sd: 0.00193055; counts: 212623
sfh 0.085998 0 0 0 #avg: 9.61982e-05; avg_err: 7.73692e-06; sd: 0.00356757; counts: 212623
sfh 0.089373 0 0 0 #avg: 0.000201382; avg_err: 1.05912e-05; sd: 0.0048837; counts: 212623
sfh 0.092748 0 0 0 #avg: 0.000377847; avg_err: 1.40105e-05; sd: 0.00646039; counts: 212623
sfh 0.096123 0 0 0 #avg: 0.00065672; avg_err: 1.89873e-05; sd: 0.00875524; counts: 212623
sfh 0.099498 0 0 0 #avg: 0.00105258; avg_err: 2.26573e-05; sd: 0.0104475; counts: 212623
sfh 0.102873 0 0 0 #avg: 0.00160129; avg_err: 2.68378e-05; sd: 0.0123752; counts: 212623
sfh 0.106248 0 0 0 #avg: 0.00230149; avg_err: 3.27491e-05; sd: 0.0151009; counts: 212623
sfh 0.109623 0 0 0 #avg: 0.00310112; avg_err: 3.80838e-05; sd: 0.0175608; counts: 212623
sfh 0.112998 0 0.000728764 0 #avg: 0.0038716; avg_err: 4.13089e-05; sd: 0.0190479; counts: 212623
sfh 0.116373 0 0.00335644 0 #avg: 0.00453128; avg_err: 4.11486e-05; sd: 0.018974; counts: 212623
sfh 0.119748 0 0.00618104 0 #avg: 0.0052306; avg_err: 4.18323e-05; sd: 0.0192893; counts: 212623
sfh 0.123123 0 0.00856854 0 #avg: 0.0060063; avg_err: 4.41496e-05; sd: 0.0203578; counts: 212623
sfh 0.126498 0 0.0106857 0 #avg: 0.006914; avg_err: 4.92485e-05; sd: 0.0227089; counts: 212623
sfh 0.129873 0 0.0127466 0 #avg: 0.007846; avg_err: 5.18869e-05; sd: 0.0239256; counts: 212623
sfh 0.133248 2.43874e-08 0.0147035 2.43874e-08 #avg: 0.00877796; avg_err: 5.44644e-05; sd: 0.0251141; counts: 212623
sfh 0.136623 0.000654394 0.0160404 0.000654394 #avg: 0.00973749; avg_err: 5.73526e-05; sd: 0.0264458; counts: 212623
sfh 0.141685 0.00169003 0.0178025 0.00169003 #avg: 0.0109878; avg_err: 5.81967e-05; sd: 0.026835; counts: 212623
sfh 0.146748 0.0027734 0.0190205 0.0027734 #avg: 0.0121054; avg_err: 5.94309e-05; sd: 0.0274042; counts: 212623
sfh 0.15181 0.0038341 0.0198658 0.0038341 #avg: 0.0130558; avg_err: 5.99846e-05; sd: 0.0276595; counts: 212623
sfh 0.156873 0.00486919 0.019992 0.00486919 #avg: 0.013843; avg_err: 5.95278e-05; sd: 0.0274488; counts: 212623
sfh 0.161935 0.00576608 0.0199784 0.00576232 #avg: 0.0144213; avg_err: 5.93884e-05; sd: 0.0273845; counts: 212623
sfh 0.166998 0.0065239 0.0198397 0.00628933 #avg: 0.0149035; avg_err: 5.90262e-05; sd: 0.0272176; counts: 212623
sfh 0.17206 0.00704871 0.0193081 0.00652103 #avg: 0.0150043; avg_err: 5.67649e-05; sd: 0.0261748; counts: 212623
sfh 0.177123 0.00730325 0.0187185 0.00649188 #avg: 0.0149525; avg_err: 5.51043e-05; sd: 0.0254091; counts: 212623
sfh 0.182185 0.0075063 0.0183788 0.00643901 #avg: 0.0149169; avg_err: 5.37258e-05; sd: 0.0247735; counts: 212623
sfh 0.187248 0.00760165 0.0179251 0.00632853 #avg: 0.0147348; avg_err: 5.07728e-05; sd: 0.0234118; counts: 212623
sfh 0.19231 0.00766559 0.0174616 0.00620572 #avg: 0.014532; avg_err: 4.87355e-05; sd: 0.0224724; counts: 212623
sfh 0.197373 0.00775619 0.0169253 0.00612356 #avg: 0.0143383; avg_err: 4.71223e-05; sd: 0.0217286; counts: 212623
sfh 0.202435 0.00783086 0.0165377 0.00604631 #avg: 0.0141878; avg_err: 4.60142e-05; sd: 0.0212176; counts: 212623
sfh 0.207498 0.00786232 0.016267 0.0059542 #avg: 0.0140486; avg_err: 4.43319e-05; sd: 0.0204419; counts: 212623
sfh 0.21256 0.00789788 0.0159423 0.00587415 #avg: 0.013894; avg_err: 4.27479e-05; sd: 0.0197115; counts: 212623
sfh 0.217623 0.00792493 0.0155943 0.00577908 #avg: 0.0137028; avg_err: 4.20258e-05; sd: 0.0193785; counts: 212623
sfh 0.222685 0.00787743 0.0152391 0.00569678 #avg: 0.0134498; avg_err: 3.97637e-05; sd: 0.0183354; counts: 212623
sfh 0.227748 0.00785588 0.014949 0.00562734 #avg: 0.0132569; avg_err: 3.81262e-05; sd: 0.0175804; counts: 212623
sfh 0.23281 0.00787135 0.014685 0.00561068 #avg: 0.013131; avg_err: 3.72119e-05; sd: 0.0171588; counts: 212623
sfh 0.237873 0.00790575 0.0143839 0.00559211 #avg: 0.0130283; avg_err: 3.67839e-05; sd: 0.0169614; counts: 212623
sfh 0.242935 0.00792094 0.0142624 0.00553076 #avg: 0.0129466; avg_err: 3.61597e-05; sd: 0.0166736; counts: 212623
sfh 0.247998 0.00805607 0.0140746 0.00559903 #avg: 0.0129325; avg_err: 3.51162e-05; sd: 0.0161924; counts: 212623
sfh 0.25306 0.00809275 0.0138795 0.00556074 #avg: 0.0128482; avg_err: 3.44539e-05; sd: 0.015887; counts: 212623
sfh 0.258123 0.00812035 0.0136739 0.00553016 #avg: 0.0128418; avg_err: 3.4566e-05; sd: 0.0159387; counts: 212623
sfh 0.263185 0.00816996 0.0134253 0.00551203 #avg: 0.0127503; avg_err: 3.36922e-05; sd: 0.0155358; counts: 212623
sfh 0.268248 0.0081838 0.0132306 0.0054639 #avg: 0.012645; avg_err: 3.27835e-05; sd: 0.0151168; counts: 212623
sfh 0.27331 0.00825778 0.0130692 0.00546997 #avg: 0.0126478; avg_err: 3.24392e-05; sd: 0.014958; counts: 212623
sfh 0.278373 0.00828929 0.0130389 0.00543238 #avg: 0.0126614; avg_err: 3.27241e-05; sd: 0.0150894; counts: 212623
sfh 0.283435 0.00838118 0.013054 0.00547432 #avg: 0.0128071; avg_err: 3.3172e-05; sd: 0.0152959; counts: 212623
sfh 0.288498 0.00846935 0.0129447 0.00549031 #avg: 0.0127767; avg_err: 3.26578e-05; sd: 0.0150588; counts: 212623
sfh 0.29356 0.00854224 0.0129914 0.00548735 #avg: 0.0128642; avg_err: 3.18645e-05; sd: 0.014693; counts: 212623
sfh 0.298623 0.00862736 0.0130164 0.00549507 #avg: 0.0129431; avg_err: 3.18898e-05; sd: 0.0147047; counts: 212623
sfh 0.303685 0.00872974 0.0130759 0.0055277 #avg: 0.0130447; avg_err: 3.1925e-05; sd: 0.0147209; counts: 212623
sfh 0.308748 0.0088208 0.0130095 0.00556197 #avg: 0.0131135; avg_err: 3.20411e-05; sd: 0.0147744; counts: 212623
sfh 0.31381 0.00891234 0.0130174 0.00557814 #avg: 0.013198; avg_err: 3.18987e-05; sd: 0.0147088; counts: 212623
sfh 0.318873 0.00901833 0.0130636 0.00561191 #avg: 0.0133159; avg_err: 3.23516e-05; sd: 0.0149176; counts: 212623
sfh 0.323935 0.00912302 0.0130759 0.00565044 #avg: 0.0133977; avg_err: 3.18926e-05; sd: 0.014706; counts: 212623
sfh 0.328997 0.00921835 0.0131141 0.00567036 #avg: 0.0134934; avg_err: 3.18599e-05; sd: 0.0146909; counts: 212623
sfh 0.33406 0.00934134 0.0131983 0.00571516 #avg: 0.0136736; avg_err: 3.26642e-05; sd: 0.0150618; counts: 212623
sfh 0.339122 0.00952184 0.013216 0.00580585 #avg: 0.0138076; avg_err: 3.24417e-05; sd: 0.0149592; counts: 212623
sfh 0.344185 0.00968211 0.0133398 0.00587285 #avg: 0.013965; avg_err: 3.23841e-05; sd: 0.0149326; counts: 212623
sfh 0.349247 0.00986766 0.0135448 0.00597762 #avg: 0.0141794; avg_err: 3.25537e-05; sd: 0.0150108; counts: 212623
sfh 0.35431 0.0101065 0.013825 0.00610093 #avg: 0.0145117; avg_err: 3.34943e-05; sd: 0.0154446; counts: 212623
sfh 0.359372 0.0103022 0.01396 0.00620797 #avg: 0.0147229; avg_err: 3.34893e-05; sd: 0.0154422; counts: 212623
sfh 0.364435 0.0104835 0.0140861 0.00628844 #avg: 0.0149298; avg_err: 3.37157e-05; sd: 0.0155467; counts: 212623
sfh 0.369497 0.0106741 0.0143328 0.0063821 #avg: 0.0151943; avg_err: 3.3956e-05; sd: 0.0156574; counts: 212623
sfh 0.37456 0.0108551 0.0145348 0.00645487 #avg: 0.0153706; avg_err: 3.39376e-05; sd: 0.015649; counts: 212623
sfh 0.379622 0.0111158 0.014699 0.00658407 #avg: 0.0156244; avg_err: 3.38615e-05; sd: 0.0156138; counts: 212623
sfh 0.384685 0.0113482 0.0149004 0.00668591 #avg: 0.0159363; avg_err: 3.48933e-05; sd: 0.0160896; counts: 212623
sfh 0.389747 0.0116084 0.0150751 0.00681832 #avg: 0.0162113; avg_err: 3.54793e-05; sd: 0.0163599; counts: 212623
sfh 0.39481 0.0118901 0.0151127 0.0069784 #avg: 0.0164765; avg_err: 3.55872e-05; sd: 0.0164096; counts: 212623
sfh 0.399872 0.0121411 0.0154001 0.00710204 #avg: 0.0168171; avg_err: 3.61781e-05; sd: 0.0166821; counts: 212623
sfh 0.404935 0.0124294 0.0156093 0.00723269 #avg: 0.0171265; avg_err: 3.63741e-05; sd: 0.0167724; counts: 212623
sfh 0.409997 0.0127235 0.0157827 0.00739512 #avg: 0.0174428; avg_err: 3.66984e-05; sd: 0.016922; counts: 212623
sfh 0.41506 0.0129873 0.0160696 0.0075103 #avg: 0.0177629; avg_err: 3.68516e-05; sd: 0.0169926; counts: 212623
