#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.5396e+07 0.999502 0.000287477 4.41343e+08 7.59066e+06 0 9.99364e+08 0 0.236865 0.00106546 0.222275 0.0913203 0.0623682 0.423472 0.000972852 0.431699 0.0617285 0.0808593 0.570207 0.000575046 0.57853 0.0326785 0.049256 6024
1.59132e+08 0.999371 0.000362961 4.78101e+08 8.74699e+06 3.33427e+08 7.07769e+08 3.33427e+08 0.237533 0.00116853 0.222842 0.0898109 0.0608805 0.42909 0.00103154 0.435847 0.0599691 0.0727534 0.571663 0.00062279 0.579851 0.0320005 0.0496987 4771
2.51599e+08 0.998891 0.000452478 5.39582e+08 9.00629e+06 4.57264e+08 7.50856e+08 4.57264e+08 0.245547 0.00106425 0.235057 0.0853299 0.0658925 0.434759 0.000901784 0.44129 0.0562116 0.0720299 0.571835 0.000608425 0.581116 0.0319274 0.0510228 5411
3.99147e+08 0.997704 0.000636235 6.13373e+08 9.47293e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.252549 0.00102916 0.244087 0.0826807 0.0668404 0.441507 0.000872454 0.44762 0.0564448 0.0692084 0.572002 0.00062618 0.581673 0.0338784 0.0542994 5661
6.3109e+08 0.998966 0.000421853 7.01789e+08 1.00962e+07 5.40609e+08 9.17794e+08 5.40609e+08 0.260696 0.00101363 0.252108 0.0825481 0.0676167 0.447371 0.00084201 0.45344 0.0561408 0.0692722 0.572361 0.000634485 0.582468 0.0347866 0.0554744 5804
9.98655e+08 0.999144 0.000382757 7.88763e+08 1.10287e+07 6.23988e+08 1.00114e+09 6.23988e+08 0.271186 0.00100493 0.265542 0.07887 0.0712513 0.455607 0.000842686 0.46177 0.0552092 0.0692701 0.571459 0.000664422 0.582265 0.0365891 0.0594091 5840
1.5788e+09 0.999316 0.00034191 8.85857e+08 1.19231e+07 7.07395e+08 1.00103e+09 7.07395e+08 0.280791 0.00099687 0.276358 0.0773067 0.0734765 0.461078 0.000831742 0.46844 0.0533839 0.0696848 0.569541 0.000698666 0.581422 0.0363542 0.0624014 5848
2.51202e+09 0.998795 0.000455222 9.9761e+08 1.29707e+07 7.90825e+08 1.08404e+09 7.90825e+08 0.290513 0.000980716 0.287865 0.074311 0.0737113 0.464283 0.000849352 0.472237 0.0542113 0.0700769 0.565846 0.000733674 0.578115 0.0391486 0.0639391 5809
3.9907e+09 0.99916 0.000375683 1.11048e+09 1.39113e+07 8.34415e+08 1.28961e+09 8.34415e+08 0.303546 0.000958179 0.300545 0.0753211 0.0720982 0.467147 0.000830951 0.476246 0.0520647 0.0709234 0.559914 0.000771582 0.572579 0.042305 0.0703931 5950
6.31656e+09 0.998482 0.000505731 1.28634e+09 1.5586e+07 9.57732e+08 1.41471e+09 9.57732e+08 0.309577 0.000965163 0.30791 0.0731794 0.0738506 0.461286 0.000871859 0.471143 0.0536066 0.0749401 0.547792 0.000864653 0.561783 0.0479878 0.0780994 5928
9.99461e+09 0.998731 0.000448565 1.47096e+09 1.65834e+07 1.12466e+09 1.57748e+09 7.90861e+08 0.313356 0.00093136 0.311206 0.0750014 0.0727667 0.45049 0.000869371 0.45876 0.0577704 0.0749774 0.532519 0.000911024 0.547687 0.0525154 0.085778 6302
1.58489e+10 0.99897 0.000389138 1.68453e+09 1.72353e+07 1.29157e+09 1.8196e+09 8.34304e+08 0.312461 0.000898581 0.310986 0.0756824 0.0738882 0.43399 0.000866289 0.44271 0.0602325 0.079245 0.514205 0.000937611 0.527579 0.0629144 0.091002 6796
2.51416e+10 0.998725 0.000424628 1.90088e+09 1.81435e+07 1.46218e+09 2.04313e+09 9.21568e+08 0.308797 0.000867504 0.307653 0.074687 0.0735701 0.414575 0.00087038 0.423176 0.063051 0.0830361 0.493815 0.000977516 0.505987 0.0697258 0.0962963 7061
3.973e+10 0.998664 0.000445104 2.18639e+09 1.99207e+07 1.79167e+09 2.20255e+09 1.16768e+09 0.29867 0.000854082 0.299005 0.0697761 0.075005 0.391174 0.000896187 0.397164 0.0667164 0.0803097 0.468678 0.0010513 0.476465 0.0813359 0.0983045 6736
6.21002e+10 0.999223 0.000388463 2.48433e+09 2.36717e+07 2.12403e+09 2.26162e+09 1.3332e+09 0.284963 0.000902298 0.284634 0.0666086 0.0680056 0.368694 0.00100761 0.372119 0.065685 0.0762495 0.44685 0.00120315 0.451771 0.0840089 0.0951101 5147
9.70831e+10 0.998949 0.000606673 2.91505e+09 3.39656e+07 2.6199e+09 2.45003e+09 1.66217e+09 0.269495 0.00115471 0.268059 0.064241 0.0626361 0.348056 0.00139035 0.346867 0.0720099 0.0729375 0.43096 0.00171862 0.430368 0.0967608 0.0930028 2854
1.50738e+11 0.996067 0.00196366 3.44104e+09 5.8962e+07 3.43529e+09 2.14568e+09 2.22717e+09 0.259323 0.00172771 0.258056 0.0538771 0.0548532 0.351181 0.00274057 0.337779 0.0973253 0.0672669 0.441637 0.00319605 0.433272 0.122059 0.098211 1017
2.35491e+11 1 0 4.41662e+09 1.4493e+08 4.99534e+09 1.34166e+09 2.70561e+09 0.241915 0.00445228 0.235732 0.0607405 0.0548821 0.362574 0.00786638 0.343917 0.131555 0.0850512 0.478966 0.00826821 0.482711 0.116343 0.133668 170
3.6295e+11 1 0 4.71546e+09 3.44413e+08 5.06993e+09 1.46196e+09 2.45003e+09 0.235047 0.00723195 0.232926 0.0412596 0.0353526 0.378735 0.0214835 0.372248 0.142283 0.10995 0.509581 0.0199451 0.525511 0.100274 0.127325 28
