#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.65952e+09 8.29935e-06 8.29935e-06 1.08048e-06 0 0 0 2.15307e-05 5.31933e-07 0 0 0 7108994
1.5658e+10 5.35463e-06 5.35463e-06 1.54574e-06 0 0 0 1.44954e-05 7.24918e-07 0 0 0 2241052
2.47382e+10 1.92958e-06 1.92958e-06 1.11404e-06 0 0 0 9.54361e-06 6.42295e-07 0 0 0 1554745
3.9109e+10 1.88705e-06 1.88705e-06 1.33434e-06 0 0 0 2.44985e-05 1.22168e-06 0 0 0 1059856
6.18841e+10 1.91524e-05 1.91524e-05 5.31188e-06 0 0 0 9.26294e-05 3.02168e-06 0 0 0 678765
9.81641e+10 8.37561e-05 8.37561e-05 1.41568e-05 0 0 0 0.000310133 7.58225e-06 0 0 0 417880
1.55519e+11 0.000314006 0.000314006 3.51015e-05 0 0 0 0.000874037 1.73822e-05 0 0 0 254772
2.46201e+11 0.000934101 0.000934101 7.78056e-05 0 0 0 0.00227127 3.736e-05 0 0 0 154159
3.89907e+11 0.00248128 0.00248128 0.000164848 0 0 0 0.00526871 7.72093e-05 0 0 0 91082
6.16627e+11 0.00657185 0.00657185 0.000354718 0 0 0 0.0115441 0.000155131 0 0.0229424 0 51888
9.75135e+11 0.0173301 0.0173301 0.000788253 0 0 0 0.0233047 0.000316159 0 0.049945 0 27409
1.53782e+12 0.0338326 0.0339071 0.00156602 0 0 0 0.0415656 0.000605587 0 0.0996044 0 13419
2.42324e+12 0.0678491 0.0681936 0.00332612 0 0 0 0.0699081 0.00123253 0.0249363 0.140855 0.0249363 5807
3.81793e+12 0.102749 0.102749 0.00644711 0 0 0 0.104428 0.00242948 0.0694451 0.155723 0.0694451 2219
6.0579e+12 0.136294 0.136294 0.0134369 0 0 0 0.160016 0.0054864 0.129185 0.188199 0.129185 653
9.49084e+12 0.199029 0.203883 0.0289679 0 1 0 0.213477 0.0101922 0.195425 0.184351 0.142423 206
1.50981e+13 0.222222 0.222222 0.0571062 0 1 0 0.297948 0.0247603 0.340037 0.127343 0.294621 54
2.33349e+13 0.5 0.5 0.166667 1 0 1 0.295796 0.0413406 0.300768 0.150656 0.120531 10
3.52254e+13 0 0 0 0 0 0 0.464136 0.0555775 0.498117 0.102915 0.155278 4
5.40147e+13 1 1 1 1 0 0 0.421274 0.421274 0.421274 0 0 1
