#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13668e+09 0.00108897 0.00114832 1.57987e-05 0 0 0 0.000258194 2.51496e-06 0 0 0 5088297
1.56741e+10 0.00122597 0.00127269 2.54278e-05 0 0 0 0.000326308 3.49818e-06 0 0 0 2119131
2.47414e+10 0.0019399 0.0019885 3.72509e-05 0 0 0 0.000610927 5.89067e-06 0 0 0 1502136
3.91412e+10 0.00464989 0.00477704 6.97613e-05 0 0 0 0.00144801 1.15486e-05 0 0 0 1030346
6.20974e+10 0.0119468 0.0124366 0.000137512 0 0 0 0.00356617 2.35059e-05 0 0 0 702362
9.8413e+10 0.025804 0.0271822 0.000249183 0 0 0 0.00753448 4.32707e-05 0 0 0 471632
1.55929e+11 0.0529911 0.0565264 0.000444214 0 0 0 0.0149071 7.89422e-05 0 0.0209868 0 307750
2.47127e+11 0.0992689 0.107376 0.000749436 0 0 0 0.0276951 0.00013632 0 0.0573407 0 201060
3.91474e+11 0.175927 0.194994 0.00122709 0 1 0 0.0493262 0.000229607 0.010206 0.100451 0.010206 130912
6.20051e+11 0.281292 0.321994 0.00188598 0 1 0 0.0827999 0.000365827 0.0408226 0.139445 0.0408226 85598
9.83185e+11 0.405328 0.48285 0.00274467 0 1 0 0.130978 0.000555441 0.0941036 0.168019 0.0941036 55365
1.56097e+12 0.52804 0.661738 0.00380277 1 0 1 0.194437 0.000798069 0.169985 0.183867 0.134577 35842
2.46514e+12 0.606465 0.790438 0.00501581 1 1 1 0.272127 0.00109925 0.261458 0.18769 0.170953 22862
3.91708e+12 0.640809 0.861976 0.00649462 1 1 1 0.357951 0.00143482 0.361079 0.17866 0.190144 14541
6.20445e+12 0.627231 0.842366 0.00825074 1 1 1 0.440733 0.00179396 0.454113 0.161553 0.19478 9078
9.77875e+12 0.560774 0.743008 0.0103081 1 1 1 0.522505 0.00215242 0.543714 0.141143 0.190073 5685
1.55765e+13 0.500719 0.641851 0.0126221 1 0 1 0.587162 0.00248977 0.60922 0.121113 0.163945 3479
2.46477e+13 0.397134 0.505118 0.0159303 0 1 0 0.643722 0.0028799 0.666317 0.0982243 0.144185 1954
3.89997e+13 0.317365 0.380667 0.0181462 0 1 0 0.688137 0.00338906 0.709202 0.0873362 0.13129 1169
6.17658e+13 0.268293 0.317073 0.0224235 0 1 0 0.723047 0.00401011 0.74312 0.0681733 0.10912 656
9.67135e+13 0.232919 0.26087 0.0278356 0 1 0 0.752844 0.00515043 0.766609 0.0709432 0.0929375 322
1.52735e+14 0.207792 0.233766 0.0388619 0 1 0 0.773971 0.00690109 0.786529 0.0684785 0.102337 154
2.31224e+14 0.206897 0.224138 0.0604635 0 1 0 0.796433 0.00807951 0.806576 0.0498697 0.0725824 58
3.95633e+14 0.166667 0.208333 0.103895 0 1 0 0.816562 0.00941001 0.817156 0.0518403 0.0500866 24
5.769e+14 0 0 0 0 0 0 0.793801 0.0206237 0.814425 0 0.0412473 2
9.79877e+14 0 0 0 0 0 0 0.83316 0.000722051 0.833882 0 0.0014441 2
