#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.4017e+07 1 0 1.73779e+08 6.11539e+06 0 5.30876e+08 0 0.193948 0.000974921 0.184411 0.0570816 0.0402069 0.31686 0.00100789 0.319605 0.0520052 0.0596415 0.438004 0.000454689 0.441786 0.0198949 0.0274886 3072
1.59343e+08 1 0 2.29342e+08 8.37656e+06 0 6.11817e+08 0 0.196826 0.00113049 0.1887 0.0565665 0.0420658 0.323008 0.0011436 0.328697 0.0474685 0.061863 0.439117 0.000550468 0.443485 0.0192432 0.0275628 2228
2.53419e+08 1 0 2.69319e+08 8.27658e+06 0 6.92559e+08 0 0.201306 0.00104637 0.194139 0.0566527 0.0431764 0.328811 0.00100237 0.331701 0.0494903 0.0534615 0.440554 0.000519658 0.446133 0.018243 0.0311349 2591
3.98889e+08 1 0 3.31695e+08 8.78191e+06 0 7.73094e+08 0 0.204378 0.000991624 0.197068 0.058861 0.0435507 0.333091 0.000943319 0.338007 0.0454986 0.0571364 0.441548 0.000506898 0.446967 0.0197809 0.0311126 2935
6.31878e+08 1 0 3.7723e+08 9.04545e+06 0 8.53413e+08 0 0.213523 0.000965021 0.207193 0.058414 0.0464869 0.342302 0.000850655 0.345883 0.0427323 0.0516527 0.443404 0.000498633 0.448686 0.0201586 0.0312251 3152
9.9815e+08 1 0 4.39354e+08 9.48457e+06 0 1.01337e+09 0 0.218722 0.000904741 0.212636 0.0579742 0.0463715 0.348114 0.000815184 0.352478 0.0432434 0.0547142 0.445167 0.000500051 0.452012 0.0199862 0.0348708 3542
1.58988e+09 1 0 5.35732e+08 1.07245e+07 4.49746e+08 7.22627e+08 4.49746e+08 0.225205 0.000895856 0.219667 0.0584573 0.0469539 0.354032 0.000825522 0.358753 0.0439035 0.0546139 0.444879 0.000555681 0.453013 0.0216045 0.0383731 3542
2.51547e+09 1 0 6.11572e+08 1.12474e+07 5.30876e+08 7.20614e+08 5.30876e+08 0.233699 0.0009054 0.22908 0.0581934 0.0489772 0.362308 0.000833642 0.367935 0.0447211 0.0557819 0.445053 0.000592498 0.454014 0.0224603 0.0415118 3647
3.98124e+09 1 0 6.97403e+08 1.18791e+07 5.62121e+08 8.46797e+08 5.62121e+08 0.242467 0.000920969 0.238758 0.0586862 0.0541116 0.366907 0.000838043 0.373702 0.0431728 0.058711 0.443727 0.000619552 0.454218 0.0224235 0.045595 3686
6.34849e+09 1 0 8.13499e+08 1.34268e+07 6.22628e+08 1.02028e+09 6.22628e+08 0.249999 0.000939293 0.246512 0.0587166 0.0542787 0.370746 0.000859137 0.380345 0.0398787 0.06382 0.440271 0.000696636 0.453479 0.0226106 0.0508252 3681
