#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.62919e+09 0.000196167 5.63653e-06 24834 1595.42 0 0 0 0.231389 1.79657e-05 0.231148 0.0503972 0.0485359 0.267131 1.73264e-05 0.274508 0.0385237 0.0567732 0.309523 1.07433e-05 0.319195 0.0111091 0.0317981 6173301
1.56287e+10 4.99114e-05 5.20349e-06 6546.75 1532.72 0 0 0 0.203213 3.23525e-05 0.197778 0.0535032 0.0388245 0.247849 3.30937e-05 0.250933 0.0462357 0.0529606 0.305267 1.94051e-05 0.313214 0.0138246 0.0298044 1843268
2.46762e+10 1.82459e-05 3.89e-06 3896.8 1660.6 0 0 0 0.188676 3.93473e-05 0.181888 0.0520859 0.0352247 0.240405 4.10173e-05 0.24197 0.0475432 0.0510897 0.305823 2.17199e-05 0.31247 0.0133944 0.0263875 1205753
3.90666e+10 4.36255e-05 7.48156e-06 0 0 0 0 0 0.179535 4.78873e-05 0.172438 0.0498005 0.0335214 0.241027 4.93913e-05 0.242823 0.0450513 0.0488371 0.308273 2.329e-05 0.313642 0.012243 0.0229365 779360
6.19366e+10 0.000188128 1.94021e-05 3359.17 1962.39 0 0 0 0.175804 5.8407e-05 0.169283 0.0485241 0.0334536 0.24765 5.80617e-05 0.250062 0.041261 0.0459846 0.311898 2.45546e-05 0.316478 0.0103971 0.0194923 499660
9.82574e+10 0.000754784 4.8907e-05 28195.7 6882.03 0 0 0 0.178019 7.33732e-05 0.17266 0.0478336 0.0354155 0.256237 6.76153e-05 0.259405 0.0368436 0.0431484 0.315256 2.60966e-05 0.319127 0.00878215 0.0166153 315322
1.55713e+11 0.00278702 0.000118458 168412 21449.7 0 0 0 0.184475 9.29098e-05 0.18018 0.0476491 0.0373667 0.264195 7.8229e-05 0.267751 0.032691 0.0397672 0.317766 2.86437e-05 0.321206 0.00753075 0.0143522 198061
2.46595e+11 0.00943154 0.000273847 882875 62389.5 0 0 0 0.192664 0.000116902 0.189436 0.0466758 0.0388531 0.271134 9.01743e-05 0.274704 0.0292535 0.0360709 0.319567 3.24422e-05 0.322748 0.00658116 0.0129701 124582
3.90622e+11 0.0271325 0.000584136 3.80788e+06 171737 0 0 0 0.201662 0.000146975 0.199226 0.0458803 0.03962 0.277054 0.000106004 0.280616 0.0267186 0.0335629 0.320835 4.0214e-05 0.324092 0.00576332 0.012063 77361
6.1859e+11 0.0693078 0.00116589 1.52921e+07 450118 0 0 0 0.21085 0.000185144 0.209582 0.0441217 0.040765 0.282526 0.000128519 0.286386 0.0246457 0.0323272 0.321811 5.48845e-05 0.325721 0.00480211 0.012252 47455
9.80615e+11 0.147995 0.00211904 4.90386e+07 1.08147e+06 0 0 0 0.220842 0.000241643 0.220461 0.0435616 0.0418188 0.287788 0.000165116 0.293195 0.021879 0.0331702 0.321734 8.40772e-05 0.327032 0.00406298 0.0146476 28082
1.55219e+12 0.270084 0.00345217 1.16569e+08 2.14713e+06 0 3.60165e+08 0 0.225753 0.000308225 0.226219 0.0419951 0.0423944 0.287286 0.000220209 0.293215 0.0217583 0.0348219 0.318429 0.000138349 0.325963 0.00497594 0.0228626 16543
2.45437e+12 0.42851 0.00512928 2.48033e+08 4.05619e+06 0 6.74785e+08 0 0.219767 0.000398911 0.219473 0.041118 0.0399888 0.277834 0.000323294 0.283201 0.0261005 0.0377083 0.310489 0.000240814 0.319678 0.0100166 0.0321605 9309
3.89435e+12 0.603323 0.00676138 4.30339e+08 6.67186e+06 3.60165e+08 6.50595e+08 3.60165e+08 0.208115 0.000509294 0.207524 0.0395733 0.0383608 0.262792 0.000456738 0.26573 0.0309612 0.0375648 0.297979 0.000394746 0.304954 0.0214044 0.0376907 5236
6.16909e+12 0.765021 0.00829592 6.78547e+08 1.04281e+07 6.74785e+08 5.94649e+08 6.74785e+08 0.192128 0.000648923 0.190257 0.0360531 0.0326684 0.244039 0.000664072 0.244424 0.035685 0.0360711 0.283263 0.000651157 0.287994 0.0312939 0.0413395 2613
9.74911e+12 0.849042 0.00991411 8.67479e+08 1.49326e+07 8.77994e+08 5.17181e+08 8.77994e+08 0.183017 0.000868749 0.180981 0.0337051 0.030151 0.232999 0.000978071 0.232845 0.0349514 0.0361852 0.274005 0.00103236 0.276602 0.0393084 0.0423334 1305
1.53158e+13 0.914928 0.0111864 1.13696e+09 2.09304e+07 1.20565e+09 4.3338e+08 5.99643e+08 0.169449 0.00111922 0.167073 0.0321362 0.0241178 0.216884 0.00140898 0.213164 0.034742 0.0280516 0.265659 0.00163583 0.265147 0.0469936 0.0431118 623
2.4635e+13 0.958678 0.0128209 1.34158e+09 2.99383e+07 1.39517e+09 4.20356e+08 5.84386e+08 0.163084 0.00158216 0.162564 0.0256674 0.0237629 0.213438 0.00267949 0.209383 0.0413476 0.0361899 0.265136 0.00291182 0.267993 0.0469638 0.0507572 242
3.82826e+13 0.965517 0.0196758 1.56153e+09 4.10641e+07 1.63903e+09 2.3373e+08 4.97761e+08 0.148928 0.00285503 0.145135 0.028902 0.0223259 0.199392 0.00454289 0.191084 0.0461988 0.0242224 0.265248 0.00553365 0.272435 0.050006 0.0694422 87
