#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.56994e+07 0 0 0 0 0 0 1.61064e-06 5.01929e-07 0 0 0 509086
1.56435e+08 0 0 0 0 0 0 7.36741e-06 2.55786e-06 0 0 0 152859
2.47795e+08 0 0 0 0 0 0 1.33318e-05 2.75958e-06 0 0 0 107225
3.92903e+08 0 0 0 0 0 0 2.72081e-05 4.985e-06 0 0 0 74804
6.21946e+08 0 0 0 0 0 0 6.52673e-05 8.60479e-06 0 0 0 51306
9.85201e+08 0 0 0 0 0 0 0.000146263 1.85908e-05 0 0 0 35272
1.56319e+09 0 0 0 0 0 0 0.000249925 2.86462e-05 0 0 0 23915
2.46951e+09 0 0 0 0 0 0 0.00041537 4.71419e-05 0 0 0 15973
3.9213e+09 0 0 0 0 0 0 0.000570649 6.26366e-05 0 0 0 10683
6.20725e+09 0 0 0 0 0 0 0.00113716 0.000123184 0 0 0 7008
9.82285e+09 0 0 0 0 0 0 0.00137461 0.000163631 0 0 0 4425
1.55418e+10 0 0 0 0 0 0 0.00184309 0.000242108 0 0 0 2793
2.46131e+10 0 0 0 0 0 0 0.00352052 0.000456798 0 0 0 1706
3.91284e+10 0 0 0 0 0 0 0.00363659 0.000526963 0 0 0 937
6.24195e+10 0 0 0 0 0 0 0.00434618 0.000853764 0 0 0 527
9.63281e+10 0 0 0 0 0 0 0.00447192 0.0011179 0 0 0 278
1.52169e+11 0 0 0 0 0 0 0.00261596 0.00109064 0 0 0 121
2.44458e+11 0 0 0 0 0 0 0.00794565 0.00618807 0 0 0 47
3.92809e+11 0 0 0 0 0 0 0.00725935 0.00532877 0 0 0 18
6.33082e+11 0 0 0 0 0 0 0 0 0 0 0 2
9.79374e+11 0 0 0 0 0 0 0 0 0 0 0 1
