#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.47454e+07 6.19906e+08 4.61161e+06 5.00468e+08 4.17131e+08 1.66808e+08 1.31466e+09 1.03457e+07 1.12466e+09 9.16383e+08 5.00674e+08 5661
1.59994e+08 6.33287e+08 5.32063e+06 5.00675e+08 4.17059e+08 1.6701e+08 1.37007e+09 1.24071e+07 1.12466e+09 1.08226e+09 5.00674e+08 4237
2.52615e+08 6.68979e+08 5.43771e+06 5.55505e+08 4.45343e+08 2.21841e+08 1.37672e+09 1.14303e+07 1.12466e+09 1.08226e+09 5.00674e+08 5173
3.99874e+08 6.84132e+08 5.52393e+06 5.75585e+08 4.25263e+08 2.41844e+08 1.45082e+09 1.17595e+07 1.20812e+09 1.16432e+09 5.84132e+08 5459
6.31966e+08 7.05735e+08 5.43189e+06 5.82642e+08 4.98969e+08 2.48898e+08 1.46618e+09 1.14954e+07 1.20812e+09 1.16432e+09 5.84132e+08 6083
1.00163e+09 7.35893e+08 5.66938e+06 5.84053e+08 5.00466e+08 2.50309e+08 1.49808e+09 1.13817e+07 1.29157e+09 1.16347e+09 6.67579e+08 6420
1.58486e+09 7.63217e+08 5.9861e+06 5.84132e+08 5.8264e+08 2.50331e+08 1.53303e+09 1.12889e+07 1.29157e+09 1.16347e+09 6.67579e+08 6770
2.51192e+09 7.8897e+08 6.08873e+06 6.46565e+08 5.85999e+08 3.1273e+08 1.58589e+09 1.14593e+07 1.375e+09 1.2449e+09 7.51009e+08 7167
3.98719e+09 8.17867e+08 6.22336e+06 6.6022e+08 5.90662e+08 3.26374e+08 1.5896e+09 1.11036e+07 1.375e+09 1.2449e+09 7.51009e+08 7589
6.32785e+09 8.75443e+08 6.66177e+06 6.67511e+08 7.33294e+08 2.96201e+08 1.61038e+09 1.09186e+07 1.375e+09 1.2449e+09 7.51009e+08 8164
1.00081e+10 8.9857e+08 6.55749e+06 7.07395e+08 7.09236e+08 3.02734e+08 1.67125e+09 1.06899e+07 1.4584e+09 1.32584e+09 7.51008e+08 8892
1.58646e+10 9.35955e+08 6.54096e+06 7.49029e+08 7.40591e+08 3.3925e+08 1.68492e+09 1.05556e+07 1.4584e+09 1.32584e+09 7.51008e+08 9352
2.50215e+10 9.85676e+08 7.17251e+06 7.51009e+08 8.29758e+08 3.37014e+08 1.70204e+09 1.11248e+07 1.4584e+09 1.40781e+09 8.00111e+08 9001
3.93758e+10 1.03263e+09 8.20043e+06 8.22755e+08 8.40502e+08 4.07894e+08 1.67928e+09 1.20563e+07 1.375e+09 1.49121e+09 7.51009e+08 7775
6.17919e+10 1.07738e+09 1.01137e+07 8.57528e+08 8.91594e+08 4.40405e+08 1.6417e+09 1.5071e+07 1.29157e+09 1.49268e+09 6.67579e+08 5259
9.62675e+10 1.13409e+09 1.55324e+07 9.11473e+08 9.91572e+08 4.54209e+08 1.55098e+09 2.12117e+07 1.24596e+09 1.37393e+09 6.21975e+08 2354
1.50137e+11 1.18604e+09 3.39264e+07 9.17138e+08 1.04085e+09 4.99843e+08 1.41669e+09 3.89298e+07 1.12466e+09 1.16507e+09 5.84053e+08 616
2.32547e+11 1.39819e+09 9.97839e+07 1.07315e+09 1.5684e+09 5.79381e+08 1.13901e+09 5.90474e+07 9.78296e+08 8.13377e+08 4.37687e+08 110
3.40643e+11 1.65624e+09 3.52242e+08 1.79167e+09 7.48435e+08 1.08428e+09 1.21463e+09 2.31816e+08 1.375e+09 4.99873e+08 7.51009e+08 7
5.98793e+11 1.08287e+09 5.4226e+08 1.62513e+09 0 1.08452e+09 9.99586e+08 4.17792e+08 1.41738e+09 0 8.35584e+08 2
