#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.582350e+12 (median) + 1.435300e+12  / - 6.088199e+11
#SM    Stats: 5.203200e+10 (median) + 3.322100e+10  / - 2.174140e+10
#ObsSM Stats: 5.240960e+10 (median) + 3.480570e+10  / - 2.262630e+10
#VMP   Stats: 2.091300e+02 (median) + 3.128999e+01  / - 2.099001e+01
#ICL   Stats: 4.329260e+08 (median) + 1.216284e+09  / - 2.887860e+08
#SSFR  Stats: 5.877246e-11 (median) + 8.613088e-11  / - 3.635615e-11
sfh 0.055623 0 0 0 #avg: 3.96026e-08; avg_err: 3.95027e-08; sd: 5.32496e-06; counts: 18172
sfh 0.060123 0 0 0 #avg: 4.3451e-05; avg_err: 1.44153e-05; sd: 0.00194317; counts: 18172
sfh 0.062373 0 0 0 #avg: 0.000243062; avg_err: 4.82804e-05; sd: 0.00650819; counts: 18172
sfh 0.064623 0 0 0 #avg: 0.00102105; avg_err: 0.000142471; sd: 0.0192051; counts: 18172
sfh 0.066873 0 0 0 #avg: 0.00278046; avg_err: 0.000322341; sd: 0.0434515; counts: 18172
sfh 0.069123 0 0 0 #avg: 0.00576057; avg_err: 0.000537563; sd: 0.0724634; counts: 18172
sfh 0.071373 0 0 0 #avg: 0.0106069; avg_err: 0.000878085; sd: 0.118366; counts: 18172
sfh 0.073623 0 0 0 #avg: 0.0156423; avg_err: 0.0010122; sd: 0.136444; counts: 18172
sfh 0.075873 0 0 0 #avg: 0.0242561; avg_err: 0.00140699; sd: 0.189661; counts: 18172
sfh 0.078123 0 0.00604164 0 #avg: 0.0351557; avg_err: 0.00224514; sd: 0.302645; counts: 18172
sfh 0.080373 0 0.0238197 0 #avg: 0.0452024; avg_err: 0.00194579; sd: 0.262293; counts: 18172
sfh 0.082623 0 0.0486529 0 #avg: 0.0549793; avg_err: 0.00193093; sd: 0.260289; counts: 18172
sfh 0.085998 0 0.101928 0 #avg: 0.0808287; avg_err: 0.00238449; sd: 0.321429; counts: 18172
sfh 0.089373 0.00715196 0.163655 0.00715196 #avg: 0.113435; avg_err: 0.00329102; sd: 0.443629; counts: 18172
sfh 0.092748 0.0253077 0.209753 0.0253077 #avg: 0.150215; avg_err: 0.00429506; sd: 0.578973; counts: 18172
sfh 0.096123 0.0502528 0.264077 0.0502528 #avg: 0.191906; avg_err: 0.00516629; sd: 0.696416; counts: 18172
sfh 0.099498 0.0816598 0.307544 0.0793905 #avg: 0.234881; avg_err: 0.00401462; sd: 0.54117; counts: 18172
sfh 0.102873 0.114082 0.361135 0.103899 #avg: 0.285321; avg_err: 0.0044547; sd: 0.600492; counts: 18172
sfh 0.106248 0.147952 0.417856 0.126353 #avg: 0.338214; avg_err: 0.00483831; sd: 0.652203; counts: 18172
sfh 0.109623 0.182997 0.46745 0.1466 #avg: 0.398148; avg_err: 0.00572087; sd: 0.771173; counts: 18172
sfh 0.112998 0.221297 0.522137 0.172033 #avg: 0.463378; avg_err: 0.00721224; sd: 0.97221; counts: 18172
sfh 0.116373 0.253299 0.573992 0.190159 #avg: 0.524386; avg_err: 0.00920211; sd: 1.24044; counts: 18172
sfh 0.119748 0.284157 0.64564 0.206968 #avg: 0.592056; avg_err: 0.0102276; sd: 1.37867; counts: 18172
sfh 0.123123 0.316982 0.724418 0.226962 #avg: 0.656773; avg_err: 0.00955927; sd: 1.28859; counts: 18172
