#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.67464e+07 0.03227 0.0349513 0.000245149 0 0 0 0.00354986 1.89645e-05 0 0 0 655655
1.56987e+08 0.0488538 0.0539533 0.000520879 0 0 0 0.00527108 4.0298e-05 0 0 0 228846
2.48811e+08 0.0650154 0.0725178 0.000680697 0 0 0 0.00710535 5.4851e-05 0 0.00882865 0 179942
3.94433e+08 0.0859934 0.0972032 0.000887839 0 0 0 0.00939771 7.24193e-05 0 0.0149871 0 142197
6.25391e+08 0.113024 0.130017 0.00115988 0 0 0 0.0125368 9.69325e-05 0 0.0215864 0 111985
9.90979e+08 0.144472 0.169501 0.00149715 0 0 0 0.0160854 0.0001247 0 0.0337608 0 87858
1.5709e+09 0.182267 0.21906 0.00190903 0 1 0 0.0212967 0.000168243 0 0.0447123 0 69958
2.49046e+09 0.233292 0.288425 0.00243898 0 1 0 0.0281759 0.000220086 0 0.0622453 0 55810
3.95009e+09 0.287359 0.362012 0.00299355 0 1 0 0.0359089 0.000278326 0.00856053 0.0717748 0.00856053 45330
6.26067e+09 0.351193 0.461322 0.00370141 0 1 0 0.0466694 0.000361531 0.0169924 0.0858517 0.0169924 37347
9.9296e+09 0.426904 0.583931 0.00448568 0 1 0 0.0613355 0.00046483 0.0272481 0.106248 0.0272481 31103
1.57099e+10 0.501288 0.714588 0.00531278 1 1 1 0.0785351 0.000584152 0.0437629 0.12226 0.0437629 26015
2.48895e+10 0.586881 0.87745 0.00633066 1 1 1 0.101579 0.000742756 0.067952 0.138827 0.0638415 21069
3.92776e+10 0.659339 1.02547 0.00762969 1 1 1 0.128183 0.000965975 0.095552 0.155566 0.0864071 15784
6.16678e+10 0.719391 1.13655 0.00959317 1 1 1 0.15783 0.00130974 0.131248 0.162725 0.106312 9989
9.65881e+10 0.769199 1.2398 0.0137406 1 1 1 0.188259 0.00196762 0.1668 0.169535 0.121984 4779
1.52516e+11 0.781973 1.19184 0.0215778 1 1 1 0.22144 0.00351946 0.203852 0.174274 0.136882 1642
2.39337e+11 0.736842 1.11404 0.0435811 1 1 1 0.256708 0.00587122 0.27085 0.108862 0.149384 456
3.84549e+11 0.7 0.991667 0.0789424 1 1 1 0.27418 0.0101887 0.27732 0.094019 0.111717 120
6.06001e+11 0.423077 0.5 0.127098 0 1 0 0.287958 0.0174066 0.298369 0.0556861 0.0748648 26
9.87926e+11 0.6 0.8 0.374166 1 1 1 0.227644 0.0225984 0.2557 0.0173274 0.0896676 5
