#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74348e+07 0.0720117 0.080451 0.000684932 0 0 0 0.00862886 6.58089e-05 0 0.00915825 0 196343
1.57415e+08 0.11477 0.133631 0.00145473 0 0 0 0.01477 0.000150052 0 0.0256425 0 74758
2.50146e+08 0.171043 0.205719 0.00192545 0 1 0 0.0224658 0.000196779 0 0.0459204 0 65118
3.95597e+08 0.21017 0.255607 0.00223535 0 1 0 0.0280329 0.000234326 0 0.0610678 0 58543
6.25527e+08 0.246419 0.307925 0.00271069 0 1 0 0.0338976 0.000285755 0 0.0762246 0 48239
9.88838e+08 0.289513 0.371837 0.0034169 0 1 0 0.0413858 0.000368299 0.00844749 0.0847597 0.00844749 36551
1.56811e+09 0.342009 0.449136 0.00426526 0 1 0 0.0513125 0.000478353 0.0130396 0.104293 0.0130396 27780
2.48446e+09 0.394384 0.535063 0.00530336 0 1 0 0.0612371 0.000599899 0.0214083 0.115911 0.0214083 21119
3.95114e+09 0.454074 0.63668 0.0064304 0 1 0 0.0748408 0.000763892 0.0347273 0.128639 0.0347273 16374
6.24074e+09 0.50729 0.748785 0.00789159 1 1 1 0.089894 0.000970505 0.0472184 0.144967 0.0472184 12758
9.91971e+09 0.57355 0.875723 0.00942571 1 1 1 0.10904 0.00121296 0.0688281 0.156966 0.0688281 10034
1.56414e+10 0.648414 1.03844 0.0113811 1 1 1 0.135042 0.00155421 0.0943126 0.180113 0.0858555 7597
2.47549e+10 0.708499 1.20235 0.0140161 1 1 1 0.164212 0.00198955 0.12585 0.196265 0.108191 5530
3.90885e+10 0.77435 1.40931 0.0183821 1 2 1 0.20296 0.0027694 0.170253 0.208865 0.135565 3501
6.14096e+10 0.809356 1.50151 0.0244064 1 2 1 0.245148 0.00400636 0.219286 0.217981 0.164343 1988
9.49754e+10 0.856721 1.55096 0.0399795 1 2 0 0.298315 0.00740229 0.280638 0.227949 0.193009 677
1.49825e+11 0.853801 1.54386 0.0854823 1 2 0 0.382551 0.0160833 0.381955 0.235636 0.243469 171
2.39328e+11 0.9375 1.6875 0.137939 2 0 1 0.523221 0.0364419 0.589077 0.119231 0.249686 32
3.22908e+11 1 1 1 1 0 0 0.842734 0.842734 0.842734 0 0 1
8.0596e+11 1 1 1 1 0 0 0.719043 0.719043 0.719043 0 0 1
