#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.9209e+09 0.000430526 0.000436755 9.206e-06 0 0 0 0.000159337 2.03468e-06 0 0 0 5298164
1.56336e+10 0.000305072 0.000310396 1.3072e-05 0 0 0 0.000100654 2.09928e-06 0 0 0 1878244
2.46848e+10 0.000141763 0.000142564 1.07448e-05 0 0 0 7.48759e-05 2.14698e-06 0 0 0 1248560
3.90843e+10 0.000120339 0.000120339 1.21553e-05 0 0 0 0.000109291 2.94273e-06 0 0 0 814368
6.19786e+10 0.000416344 0.000416344 2.80005e-05 0 0 0 0.000301945 5.98353e-06 0 0 0 530811
9.83862e+10 0.00146572 0.00147151 6.54966e-05 0 0 0 0.000899866 1.3252e-05 0 0 0 345223
1.55915e+11 0.00540173 0.0054284 0.000155693 0 0 0 0.00268984 3.08938e-05 0 0 0 224928
2.47029e+11 0.0159784 0.0161347 0.000331756 0 0 0 0.0071426 6.57081e-05 0 0 0 147074
3.91622e+11 0.0416018 0.0421035 0.000657312 0 0 0 0.0172389 0.000134623 0 0.0314393 0 95669
6.19936e+11 0.0917564 0.0947221 0.00122293 0 0 0 0.0372518 0.000259137 0 0.0874989 0 61369
9.82895e+11 0.169418 0.176466 0.00200134 0 1 0 0.0711275 0.000452424 0.0312762 0.128695 0.0312762 39866
1.55884e+12 0.265028 0.281771 0.00304573 0 1 0 0.123678 0.000746033 0.0938395 0.156934 0.0938395 25503
2.46608e+12 0.346823 0.37916 0.00436117 0 1 0 0.195089 0.00113184 0.179153 0.170924 0.140884 15864
3.91022e+12 0.39104 0.433205 0.00579146 0 1 0 0.277488 0.00160669 0.273135 0.175572 0.172746 9866
6.19522e+12 0.398533 0.44236 0.00757449 0 1 0 0.364085 0.00213512 0.373442 0.161725 0.186948 5864
9.81074e+12 0.358798 0.399614 0.0094747 0 1 0 0.444192 0.00261972 0.458532 0.147388 0.176521 3626
1.55739e+13 0.291606 0.31344 0.0112309 0 1 0 0.51625 0.00318773 0.53776 0.119188 0.172095 2061
2.45473e+13 0.209603 0.231764 0.0143359 0 1 0 0.581116 0.00383283 0.601587 0.0972379 0.150194 1083
3.85559e+13 0.181967 0.188525 0.016677 0 1 0 0.61924 0.00505145 0.634962 0.0973572 0.137478 610
6.07425e+13 0.142857 0.154135 0.0240231 0 0 0 0.659909 0.0064409 0.677698 0.085799 0.11359 266
9.51863e+13 0.114504 0.129771 0.0332201 0 0 0 0.697709 0.00844268 0.719173 0.071923 0.137651 131
1.41025e+14 0.0851064 0.0851064 0.0411422 0 0 0 0.720929 0.0118253 0.735014 0.0555442 0.0988744 47
2.31244e+14 0.2 0.2 0.133333 0 1 0 0.74836 0.0173964 0.755167 0.0495263 0.0805781 10
6.03436e+14 0 0 0 0 0 0 0.747275 0.00309205 0.750367 0 0.0061841 2
