#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.0974 0.00077174 1.11488e-05 767933 10432.6 0 0 0 0.359926 4.36684e-05 0.359102 0.112557 0.120159 0.513792 3.36041e-05 0.525963 0.065414 0.0853965 0.630604 1.30495e-05 0.639265 0.016041 0.0321004 6204164
62.3658 0.00463461 4.94877e-05 2.49076e+06 32148.3 0 0 0 0.286892 6.79887e-05 0.277931 0.102945 0.0884213 0.500824 5.63919e-05 0.511546 0.0612415 0.0812914 0.632603 1.82935e-05 0.638779 0.0148425 0.0268471 1883655
78.5744 0.0202614 0.000143368 1.68658e+07 125726 0 0 0 0.29109 9.40708e-05 0.283762 0.100774 0.0894213 0.511839 6.39606e-05 0.517851 0.0536827 0.0648409 0.63255 2.46543e-05 0.638474 0.0143439 0.0257198 965776
98.6455 0.0678367 0.000356227 8.07829e+07 406139 0 0 0 0.321585 0.000126623 0.319317 0.0902759 0.0905446 0.521306 8.33319e-05 0.526914 0.0507506 0.0620506 0.631191 4.06658e-05 0.639367 0.0141561 0.0295044 498314
124.198 0.15858 0.000739256 2.5626e+08 1.06768e+06 0 6.67228e+08 0 0.361701 0.000166771 0.362179 0.0794931 0.082629 0.52973 0.000112353 0.534939 0.0473703 0.0569504 0.62355 7.51258e-05 0.635473 0.0175291 0.0431426 244160
156.387 0.305779 0.00133338 6.28811e+08 2.37685e+06 3.55978e+08 1.01902e+09 3.55978e+08 0.365659 0.000209123 0.367137 0.0674835 0.0723962 0.496455 0.000169337 0.497355 0.056554 0.0573381 0.591086 0.000159426 0.605189 0.03845 0.0715896 119400
196.849 0.488529 0.00205457 1.23091e+09 4.6607e+06 9.57732e+08 1.41471e+09 9.57732e+08 0.333622 0.000271696 0.333855 0.0628401 0.0657766 0.441728 0.000266192 0.437873 0.0673108 0.0578154 0.541305 0.000314649 0.547882 0.0783482 0.0909068 59194
247.737 0.669533 0.00277536 2.02008e+09 8.43348e+06 1.70842e+09 1.88772e+09 1.08444e+09 0.2962 0.000367449 0.294164 0.0626551 0.0607883 0.394318 0.000445669 0.384444 0.0817405 0.0597142 0.499999 0.000571958 0.499947 0.114664 0.10667 28726
311.783 0.813815 0.00332104 3.00701e+09 1.46378e+07 2.89445e+09 2.10089e+09 1.85325e+09 0.265427 0.000508324 0.261846 0.0605449 0.0552974 0.36554 0.000786299 0.347673 0.109369 0.0665545 0.479026 0.000976555 0.482268 0.130626 0.134655 13739
392.615 0.896941 0.00380819 4.02067e+09 2.26871e+07 4.30795e+09 1.6243e+09 2.51627e+09 0.242533 0.000716258 0.237806 0.0580157 0.0505329 0.360195 0.00139462 0.331652 0.157286 0.0780056 0.487192 0.00155559 0.507775 0.115299 0.173743 6375
493.086 0.945006 0.0044102 4.91558e+09 3.32194e+07 5.4372e+09 1.0303e+09 2.48918e+09 0.229361 0.00109212 0.220501 0.061023 0.0433798 0.378372 0.00239668 0.357229 0.166345 0.109377 0.517196 0.00235052 0.549864 0.0858003 0.171462 2673
618.556 0.953804 0.00632037 5.50655e+09 4.71633e+07 6.00102e+09 7.82323e+08 1.92795e+09 0.219679 0.00180731 0.210415 0.0538488 0.0406625 0.407721 0.00370268 0.415471 0.121525 0.15397 0.545039 0.00315297 0.574354 0.0668792 0.129744 1104
777.047 0.960836 0.0099252 5.94975e+09 7.17404e+07 6.40254e+09 6.22038e+08 1.48217e+09 0.219653 0.0032288 0.204064 0.0677974 0.0392011 0.425064 0.00577027 0.441524 0.0993206 0.150031 0.561964 0.00532087 0.595171 0.051771 0.1249 383
959.625 0.988506 0.0114943 6.01281e+09 1.80658e+08 6.65885e+09 4.82917e+08 1.61849e+09 0.222257 0.00666937 0.203436 0.0659446 0.0263251 0.474762 0.0100397 0.488692 0.0699598 0.0847788 0.594333 0.00735794 0.611535 0.0431435 0.0766456 87
1189.75 0.956522 0.0434783 5.87581e+09 4.10051e+08 6.65885e+09 5.96654e+08 3.14302e+09 0.248204 0.017894 0.218002 0.13163 0.0469259 0.47339 0.0175343 0.486329 0.0525101 0.101203 0.586554 0.0144942 0.604658 0.0411809 0.0750046 23
1618.4 1 0 6.81335e+09 9.19363e+07 6.90528e+09 0 1.83873e+08 0.275295 0.076127 0.351422 0 0.152254 0.479902 0.0109559 0.490858 0 0.0219118 0.612383 0.00642082 0.618804 0 0.0128416 2
