#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.61667 - 2.78333
#HM    Stats: 1.047940e+13 (median) + 5.211799e+12  / - 2.569110e+12
#SM    Stats: 6.999100e+10 (median) + 5.178400e+10  / - 3.485640e+10
#ObsSM Stats: 6.987120e+10 (median) + 7.522880e+10  / - 3.863270e+10
#VMP   Stats: 4.662200e+02 (median) + 6.360001e+01  / - 3.891000e+01
#ICL   Stats: 2.837330e+09 (median) + 7.152070e+09  / - 1.979702e+09
#SSFR  Stats: 2.545974e-12 (median) + 3.421463e-12  / - 1.616326e-12
sfh 0.055623 0 0 0 #avg: 5.66603e-08; avg_err: 2.76337e-08; sd: 1.20895e-06; counts: 1915
sfh 0.060123 0 0 0 #avg: 0.0027268; avg_err: 0.000426567; sd: 0.018662; counts: 1915
sfh 0.062373 0 0 0 #avg: 0.0153353; avg_err: 0.00174044; sd: 0.0761431; counts: 1915
sfh 0.064623 0 0.0339331 0 #avg: 0.0446981; avg_err: 0.00353375; sd: 0.154599; counts: 1915
sfh 0.066873 0 0.142835 0 #avg: 0.106695; avg_err: 0.007562; sd: 0.330832; counts: 1915
sfh 0.069123 0 0.350475 0 #avg: 0.214558; avg_err: 0.0132082; sd: 0.577848; counts: 1915
sfh 0.071373 0.0175208 0.638537 0.0175208 #avg: 0.368586; avg_err: 0.0200843; sd: 0.878674; counts: 1915
sfh 0.073623 0.0632628 0.973387 0.0632628 #avg: 0.548684; avg_err: 0.0272213; sd: 1.19091; counts: 1915
sfh 0.075873 0.137041 1.26761 0.137041 #avg: 0.74216; avg_err: 0.0355553; sd: 1.55552; counts: 1915
sfh 0.078123 0.231284 1.54344 0.227722 #avg: 0.991804; avg_err: 0.0498985; sd: 2.18302; counts: 1915
sfh 0.080373 0.334289 1.80403 0.311297 #avg: 1.20068; avg_err: 0.0528165; sd: 2.31069; counts: 1915
sfh 0.082623 0.462957 1.92181 0.415969 #avg: 1.37766; avg_err: 0.0584189; sd: 2.55579; counts: 1915
sfh 0.085998 0.703911 2.68392 0.597907 #avg: 1.99654; avg_err: 0.0876529; sd: 3.83475; counts: 1915
sfh 0.089373 0.98087 3.10763 0.774884 #avg: 2.55829; avg_err: 0.117111; sd: 5.12352; counts: 1915
sfh 0.092748 1.29172 3.91484 0.997805 #avg: 3.20293; avg_err: 0.136512; sd: 5.97229; counts: 1915
sfh 0.096123 1.64574 5.09712 1.24296 #avg: 4.12075; avg_err: 0.18773; sd: 8.21307; counts: 1915
sfh 0.099498 2.05519 6.19684 1.54164 #avg: 5.08114; avg_err: 0.23093; sd: 10.103; counts: 1915
sfh 0.102873 2.52821 7.45816 1.85729 #avg: 6.35309; avg_err: 0.295119; sd: 12.9113; counts: 1915
sfh 0.106248 3.09893 8.41417 2.27033 #avg: 7.22117; avg_err: 0.293136; sd: 12.8245; counts: 1915
sfh 0.109623 3.52192 10.4058 2.5097 #avg: 8.82552; avg_err: 0.441775; sd: 19.3273; counts: 1915
sfh 0.112998 4.14425 11.6433 2.93157 #avg: 10.378; avg_err: 0.508239; sd: 22.2351; counts: 1915
sfh 0.116373 4.86231 12.4715 3.45356 #avg: 11.4451; avg_err: 0.498217; sd: 21.7967; counts: 1915
sfh 0.119748 5.53293 14.6116 3.97352 #avg: 13.1542; avg_err: 0.5798; sd: 25.3658; counts: 1915
sfh 0.123123 6.36973 17.1306 4.66614 #avg: 15.0799; avg_err: 0.737241; sd: 32.2537; counts: 1915
sfh 0.126498 7.314 18.9495 5.37194 #avg: 17.1719; avg_err: 0.845044; sd: 36.9701; counts: 1915
sfh 0.129873 8.33987 21.8891 6.12537 #avg: 19.1832; avg_err: 0.854936; sd: 37.4028; counts: 1915
sfh 0.133248 9.54419 26.3965 6.90971 #avg: 21.473; avg_err: 0.853958; sd: 37.36; counts: 1915
sfh 0.136623 10.6798 29.2418 7.80898 #avg: 23.6115; avg_err: 0.846385; sd: 37.0287; counts: 1915
sfh 0.141685 12.5809 35.0371 9.22353 #avg: 28.369; avg_err: 1.07109; sd: 46.8596; counts: 1915
sfh 0.146748 15.5951 37.4646 11.6061 #avg: 33.1869; avg_err: 1.1956; sd: 52.3068; counts: 1915
sfh 0.15181 18.3277 48.2539 13.9055 #avg: 38.0527; avg_err: 1.3278; sd: 58.0901; counts: 1915
sfh 0.156873 20.3078 54.5091 14.9146 #avg: 42.6497; avg_err: 1.49134; sd: 65.245; counts: 1915
sfh 0.161935 23.2955 61.5482 17.3079 #avg: 48.3791; avg_err: 1.90451; sd: 83.3208; counts: 1915
sfh 0.166998 26.2245 72.3031 19.354 #avg: 53.6039; avg_err: 1.69681; sd: 74.2343; counts: 1915
sfh 0.17206 30.0896 78.2264 22.1546 #avg: 60.773; avg_err: 2.00477; sd: 87.7071; counts: 1915
sfh 0.177123 33.3765 90.5595 24.6886 #avg: 66.8128; avg_err: 2.11981; sd: 92.74; counts: 1915
sfh 0.182185 37.1343 96.5937 27.863 #avg: 72.3526; avg_err: 2.22337; sd: 97.2707; counts: 1915
sfh 0.187248 41.0146 106.095 30.9704 #avg: 77.8989; avg_err: 2.33802; sd: 102.287; counts: 1915
sfh 0.19231 43.6108 106.976 33.6268 #avg: 81.3479; avg_err: 2.39277; sd: 104.682; counts: 1915
sfh 0.197373 46.712 106.415 36.3618 #avg: 84.3547; avg_err: 2.48149; sd: 108.564; counts: 1915
sfh 0.202435 51.165 103.94 41.8017 #avg: 84.8509; avg_err: 2.351; sd: 102.855; counts: 1915
sfh 0.207498 51.7891 105.072 42.7399 #avg: 84.0894; avg_err: 2.31436; sd: 101.251; counts: 1915
sfh 0.21256 49.5884 111.848 42.9194 #avg: 84.9674; avg_err: 2.33074; sd: 101.968; counts: 1915
sfh 0.217623 53.883 105.718 47.8494 #avg: 85.1125; avg_err: 2.30644; sd: 100.905; counts: 1915
sfh 0.222685 50.5676 117.862 45.7127 #avg: 86.9001; avg_err: 2.54052; sd: 111.146; counts: 1915
sfh 0.227748 49.8942 111.856 46.3814 #avg: 84.268; avg_err: 2.39008; sd: 104.564; counts: 1915
sfh 0.23281 46.5792 109.545 44.1619 #avg: 79.753; avg_err: 2.39137; sd: 104.621; counts: 1915
sfh 0.237873 42.9683 111.301 41.3022 #avg: 76.2919; avg_err: 2.25649; sd: 98.7196; counts: 1915
sfh 0.242935 37.3037 114.733 36.0301 #avg: 72.9498; avg_err: 2.18339; sd: 95.5218; counts: 1915
sfh 0.247998 32.5349 108.692 31.5247 #avg: 67.7929; avg_err: 2.14722; sd: 93.9394; counts: 1915
sfh 0.25306 21.4842 109.957 20.7224 #avg: 62.15; avg_err: 2.08322; sd: 91.1396; counts: 1915
sfh 0.258123 12.7685 105.265 12.1849 #avg: 55.2038; avg_err: 1.95891; sd: 85.7008; counts: 1915
sfh 0.263185 9.83371 105.342 9.36797 #avg: 51.5047; avg_err: 1.91667; sd: 83.8531; counts: 1915
sfh 0.268248 7.38579 94.0512 7.00143 #avg: 44.837; avg_err: 1.68884; sd: 73.8854; counts: 1915
sfh 0.27331 5.05318 87.9911 4.74445 #avg: 40.4585; avg_err: 1.50909; sd: 66.0218; counts: 1915
sfh 0.278373 2.7922 76.561 2.54646 #avg: 33.5007; avg_err: 1.3457; sd: 58.8734; counts: 1915
sfh 0.283435 1.81707 64.0927 1.63838 #avg: 26.9744; avg_err: 1.15434; sd: 50.5017; counts: 1915
sfh 0.288498 1.32505 54.8334 1.16287 #avg: 23.8439; avg_err: 1.15325; sd: 50.4537; counts: 1915
sfh 0.29356 0.960856 39.8401 0.824423 #avg: 19.9315; avg_err: 1.04418; sd: 45.6819; counts: 1915
sfh 0.298623 0.695074 28.8692 0.584282 #avg: 16.0261; avg_err: 0.934216; sd: 40.8713; counts: 1915
sfh 0.303685 0.512973 24.0619 0.423347 #avg: 13.2789; avg_err: 0.807216; sd: 35.3151; counts: 1915
sfh 0.308748 0.382584 14.1501 0.308844 #avg: 9.91071; avg_err: 0.607179; sd: 26.5637; counts: 1915
sfh 0.31381 0.278537 6.62685 0.220669 #avg: 7.12243; avg_err: 0.480113; sd: 21.0046; counts: 1915
sfh 0.318873 0.203184 2.20087 0.153288 #avg: 4.99111; avg_err: 0.376505; sd: 16.4718; counts: 1915
sfh 0.323935 0.152565 0.802802 0.109954 #avg: 2.96381; avg_err: 0.282828; sd: 12.3735; counts: 1915
sfh 0.328997 0.122854 0.365521 0.0875143 #avg: 1.46134; avg_err: 0.157371; sd: 6.88485; counts: 1915
sfh 0.33406 0.0854433 0.147591 0.0587266 #avg: 0.13051; avg_err: 0.00319343; sd: 0.13971; counts: 1915
iclh 0.055623 0 0 0 #avg: 1.56216e-08; avg_err: 1.44443e-08; sd: 6.31929e-07; counts: 1915
iclh 0.060123 0 0 0 #avg: 0.000812648; avg_err: 0.000161006; sd: 0.0070439; counts: 1915
iclh 0.062373 0 0 0 #avg: 0.00538769; avg_err: 0.00113539; sd: 0.0496726; counts: 1915
iclh 0.064623 0 2.83589e-07 0 #avg: 0.0156516; avg_err: 0.00231009; sd: 0.101065; counts: 1915
iclh 0.066873 0 0.0140524 0 #avg: 0.0311104; avg_err: 0.00532661; sd: 0.233036; counts: 1915
iclh 0.069123 0 0.0556605 0 #avg: 0.0599347; avg_err: 0.00684243; sd: 0.299351; counts: 1915
iclh 0.071373 1.06178e-07 0.124729 1.06178e-07 #avg: 0.0990288; avg_err: 0.0094348; sd: 0.412766; counts: 1915
iclh 0.073623 0.00441259 0.213919 0.00441259 #avg: 0.153364; avg_err: 0.0119669; sd: 0.523543; counts: 1915
iclh 0.075873 0.0220399 0.316175 0.0220399 #avg: 0.212621; avg_err: 0.0151622; sd: 0.663337; counts: 1915
iclh 0.078123 0.0568686 0.419211 0.0568686 #avg: 0.296575; avg_err: 0.0204421; sd: 0.894328; counts: 1915
iclh 0.080373 0.0977729 0.535975 0.0970421 #avg: 0.382122; avg_err: 0.0247395; sd: 1.08233; counts: 1915
iclh 0.082623 0.152219 0.594492 0.144342 #avg: 0.427024; avg_err: 0.0231186; sd: 1.01142; counts: 1915
iclh 0.085998 0.256964 0.843696 0.230324 #avg: 0.627445; avg_err: 0.0272028; sd: 1.1901; counts: 1915
iclh 0.089373 0.381715 1.05004 0.317134 #avg: 0.793141; avg_err: 0.0289303; sd: 1.26568; counts: 1915
iclh 0.092748 0.550354 1.17801 0.435186 #avg: 1.01508; avg_err: 0.0366741; sd: 1.60447; counts: 1915
iclh 0.096123 0.709027 1.41443 0.537253 #avg: 1.27181; avg_err: 0.0431709; sd: 1.8887; counts: 1915
iclh 0.099498 0.86118 1.67631 0.623519 #avg: 1.50237; avg_err: 0.0494029; sd: 2.16134; counts: 1915
iclh 0.102873 1.04289 1.91943 0.729412 #avg: 1.75734; avg_err: 0.0560142; sd: 2.45058; counts: 1915
iclh 0.106248 1.23019 2.08201 0.842679 #avg: 2.01965; avg_err: 0.0675026; sd: 2.95319; counts: 1915
iclh 0.109623 1.40631 2.29079 0.923631 #avg: 2.28311; avg_err: 0.0925455; sd: 4.0488; counts: 1915
iclh 0.112998 1.58155 2.61236 1.02275 #avg: 2.47837; avg_err: 0.0813576; sd: 3.55934; counts: 1915
iclh 0.116373 1.74425 2.74988 1.14648 #avg: 2.62275; avg_err: 0.0885338; sd: 3.87329; counts: 1915
iclh 0.119748 1.83738 3.00356 1.19579 #avg: 2.90987; avg_err: 0.0894348; sd: 3.91271; counts: 1915
iclh 0.123123 1.97095 3.10743 1.29697 #avg: 3.12571; avg_err: 0.111464; sd: 4.87648; counts: 1915
iclh 0.126498 2.06471 3.3422 1.36978 #avg: 3.25173; avg_err: 0.0979084; sd: 4.28342; counts: 1915
iclh 0.129873 2.15066 3.51068 1.41255 #avg: 3.48315; avg_err: 0.108882; sd: 4.7635; counts: 1915
iclh 0.133248 2.21866 3.84562 1.43396 #avg: 3.6708; avg_err: 0.121795; sd: 5.32845; counts: 1915
iclh 0.136623 2.31636 3.98826 1.51921 #avg: 3.86608; avg_err: 0.125364; sd: 5.48456; counts: 1915
iclh 0.141685 2.35386 4.05285 1.54132 #avg: 3.96202; avg_err: 0.129513; sd: 5.66611; counts: 1915
iclh 0.146748 2.35611 4.34708 1.55312 #avg: 4.15044; avg_err: 0.136686; sd: 5.97993; counts: 1915
iclh 0.15181 2.39335 4.39846 1.57095 #avg: 4.25943; avg_err: 0.179129; sd: 7.83678; counts: 1915
iclh 0.156873 2.39223 4.37383 1.58677 #avg: 4.29271; avg_err: 0.179214; sd: 7.84049; counts: 1915
iclh 0.161935 2.43289 4.5667 1.62527 #avg: 4.39366; avg_err: 0.165134; sd: 7.22451; counts: 1915
iclh 0.166998 2.37685 4.82451 1.58462 #avg: 4.45534; avg_err: 0.183213; sd: 8.01542; counts: 1915
iclh 0.17206 2.32491 4.81486 1.57787 #avg: 4.29733; avg_err: 0.156282; sd: 6.83724; counts: 1915
iclh 0.177123 2.32534 4.77089 1.61598 #avg: 4.30379; avg_err: 0.144881; sd: 6.33845; counts: 1915
iclh 0.182185 2.18804 4.98473 1.48874 #avg: 4.40253; avg_err: 0.163702; sd: 7.16183; counts: 1915
iclh 0.187248 2.14239 5.09793 1.49672 #avg: 4.57319; avg_err: 0.192793; sd: 8.43456; counts: 1915
iclh 0.19231 2.0771 5.16982 1.48317 #avg: 4.74642; avg_err: 0.238333; sd: 10.4269; counts: 1915
iclh 0.197373 2.02792 5.21013 1.46445 #avg: 4.83054; avg_err: 0.268023; sd: 11.7258; counts: 1915
iclh 0.202435 1.93322 5.43108 1.41775 #avg: 4.78962; avg_err: 0.273175; sd: 11.9512; counts: 1915
iclh 0.207498 1.78806 5.45238 1.2965 #avg: 4.47233; avg_err: 0.393817; sd: 17.2292; counts: 1915
iclh 0.21256 1.67349 5.33307 1.22997 #avg: 4.53909; avg_err: 0.339838; sd: 14.8677; counts: 1915
iclh 0.217623 1.56874 5.22327 1.16765 #avg: 4.61749; avg_err: 0.477509; sd: 20.8907; counts: 1915
iclh 0.222685 1.50014 4.93927 1.15137 #avg: 4.41564; avg_err: 0.586954; sd: 25.6788; counts: 1915
iclh 0.227748 1.41262 4.85893 1.11508 #avg: 4.22026; avg_err: 0.489761; sd: 21.4267; counts: 1915
iclh 0.23281 1.26742 4.89274 0.987932 #avg: 4.42925; avg_err: 0.435752; sd: 19.0639; counts: 1915
iclh 0.237873 1.16064 4.63653 0.919651 #avg: 4.50859; avg_err: 0.351932; sd: 15.3968; counts: 1915
iclh 0.242935 1.05453 4.33339 0.824211 #avg: 4.60056; avg_err: 0.411477; sd: 18.0018; counts: 1915
iclh 0.247998 0.942944 4.21427 0.741816 #avg: 4.28222; avg_err: 0.325305; sd: 14.2319; counts: 1915
iclh 0.25306 0.830057 3.78077 0.660493 #avg: 4.13851; avg_err: 0.328116; sd: 14.3549; counts: 1915
iclh 0.258123 0.743958 3.64471 0.603599 #avg: 3.91697; avg_err: 0.293716; sd: 12.8499; counts: 1915
iclh 0.263185 0.646749 3.30425 0.530781 #avg: 3.76724; avg_err: 0.292245; sd: 12.7855; counts: 1915
iclh 0.268248 0.591098 2.98841 0.492086 #avg: 3.42602; avg_err: 0.269732; sd: 11.8006; counts: 1915
iclh 0.27331 0.506595 2.60851 0.429181 #avg: 3.05801; avg_err: 0.269763; sd: 11.802; counts: 1915
iclh 0.278373 0.412715 2.30662 0.348355 #avg: 2.74936; avg_err: 0.232046; sd: 10.1519; counts: 1915
iclh 0.283435 0.336324 1.8773 0.285429 #avg: 2.37238; avg_err: 0.21192; sd: 9.27136; counts: 1915
iclh 0.288498 0.282243 1.73251 0.242381 #avg: 2.3598; avg_err: 0.236649; sd: 10.3532; counts: 1915
iclh 0.29356 0.210528 1.36301 0.181933 #avg: 1.93918; avg_err: 0.216342; sd: 9.46483; counts: 1915
iclh 0.298623 0.16465 1.12012 0.145108 #avg: 1.94433; avg_err: 0.267426; sd: 11.6997; counts: 1915
iclh 0.303685 0.12221 0.90243 0.108006 #avg: 1.79259; avg_err: 0.238692; sd: 10.4426; counts: 1915
iclh 0.308748 0.0829335 0.716085 0.0752578 #avg: 1.48757; avg_err: 0.234852; sd: 10.2746; counts: 1915
iclh 0.31381 0.055249 0.505238 0.0509228 #avg: 1.20442; avg_err: 0.244517; sd: 10.6974; counts: 1915
iclh 0.318873 0.0270359 0.32292 0.0252942 #avg: 0.806146; avg_err: 0.132509; sd: 5.79716; counts: 1915
iclh 0.323935 0.0119988 0.160294 0.0113865 #avg: 0.467901; avg_err: 0.11984; sd: 5.24292; counts: 1915
iclh 0.328997 0.00253914 0.0474586 0.00247589 #avg: 0.180805; avg_err: 0.034023; sd: 1.48848; counts: 1915
iclh 0.33406 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1915
sm_mp 0.055623 0 0 0 #avg: 0.327683; avg_err: 0.317496; sd: 13.8902; counts: 1915
sm_mp 0.060123 0 0 0 #avg: 13972.1; avg_err: 3089.6; sd: 135168; counts: 1915
sm_mp 0.062373 0 0 0 #avg: 58546.5; avg_err: 9433.86; sd: 412725; counts: 1915
sm_mp 0.064623 0 0 0 #avg: 216138; avg_err: 25704; sd: 1.12453e+06; counts: 1915
sm_mp 0.066873 0 80796 0 #avg: 627527; avg_err: 63071.4; sd: 2.75933e+06; counts: 1915
sm_mp 0.069123 0 919727 0 #avg: 1.48201e+06; avg_err: 132485; sd: 5.79612e+06; counts: 1915
sm_mp 0.071373 0 2.87829e+06 0 #avg: 3.10354e+06; avg_err: 239610; sd: 1.04827e+07; counts: 1915
sm_mp 0.073623 0 7.44916e+06 0 #avg: 5.72476e+06; avg_err: 388942; sd: 1.70159e+07; counts: 1915
sm_mp 0.075873 0 1.57318e+07 0 #avg: 9.51232e+06; avg_err: 587776; sd: 2.57148e+07; counts: 1915
sm_mp 0.078123 31251.7 2.7266e+07 31251.7 #avg: 1.48484e+07; avg_err: 864288; sd: 3.7812e+07; counts: 1915
sm_mp 0.080373 440689 3.85347e+07 440689 #avg: 2.1919e+07; avg_err: 1.22519e+06; sd: 5.36013e+07; counts: 1915
sm_mp 0.082623 1.34136e+06 4.92833e+07 1.34136e+06 #avg: 3.05087e+07; avg_err: 1.64685e+06; sd: 7.20484e+07; counts: 1915
sm_mp 0.085998 4.29686e+06 7.72062e+07 4.29686e+06 #avg: 4.79247e+07; avg_err: 2.51768e+06; sd: 1.10147e+08; counts: 1915
sm_mp 0.089373 9.77099e+06 1.09142e+08 9.77099e+06 #avg: 7.15633e+07; avg_err: 3.71847e+06; sd: 1.62681e+08; counts: 1915
sm_mp 0.092748 1.74586e+07 1.4601e+08 1.74586e+07 #avg: 1.01922e+08; avg_err: 5.21653e+06; sd: 2.28219e+08; counts: 1915
sm_mp 0.096123 2.78805e+07 2.08303e+08 2.75426e+07 #avg: 1.43069e+08; avg_err: 7.32196e+06; sd: 3.2033e+08; counts: 1915
sm_mp 0.099498 4.21992e+07 2.783e+08 4.08126e+07 #avg: 1.98071e+08; avg_err: 1.05192e+07; sd: 4.60206e+08; counts: 1915
sm_mp 0.102873 6.10531e+07 3.76361e+08 5.68922e+07 #avg: 2.69559e+08; avg_err: 1.47465e+07; sd: 6.4515e+08; counts: 1915
sm_mp 0.106248 8.56021e+07 4.73252e+08 7.78922e+07 #avg: 3.55638e+08; avg_err: 1.93327e+07; sd: 8.45792e+08; counts: 1915
sm_mp 0.109623 1.14612e+08 6.22318e+08 1.0192e+08 #avg: 4.57553e+08; avg_err: 2.4108e+07; sd: 1.05471e+09; counts: 1915
sm_mp 0.112998 1.57127e+08 7.58201e+08 1.38273e+08 #avg: 5.88873e+08; avg_err: 3.03692e+07; sd: 1.32863e+09; counts: 1915
sm_mp 0.116373 2.03892e+08 9.89688e+08 1.74805e+08 #avg: 7.4195e+08; avg_err: 3.76211e+07; sd: 1.6459e+09; counts: 1915
sm_mp 0.119748 2.68091e+08 1.16904e+09 2.27943e+08 #avg: 9.20174e+08; avg_err: 4.57004e+07; sd: 1.99936e+09; counts: 1915
sm_mp 0.123123 3.50077e+08 1.44546e+09 2.94799e+08 #avg: 1.13603e+09; avg_err: 5.61257e+07; sd: 2.45546e+09; counts: 1915
sm_mp 0.126498 4.44167e+08 1.69293e+09 3.71509e+08 #avg: 1.39724e+09; avg_err: 6.87901e+07; sd: 3.00952e+09; counts: 1915
sm_mp 0.129873 5.57823e+08 2.10002e+09 4.62462e+08 #avg: 1.70333e+09; avg_err: 8.27525e+07; sd: 3.62036e+09; counts: 1915
sm_mp 0.133248 6.97404e+08 2.52012e+09 5.75091e+08 #avg: 2.05506e+09; avg_err: 9.65566e+07; sd: 4.22428e+09; counts: 1915
sm_mp 0.136623 8.43404e+08 3.16791e+09 6.81217e+08 #avg: 2.45542e+09; avg_err: 1.10343e+08; sd: 4.82741e+09; counts: 1915
sm_mp 0.141685 1.12917e+09 4.16398e+09 8.99207e+08 #avg: 3.16971e+09; avg_err: 1.324e+08; sd: 5.79241e+09; counts: 1915
sm_mp 0.146748 1.52219e+09 5.32353e+09 1.21319e+09 #avg: 4.05051e+09; avg_err: 1.5935e+08; sd: 6.97143e+09; counts: 1915
sm_mp 0.15181 2.05565e+09 6.80078e+09 1.65329e+09 #avg: 5.10968e+09; avg_err: 1.89791e+08; sd: 8.30324e+09; counts: 1915
sm_mp 0.156873 2.73053e+09 8.46537e+09 2.18786e+09 #avg: 6.35486e+09; avg_err: 2.23206e+08; sd: 9.76509e+09; counts: 1915
sm_mp 0.161935 3.53223e+09 1.0555e+10 2.81855e+09 #avg: 7.79236e+09; avg_err: 2.60129e+08; sd: 1.13804e+10; counts: 1915
sm_mp 0.166998 4.47626e+09 1.30347e+10 3.53551e+09 #avg: 9.44616e+09; avg_err: 2.9894e+08; sd: 1.30784e+10; counts: 1915
sm_mp 0.17206 5.67557e+09 1.53361e+10 4.45876e+09 #avg: 1.13293e+10; avg_err: 3.38564e+08; sd: 1.48119e+10; counts: 1915
sm_mp 0.177123 7.08012e+09 1.8676e+10 5.47748e+09 #avg: 1.3525e+10; avg_err: 3.85908e+08; sd: 1.68832e+10; counts: 1915
sm_mp 0.182185 8.86764e+09 2.20476e+10 6.76821e+09 #avg: 1.59709e+10; avg_err: 4.37675e+08; sd: 1.9148e+10; counts: 1915
sm_mp 0.187248 1.09195e+10 2.53664e+10 8.29199e+09 #avg: 1.86729e+10; avg_err: 4.90921e+08; sd: 2.14774e+10; counts: 1915
sm_mp 0.19231 1.28134e+10 2.92345e+10 9.59712e+09 #avg: 2.15692e+10; avg_err: 5.444e+08; sd: 2.38171e+10; counts: 1915
sm_mp 0.197373 1.5284e+10 3.09337e+10 1.12774e+10 #avg: 2.4567e+10; avg_err: 5.96711e+08; sd: 2.61057e+10; counts: 1915
sm_mp 0.202435 1.81462e+10 3.42361e+10 1.31494e+10 #avg: 2.77015e+10; avg_err: 6.4576e+08; sd: 2.82515e+10; counts: 1915
sm_mp 0.207498 2.1396e+10 3.49097e+10 1.532e+10 #avg: 3.08251e+10; avg_err: 6.86442e+08; sd: 3.00314e+10; counts: 1915
sm_mp 0.21256 2.47764e+10 3.7103e+10 1.75848e+10 #avg: 3.40839e+10; avg_err: 7.24193e+08; sd: 3.16829e+10; counts: 1915
sm_mp 0.217623 2.76048e+10 3.8479e+10 1.90675e+10 #avg: 3.72908e+10; avg_err: 7.54657e+08; sd: 3.30157e+10; counts: 1915
sm_mp 0.222685 3.07284e+10 4.03611e+10 2.04461e+10 #avg: 4.05973e+10; avg_err: 7.8552e+08; sd: 3.4366e+10; counts: 1915
sm_mp 0.227748 3.47108e+10 4.12845e+10 2.2751e+10 #avg: 4.39066e+10; avg_err: 8.17868e+08; sd: 3.57811e+10; counts: 1915
