#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.16553e+07 0.999474 0.000371819 2.46414e+08 7.1178e+06 0 6.23988e+08 0 0.261546 0.00123541 0.253842 0.0829492 0.0702186 0.464196 0.00097363 0.468574 0.0529759 0.0595481 0.594285 0.000455973 0.598534 0.0213509 0.0286374 3803
1.59314e+08 0.997496 0.00102126 3.02642e+08 9.8607e+06 0 7.90825e+08 0 0.26618 0.00150446 0.257479 0.0823639 0.0639509 0.470318 0.00110773 0.47167 0.0485063 0.0505969 0.594425 0.0005868 0.599178 0.0220332 0.0306759 2396
2.52953e+08 0.998911 0.000628237 3.23831e+08 9.56473e+06 0 7.90825e+08 0 0.278738 0.00144149 0.271849 0.0841983 0.0701299 0.477925 0.000998745 0.479038 0.0501626 0.0519501 0.596521 0.000545085 0.600753 0.0220056 0.0304161 2756
3.98524e+08 0.997405 0.000916384 3.90312e+08 9.87722e+06 0 9.06978e+08 0 0.290233 0.00132951 0.286581 0.0769864 0.072787 0.483216 0.000955581 0.48473 0.0511578 0.054062 0.596322 0.000534382 0.601791 0.0224631 0.0335717 3083
6.34373e+08 0.998807 0.000596036 4.41275e+08 1.03121e+07 0 1.00114e+09 0 0.303404 0.00130515 0.299087 0.0777699 0.0718641 0.489542 0.000907618 0.491341 0.0502417 0.052201 0.596343 0.000554178 0.60339 0.0218806 0.0367662 3354
1.00179e+09 0.998347 0.000674326 4.88131e+08 1.03933e+07 3.30608e+08 7.10589e+08 3.30608e+08 0.313549 0.00121228 0.307859 0.0800365 0.0694308 0.494201 0.000859566 0.496567 0.050127 0.0542945 0.59794 0.000533036 0.604643 0.0227011 0.0366993 3630
1.58981e+09 0.998955 0.000522398 5.59213e+08 1.10683e+07 4.57264e+08 7.50856e+08 4.57264e+08 0.325529 0.00115985 0.32197 0.074532 0.0684187 0.498713 0.000824173 0.502374 0.0475551 0.0548082 0.59659 0.000567951 0.604653 0.0228445 0.041146 3827
2.51955e+09 0.996905 0.000857237 6.24927e+08 1.1455e+07 4.57264e+08 8.34304e+08 4.57264e+08 0.338382 0.00112684 0.335035 0.0750552 0.0703532 0.502237 0.000809938 0.50635 0.049405 0.0546826 0.594879 0.00058341 0.603921 0.023865 0.0407489 4200
4.00156e+09 0.998924 0.000480978 6.71967e+08 1.12304e+07 5.40609e+08 8.34388e+08 5.40609e+08 0.349385 0.00107659 0.345872 0.0762493 0.0681331 0.504029 0.000761669 0.507697 0.0490878 0.0527734 0.592476 0.000570496 0.601463 0.0252002 0.0425138 4647
6.35003e+09 0.9991 0.000402532 7.95507e+08 1.14509e+07 6.23988e+08 9.17793e+08 6.23988e+08 0.353491 0.000972577 0.352345 0.0722048 0.0702203 0.498585 0.000741653 0.504596 0.0472009 0.0572713 0.584845 0.000589653 0.59576 0.0270736 0.0492535 5553
