#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.33125e+07 0.0648241 0.0668342 0.00258317 0 0 0 0.0638344 0.000726724 0.0392299 0.0787411 0.033632 9950
1.59694e+08 0.0821649 0.08553 0.00345708 0 0 0 0.0704595 0.000851312 0.0478263 0.0827352 0.032377 7132
2.52103e+08 0.0965577 0.101901 0.00356839 0 0 0 0.0768659 0.000842195 0.0561559 0.0875042 0.0405917 8047
3.98248e+08 0.118698 0.12626 0.00379477 0 0 0 0.0850303 0.000870156 0.0585282 0.102016 0.0429133 8728
6.30808e+08 0.135208 0.142347 0.00384685 0 0 0 0.0954149 0.00092769 0.0677819 0.108568 0.0519284 9245
1.00129e+09 0.156998 0.170972 0.00425447 0 0 0 0.1043 0.000989246 0.0774168 0.116974 0.0615632 9446
1.585e+09 0.18846 0.204857 0.00452571 0 1 0 0.115841 0.00105121 0.0874792 0.125064 0.0618306 9636
2.51949e+09 0.209786 0.233756 0.00476731 0 1 0 0.128941 0.00112769 0.0977405 0.140822 0.0718923 10096
3.99564e+09 0.239977 0.268332 0.00488881 0 1 0 0.142244 0.00117317 0.109182 0.151248 0.0822746 10651
6.33051e+09 0.279163 0.318745 0.00512162 0 1 0 0.161028 0.00123847 0.127841 0.16315 0.0917673 11470
1.00685e+10 0.299146 0.346157 0.00501237 0 1 0 0.179028 0.00124914 0.146345 0.179334 0.100912 12997
1.59749e+10 0.333668 0.389581 0.00489678 0 1 0 0.19812 0.00121872 0.167018 0.185358 0.111864 14934
2.52023e+10 0.349604 0.407735 0.00463468 0 1 0 0.215825 0.00117345 0.18743 0.187141 0.1301 17065
3.97695e+10 0.360606 0.418982 0.00458691 0 1 0 0.232434 0.00116801 0.207474 0.187035 0.131826 17490
6.25054e+10 0.346863 0.402876 0.004845 0 1 0 0.244319 0.00125149 0.218525 0.188991 0.132593 15300
9.81068e+10 0.323757 0.370535 0.00560065 0 1 0 0.254095 0.00145743 0.237195 0.173695 0.140698 10582
1.52935e+11 0.283417 0.320808 0.00743065 0 1 0 0.255988 0.00194351 0.240129 0.161847 0.133747 5349
2.39411e+11 0.258924 0.287582 0.0115063 0 1 0 0.254312 0.00292515 0.236469 0.152842 0.110724 1989
3.75539e+11 0.213542 0.237847 0.0199951 0 1 0 0.233429 0.00465531 0.225326 0.1199 0.109571 576
5.88614e+11 0.142857 0.142857 0.0343132 0 0 0 0.220785 0.0101491 0.204592 0.138295 0.0998117 105
9.78141e+11 0 0 0 0 0 0 0.167135 0.0458375 0.165061 0.089751 0.12029 8
1.32315e+12 0 0 0 0 0 0 0.104548 0.000217378 0.104765 0 0.000434756 2
