#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.21788e+09 0.00819208 0.00864407 4.87585e-05 0 0 0 0.00131092 5.4444e-06 0 0 0 4006795
1.56963e+10 0.0143676 0.0152645 9.55725e-05 0 0 0 0.00213631 9.74227e-06 0 0 0 1852922
2.47566e+10 0.0244075 0.026527 0.000150263 0 0 0 0.00375249 1.62665e-05 0 0 0 1344216
3.91547e+10 0.0436831 0.0487669 0.000247249 0 0 0 0.00695606 2.86646e-05 0 0 0 938875
6.21097e+10 0.0783366 0.0906744 0.000413605 0 0 0 0.0130743 5.09433e-05 0 0.0174949 0 642497
9.85029e+10 0.128612 0.152914 0.000650888 0 0 0 0.0223974 8.42345e-05 0 0.0401743 0 435644
1.56065e+11 0.196813 0.241806 0.000992326 0 1 0 0.0357952 0.000133117 0 0.0756939 0 291734
2.47266e+11 0.285129 0.363002 0.00145794 0 1 0 0.0544714 0.000202315 0.0125096 0.107464 0.0125096 194277
3.91798e+11 0.399257 0.533576 0.00210954 0 1 0 0.0821959 0.000303741 0.0376384 0.138676 0.0376384 128158
6.20928e+11 0.510391 0.721128 0.00289893 1 1 1 0.117532 0.000439494 0.0746538 0.166452 0.0746538 85462
9.83987e+11 0.617982 0.92441 0.00388349 1 1 1 0.162805 0.000624109 0.125619 0.187142 0.107517 55801
1.5571e+12 0.688281 1.07635 0.00501887 1 1 1 0.21019 0.000840256 0.181761 0.198218 0.137226 36411
2.46709e+12 0.715575 1.1415 0.00619151 1 1 1 0.257906 0.0010875 0.237097 0.201614 0.158933 24481
3.92245e+12 0.709192 1.12182 0.00765844 1 1 1 0.296607 0.00138107 0.280329 0.200465 0.167468 15818
6.1923e+12 0.666765 1.01952 0.00930422 1 1 1 0.326181 0.00170317 0.310889 0.19872 0.162989 10194
9.82742e+12 0.616536 0.910671 0.0110731 1 1 1 0.346279 0.00205395 0.334319 0.183964 0.156245 6616
1.56309e+13 0.573778 0.799762 0.0130097 1 1 1 0.352854 0.00245871 0.338334 0.175915 0.143028 4195
2.46545e+13 0.503912 0.662363 0.0151536 1 0 1 0.348804 0.0028368 0.340808 0.148856 0.133449 2556
3.91582e+13 0.486989 0.645601 0.0195133 0 1 0 0.349872 0.00329374 0.343312 0.13307 0.123745 1614
6.16426e+13 0.410548 0.506722 0.0221356 0 1 0 0.344359 0.00387083 0.330907 0.117482 0.096112 967
9.72573e+13 0.40367 0.502752 0.0295134 0 1 0 0.330627 0.00502267 0.324795 0.114002 0.107966 545
1.54221e+14 0.422492 0.489362 0.0344692 0 1 0 0.311965 0.00619793 0.305733 0.0903025 0.0945141 329
2.44855e+14 0.280488 0.29878 0.038856 0 1 0 0.291497 0.00754403 0.288381 0.0886978 0.0903466 164
3.84772e+14 0.333333 0.405797 0.0753476 0 1 0 0.270053 0.00983908 0.269146 0.0975958 0.0886177 69
6.06322e+14 0.348837 0.418605 0.0954824 0 1 0 0.238785 0.00908305 0.232704 0.0724911 0.0516236 43
8.75563e+14 0.5 0.5 0.288675 1 0 1 0.205403 0.0492627 0.241883 0.0806269 0.147054 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.185957 0.0476621 0.233619 0 0.0953243 2
