#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 5.770590e+12 (median) + 3.302940e+12  / - 1.597060e+12
#SM    Stats: 6.922160e+10 (median) + 4.901040e+10  / - 3.289380e+10
#ObsSM Stats: 6.747890e+10 (median) + 5.763710e+10  / - 3.480610e+10
#VMP   Stats: 3.221900e+02 (median) + 5.006000e+01  / - 2.995999e+01
#ICL   Stats: 1.635760e+09 (median) + 4.448030e+09  / - 1.096407e+09
#SSFR  Stats: 3.706769e-12 (median) + 2.176912e-10  / - 2.552874e-12
sfh 0.055623 0 0 0 #avg: 1.22605e-06; avg_err: 1.22424e-06; sd: 0.000147981; counts: 14612
sfh 0.060123 0 0 0 #avg: 0.000437122; avg_err: 5.38515e-05; sd: 0.00650935; counts: 14612
sfh 0.062373 0 0 0 #avg: 0.00303234; avg_err: 0.000258464; sd: 0.0312421; counts: 14612
sfh 0.064623 0 0 0 #avg: 0.00915566; avg_err: 0.000534991; sd: 0.0646676; counts: 14612
sfh 0.066873 0 0 0 #avg: 0.0234608; avg_err: 0.00112549; sd: 0.136044; counts: 14612
sfh 0.069123 0 0.0067929 0 #avg: 0.0495402; avg_err: 0.00213338; sd: 0.257875; counts: 14612
sfh 0.071373 0 0.048061 0 #avg: 0.0829921; avg_err: 0.00295393; sd: 0.35706; counts: 14612
sfh 0.073623 0 0.117551 0 #avg: 0.129083; avg_err: 0.00416433; sd: 0.503367; counts: 14612
sfh 0.075873 3.09435e-10 0.215165 3.09435e-10 #avg: 0.182986; avg_err: 0.00548057; sd: 0.66247; counts: 14612
sfh 0.078123 0.0107467 0.31669 0.0107467 #avg: 0.239739; avg_err: 0.00687466; sd: 0.830981; counts: 14612
sfh 0.080373 0.0351439 0.415153 0.0351439 #avg: 0.295844; avg_err: 0.00820621; sd: 0.991933; counts: 14612
sfh 0.082623 0.0698339 0.474548 0.0698339 #avg: 0.337635; avg_err: 0.00771978; sd: 0.933135; counts: 14612
sfh 0.085998 0.14249 0.645812 0.140619 #avg: 0.491523; avg_err: 0.0107717; sd: 1.30204; counts: 14612
